order_id,restaurant_id,rider_id,order_time,order_hour,is_weekend,is_peak_hour,user_lat,user_lon,restaurant_lat,restaurant_lon,rider_start_lat,rider_start_lon,distance_km,distance_rest_to_user_km,distance_rider_to_rest_km,food_type,prep_time_min,rider_avg_speed,has_elevator,floor,is_office_building,elevator_wait_min,weather_condition,weather_impact,traffic_index,traffic_impact,rider_experience_months,rider_rating,is_new_restaurant,restaurant_on_time_rate,restaurant_total_orders,delivery_time_min,delay_minutes,delay_reasons
ORD000557,R028,Rider016,2024-01-05 10:29:00,10,False,False,39.92276678137577,116.37410415166667,39.92038827604751,116.36245113087884,39.917836887942364,116.40394345972673,4.59,1.03,3.56,火锅,8.4,26.896476098098574,False,5,0,2.5,小雨,1.15,0.47,1.24,13,3.6,0,0.86,1899,34.7,13.6,天气影响(小雨)
ORD000558,R040,Rider015,2024-01-02 11:59:00,11,False,True,39.902197948258504,116.32912047863475,39.91551888796381,116.45694052959438,39.90125555536833,116.39611115244051,16.47,11.03,5.44,西餐,33.2,19.583159860680265,False,8,0,4.0,多云,1.0,0.94,1.47,18,5.0,0,0.85,1199,132.7,45.0,交通拥堵; 无电梯高楼层; 用餐高峰期
ORD000559,R003,Rider013,2024-01-03 23:44:00,23,False,False,39.92122562051548,116.40485057117733,39.90486665479836,116.3945662125919,39.92705390041307,116.44622095280053,7.08,2.02,5.06,烧烤,24.2,29.808570972576085,True,12,0,1.4,晴天,1.0,0.3,1.15,13,4.9,0,0.76,799,52.6,12.7,无
ORD000560,R037,Rider023,2024-01-07 18:45:00,18,True,True,39.89439320231846,116.38379960542596,39.892457945637545,116.42054067792265,39.93964254240985,116.40191688715832,8.63,3.15,5.48,火锅,37.6,19.929203249125433,True,25,0,4.2,晴天,1.0,0.57,1.28,33,4.7,0,0.91,1035,86.8,19.1,用餐高峰期
ORD000561,R039,Rider018,2024-01-07 06:00:00,6,True,False,39.88629691284442,116.37222412707145,39.95763873231079,116.38707752996855,39.88619738114083,116.43231399729389,16.85,8.02,8.82,火锅,45.5,35.85593791056684,False,23,1,11.5,多云,1.0,0.25,1.13,9,3.7,1,0.77,57,105.2,20.0,无电梯高楼层; 写字楼电梯等待; 新餐厅备餐波动
ORD000562,R020,Rider009,2024-01-03 18:50:00,18,False,True,39.95317194405165,116.38407966130384,39.927930958411295,116.38011837635615,39.91316369927242,116.40790369603127,5.71,2.82,2.89,西餐,42.1,20.53777723108648,True,18,1,3.5,大雨,1.35,0.85,1.42,35,4.5,0,0.9,297,118.2,55.9,天气影响(大雨); 交通拥堵; 写字楼电梯等待; 用餐高峰期
ORD000563,R020,Rider025,2024-01-02 15:21:00,15,False,False,39.93110198698272,116.38122093310785,39.927930958411295,116.38011837635615,39.85202121997981,116.4341869019532,9.98,0.36,9.61,西餐,31.9,22.646716302931353,True,13,0,1.9,小雨,1.15,0.35,1.17,23,3.7,0,0.9,297,88.8,28.5,天气影响(小雨)
ORD000564,R031,Rider002,2024-01-03 04:00:00,4,False,False,39.90250206615588,116.38285796538933,39.875714428644635,116.38949308005311,39.94914167126766,116.49312820752455,15.07,3.03,12.04,中餐,34.8,22.792506761890962,True,4,0,0.6,晴天,1.0,0.31,1.16,23,4.7,0,0.86,117,85.8,10.7,无
ORD000565,R020,Rider024,2024-01-04 16:18:00,16,False,False,39.81291633012881,116.37839471037915,39.927930958411295,116.38011837635615,39.836064702425794,116.40517809204412,23.19,12.77,10.42,西餐,32.1,26.767271116347576,True,21,0,2.7,小雨,1.15,0.39,1.19,5,5.0,0,0.9,297,122.5,35.7,天气影响(小雨)
ORD000566,R042,Rider017,2024-01-07 05:57:00,5,True,False,39.92089513448574,116.41757824578747,39.865351725765606,116.4042464448576,39.9178982767203,116.48386118426038,15.24,6.27,8.97,火锅,28.1,23.067759644875103,True,4,1,1.6,小雨,1.15,0.42,1.21,3,4.3,0,0.84,621,99.4,30.1,天气影响(小雨)
ORD000567,R017,Rider027,2024-01-02 19:23:00,19,False,True,39.874542672038615,116.35382328658902,39.899361428650025,116.41952152570443,39.886332661172375,116.38837314608125,9.29,6.26,3.03,中餐,33.7,19.301262698993803,False,24,1,12.0,小雨,1.15,0.98,1.49,21,3.8,0,0.91,1236,132.3,57.7,天气影响(小雨); 交通拥堵; 无电梯高楼层; 写字楼电梯等待; 用餐高峰期
ORD000568,R029,Rider015,2024-01-07 17:40:00,17,True,True,39.94722040169185,116.42024604567952,39.929703617463716,116.41923019854394,39.90125555536833,116.39611115244051,5.67,1.95,3.73,快餐,16.6,18.12222374858487,False,1,1,0.5,小雨,1.15,0.69,1.34,18,5.0,0,0.86,1639,60.6,24.8,天气影响(小雨); 交通拥堵; 用餐高峰期
ORD000569,R028,Rider026,2024-01-03 05:39:00,5,False,False,39.90647403443256,116.36360764243955,39.92038827604751,116.36245113087884,39.86014992380612,116.42690693099692,10.22,1.55,8.67,火锅,6.9,22.942254945280176,True,6,0,1.9,多云,1.0,0.23,1.12,25,4.8,0,0.86,1899,46.3,10.8,无
ORD000570,R021,Rider021,2024-01-01 14:04:00,14,False,False,39.931302010871896,116.38386992129018,39.90504298390045,116.37148738809985,39.920748511998084,116.46108354017223,10.96,3.1,7.86,西餐,10.7,36.82870994860178,True,26,0,3.0,多云,1.0,0.16,1.08,23,4.6,0,0.95,863,34.8,3.1,无
ORD000571,R009,Rider029,2024-01-02 19:32:00,19,False,True,39.87057536872754,116.48705962646487,39.84792969683381,116.3663965358334,39.9827701186798,116.39951113316586,25.86,10.63,15.24,西餐,35.4,28.889477791493174,True,29,0,4.2,小雨,1.15,0.98,1.49,30,3.7,0,0.75,1622,152.1,58.8,天气影响(小雨); 交通拥堵; 用餐高峰期
ORD000572,R037,Rider006,2024-01-06 19:02:00,19,True,True,39.837815305967794,116.41124201748588,39.892457945637545,116.42054067792265,39.8754622311499,116.39886211393153,8.76,6.12,2.65,火锅,38.3,31.08739163426623,True,17,0,1.9,晴天,1.0,0.72,1.36,27,3.9,0,0.91,1035,67.7,10.6,交通拥堵; 用餐高峰期
ORD000573,R041,Rider001,2024-01-06 12:30:00,12,True,True,39.970137832059436,116.40676296840891,39.883799869976464,116.39949782465398,39.91716665409954,116.40219427782529,13.32,9.61,3.71,中餐,27.1,24.83972026878628,True,1,1,4.6,小雨,1.15,0.74,1.37,19,4.2,1,0.85,78,102.1,38.2,天气影响(小雨); 交通拥堵; 用餐高峰期; 新餐厅备餐波动
ORD000574,R048,Rider022,2024-01-01 10:51:00,10,False,False,39.84446571244473,116.48076341585573,39.87933014967234,116.39059456879409,39.88685398692913,116.39370765445501,9.51,8.63,0.88,日料,9.8,31.114643407711608,True,27,0,5.0,晴天,1.0,0.46,1.23,34,4.0,0,0.94,1812,37.0,3.8,无
ORD000575,R012,Rider013,2024-01-03 17:48:00,17,False,True,39.928635251322085,116.40459227474807,39.9031252188267,116.45433930967441,39.92705390041307,116.44622095280053,7.86,5.11,2.75,西餐,34.1,26.353942761015702,True,23,0,3.1,多云,1.0,0.85,1.42,13,4.9,0,0.85,1677,80.5,25.4,交通拥堵; 用餐高峰期
ORD000576,R030,Rider008,2024-01-02 15:34:00,15,False,False,39.92478569080648,116.47895903912514,39.89749611644023,116.42882001482276,39.92497386056965,116.4687095565201,9.83,5.25,4.58,日料,16.1,35.11388292392714,True,17,0,3.0,小雨,1.15,0.35,1.17,25,4.8,1,0.76,62,49.9,14.0,天气影响(小雨); 新餐厅备餐波动
ORD000577,R030,Rider020,2024-01-03 06:40:00,6,False,False,39.86391287543973,116.39130327169191,39.89749611644023,116.42882001482276,39.95521852994615,116.403737357574,11.68,4.92,6.76,日料,16.1,18.649565602401616,True,15,0,1.5,雾,1.25,0.38,1.19,12,4.7,1,0.76,62,81.8,26.5,天气影响(雾); 新餐厅备餐波动
ORD000578,R015,Rider023,2024-01-07 13:07:00,13,True,True,39.96357623895224,116.39017879676125,39.945355864006494,116.41266659881865,39.93964254240985,116.40191688715832,3.91,2.79,1.12,快餐,13.3,18.60693540054538,True,29,0,4.0,多云,1.0,0.75,1.38,33,4.7,0,0.82,1348,39.9,10.0,交通拥堵; 用餐高峰期
ORD000579,R038,Rider010,2024-01-06 02:39:00,2,True,False,39.886463434104314,116.3862720704577,39.93564059231985,116.38854290757573,39.876127462298896,116.36871555781596,12.29,5.46,6.82,中餐,19.9,17.47079241024732,False,21,0,10.5,多云,1.0,0.47,1.23,3,4.9,0,0.85,1469,97.6,25.0,无电梯高楼层
ORD000580,R027,Rider023,2024-01-05 22:34:00,22,False,False,39.90734005856525,116.43631523295404,39.94449504636891,116.38536357050157,39.93964254240985,116.40191688715832,7.51,6.0,1.51,西餐,19.2,23.613005728024543,True,14,1,5.8,雪,1.4,0.38,1.19,33,4.7,0,0.82,787,79.2,35.2,天气影响(雪); 写字楼电梯等待
ORD000581,R003,Rider029,2024-01-07 12:20:00,12,True,True,39.884150220028616,116.47445349858795,39.90486665479836,116.3945662125919,39.9827701186798,116.39951113316586,15.87,7.21,8.66,烧烤,31.6,25.984513262230543,False,25,0,12.5,大雨,1.35,0.9,1.45,30,3.7,0,0.76,799,159.8,79.1,天气影响(大雨); 交通拥堵; 无电梯高楼层; 用餐高峰期
ORD000582,R044,Rider005,2024-01-07 13:23:00,13,True,True,39.87274064782974,116.38263645879502,39.93937307347177,116.4233420003288,39.846276626340114,116.35110144902494,20.22,8.18,12.04,火锅,16.7,20.365626034015264,False,10,0,5.0,多云,1.0,0.75,1.38,17,4.9,0,0.88,1668,111.9,30.6,交通拥堵; 无电梯高楼层; 用餐高峰期
ORD000583,R021,Rider012,2024-01-01 21:05:00,21,False,False,39.87913946673661,116.4208083296813,39.90504298390045,116.37148738809985,39.87227059127874,116.35388620704767,9.04,5.11,3.94,西餐,16.4,23.885461092301377,True,20,1,4.6,晴天,1.0,0.44,1.22,27,4.5,0,0.95,863,52.6,8.9,写字楼电梯等待
ORD000584,R002,Rider025,2024-01-07 15:03:00,15,True,False,39.91905764430541,116.39920795909707,39.95157638446523,116.43042304187458,39.85202121997981,116.4341869019532,15.55,4.49,11.06,日料,14.4,22.41132274796055,False,11,1,5.5,小雨,1.15,0.26,1.13,23,3.7,1,0.82,47,70.9,9.4,天气影响(小雨); 无电梯高楼层; 写字楼电梯等待; 新餐厅备餐波动
ORD000585,R011,Rider005,2024-01-05 10:22:00,10,False,False,39.83764538573151,116.37494909071197,39.85697534139168,116.42653858829674,39.846276626340114,116.35110144902494,11.47,4.91,6.56,快餐,11.6,23.451834249027424,True,21,0,3.2,小雨,1.15,0.47,1.24,17,4.9,0,0.84,1585,53.2,9.0,天气影响(小雨)
ORD000586,R036,Rider016,2024-01-01 18:57:00,18,False,True,39.91801627953757,116.41034547688068,39.91483258755359,116.35099062234642,39.917836887942364,116.40394345972673,9.63,5.09,4.54,日料,26.3,26.0617026613291,False,28,0,14.0,多云,1.0,0.75,1.37,13,3.6,0,0.94,1695,91.1,28.6,交通拥堵; 无电梯高楼层; 用餐高峰期
ORD000587,R019,Rider018,2024-01-03 19:18:00,19,False,True,39.90565200862297,116.43841866396427,39.94131048218809,116.36460563345823,39.88619738114083,116.43231399729389,15.87,7.45,8.42,日料,24.3,27.508943486608068,True,29,0,3.2,晴天,1.0,0.73,1.37,9,3.7,0,0.87,829,78.9,16.7,交通拥堵; 用餐高峰期
ORD000588,R009,Rider025,2024-01-06 09:54:00,9,True,False,39.926694116548916,116.41763549929304,39.84792969683381,116.3663965358334,39.85202121997981,116.4341869019532,15.6,9.78,5.82,西餐,29.8,18.379649979903288,False,11,0,5.5,晴天,1.0,0.24,1.12,23,3.7,0,0.75,1622,98.9,12.6,无电梯高楼层
ORD000589,R014,Rider016,2024-01-05 11:31:00,11,False,True,39.87567127745508,116.43160666262357,39.89783515734865,116.39459393617881,39.917836887942364,116.40394345972673,6.37,4.01,2.36,烧烤,39.2,26.090021529800875,True,2,1,0.6,晴天,1.0,0.84,1.42,13,3.6,1,0.82,66,77.7,23.2,交通拥堵; 用餐高峰期; 新餐厅备餐波动
ORD000590,R041,Rider030,2024-01-07 08:11:00,8,True,False,39.94793538207108,116.38334479029334,39.883799869976464,116.39949782465398,39.911325137030445,116.40882541839402,10.41,7.25,3.16,中餐,27.1,33.13487901776355,True,14,0,4.5,晴天,1.0,0.4,1.2,22,3.9,1,0.85,78,60.9,10.4,新餐厅备餐波动
ORD000591,R024,Rider011,2024-01-07 12:46:00,12,True,True,39.93020503907395,116.40686050730474,39.91199648382746,116.43085468615331,39.99179211732871,116.37506806858579,12.94,2.88,10.06,西餐,35.7,25.350701514020937,True,7,1,5.6,大雨,1.35,0.9,1.45,28,4.5,0,0.83,915,137.2,65.2,天气影响(大雨); 交通拥堵; 用餐高峰期
ORD000592,R011,Rider026,2024-01-02 16:17:00,16,False,False,39.92433703216851,116.43705188176278,39.85697534139168,116.42653858829674,39.86014992380612,116.42690693099692,7.89,7.53,0.35,快餐,11.0,23.995806303513888,True,10,0,1.2,小雨,1.15,0.36,1.18,25,4.8,0,0.84,1585,32.6,0.7,天气影响(小雨)
ORD000593,R005,Rider021,2024-01-06 15:19:00,15,True,False,39.90009191480381,116.41527181943319,39.88619238449682,116.4358231946314,39.920748511998084,116.46108354017223,6.74,2.34,4.4,火锅,28.1,35.01045911665314,True,17,0,2.4,晴天,1.0,0.33,1.16,23,4.6,1,0.77,80,54.5,12.5,新餐厅备餐波动
ORD000594,R050,Rider014,2024-01-04 17:08:00,17,False,True,39.912662701113014,116.38006858947129,39.9045643952722,116.43532802251922,39.93387852066118,116.46646634501718,9.01,4.81,4.2,快餐,38.4,22.73205076779773,True,12,0,1.6,晴天,1.0,0.91,1.46,10,4.9,0,0.82,798,95.6,31.8,交通拥堵; 用餐高峰期
ORD000595,R039,Rider022,2024-01-01 20:31:00,20,False,False,39.91552276312266,116.35654187279057,39.95763873231079,116.38707752996855,39.88685398692913,116.39370765445501,13.24,5.36,7.88,火锅,45.5,33.071173101439676,True,12,1,3.1,晴天,1.0,0.32,1.16,34,4.0,1,0.77,57,91.1,18.5,写字楼电梯等待; 新餐厅备餐波动
ORD000596,R010,Rider001,2024-01-02 20:01:00,20,False,False,39.91152280440455,116.37549768428505,39.89798502329687,116.38869567815044,39.91716665409954,116.40219427782529,4.3,1.88,2.42,烧烤,13.3,23.8251754746647,True,20,0,2.1,晴天,1.0,0.32,1.16,19,4.2,1,0.79,43,31.8,5.6,新餐厅备餐波动
ORD000597,R039,Rider010,2024-01-03 16:30:00,16,False,False,39.89175727875418,116.37243986937844,39.95763873231079,116.38707752996855,39.876127462298896,116.36871555781596,16.61,7.42,9.19,火锅,45.5,18.695067289413394,True,19,0,2.4,雪,1.4,0.2,1.1,3,4.9,1,0.77,57,163.2,62.0,天气影响(雪); 新餐厅备餐波动
ORD000598,R004,Rider003,2024-01-05 16:03:00,16,False,False,39.84779425163496,116.43476082522922,39.90622584614064,116.3646575544136,39.97674666303516,116.42358331580469,18.14,8.83,9.31,火锅,13.8,33.43414637616249,True,14,1,2.9,多云,1.0,0.27,1.14,12,4.5,0,0.76,1942,54.2,4.9,写字楼电梯等待
ORD000599,R027,Rider002,2024-01-03 16:54:00,16,False,False,39.90487727357709,116.43224016591746,39.94449504636891,116.38536357050157,39.94914167126766,116.49312820752455,15.17,5.95,9.22,西餐,23.6,25.539294730450695,True,3,0,0.4,雪,1.4,0.2,1.1,23,4.7,0,0.82,787,97.0,37.3,天气影响(雪)
ORD000600,R002,Rider013,2024-01-02 08:25:00,8,False,False,39.97232339014239,116.3437691601745,39.95157638446523,116.43042304187458,39.92705390041307,116.44622095280053,10.79,7.75,3.04,日料,14.4,34.690781154629086,True,25,0,3.5,晴天,1.0,0.88,1.44,13,4.9,1,0.82,47,57.1,20.5,交通拥堵; 新餐厅备餐波动
ORD000601,R027,Rider028,2024-01-06 19:53:00,19,True,True,39.85529735033676,116.40113822972336,39.94449504636891,116.38536357050157,39.8468364452307,116.39973868704347,20.91,10.0,10.91,西餐,27.7,21.07934633272239,True,10,1,3.5,晴天,1.0,0.72,1.36,14,4.0,0,0.82,787,126.9,36.1,交通拥堵; 用餐高峰期
ORD000602,R040,Rider008,2024-01-03 16:31:00,16,False,False,39.9030328326374,116.44416810084901,39.91551888796381,116.45694052959438,39.92497386056965,116.4687095565201,3.22,1.76,1.45,西餐,21.5,34.03875441294512,False,18,0,9.0,雪,1.4,0.2,1.1,25,4.8,0,0.85,1199,63.1,26.9,天气影响(雪); 无电梯高楼层
ORD000603,R004,Rider013,2024-01-01 21:42:00,21,False,False,39.870015431575204,116.43017003936784,39.90622584614064,116.3646575544136,39.92705390041307,116.44622095280053,14.24,6.9,7.35,火锅,19.3,26.093185641650987,True,25,0,2.6,晴天,1.0,0.44,1.22,13,4.9,0,0.76,1942,69.8,15.1,无
ORD000604,R021,Rider004,2024-01-05 10:22:00,10,False,False,39.90863070515712,116.3053785508431,39.90504298390045,116.37148738809985,39.8938632905673,116.45473929280564,12.89,5.67,7.23,西餐,11.4,28.633015077218744,True,30,1,4.7,小雨,1.15,0.47,1.24,9,4.7,0,0.95,863,61.3,18.2,天气影响(小雨); 写字楼电梯等待
ORD000605,R045,Rider015,2024-01-03 01:20:00,1,False,False,39.93073779315453,116.44537857894987,39.93831052255901,116.42080670434322,39.90125555536833,116.39611115244051,6.89,2.26,4.62,日料,23.5,19.53868318864032,False,11,1,5.5,多云,1.0,0.48,1.24,18,5.0,0,0.8,384,61.0,10.8,无电梯高楼层; 写字楼电梯等待
ORD000606,R031,Rider016,2024-01-01 10:51:00,10,False,False,39.931552217340965,116.39006301102206,39.875714428644635,116.38949308005311,39.917836887942364,116.40394345972673,11.04,6.2,4.84,中餐,35.0,24.109264702160093,True,7,0,2.6,晴天,1.0,0.46,1.23,13,3.6,0,0.86,117,80.5,15.5,无
ORD000607,R037,Rider021,2024-01-01 23:41:00,23,False,False,39.90299966705671,116.40742748635216,39.892457945637545,116.42054067792265,39.920748511998084,116.46108354017223,6.3,1.62,4.68,火锅,33.1,34.61347482854651,True,9,0,3.8,多云,1.0,0.39,1.19,23,4.6,0,0.91,1035,56.1,8.3,无
ORD000608,R021,Rider024,2024-01-06 11:50:00,11,True,True,39.8172262909349,116.39653051525072,39.90504298390045,116.37148738809985,39.836064702425794,116.40517809204412,18.17,9.98,8.18,西餐,17.6,24.570111694371153,True,8,0,0.9,雪,1.4,0.94,1.47,5,5.0,0,0.95,863,123.3,60.4,天气影响(雪); 交通拥堵; 用餐高峰期
ORD000609,R020,Rider001,2024-01-07 18:49:00,18,True,True,39.9985415712053,116.40909223541234,39.927930958411295,116.38011837635615,39.91716665409954,116.40219427782529,10.46,8.22,2.23,西餐,37.6,22.95489968375882,True,27,0,4.2,晴天,1.0,0.57,1.28,19,4.2,0,0.9,297,83.5,14.3,用餐高峰期
ORD000610,R016,Rider016,2024-01-07 11:14:00,11,True,True,39.89746639328034,116.49270576105374,39.91308360831194,116.4152316581654,39.917836887942364,116.40394345972673,7.95,6.85,1.1,西餐,13.4,24.506999663320236,True,11,1,4.4,晴天,1.0,0.67,1.34,13,3.6,1,0.76,46,44.6,7.3,交通拥堵; 写字楼电梯等待; 用餐高峰期; 新餐厅备餐波动
ORD000611,R006,Rider015,2024-01-07 20:23:00,20,True,False,39.89537724865583,116.35384410038758,39.897316486385044,116.41908046739768,39.90125555536833,116.39611115244051,7.6,5.58,2.01,中餐,28.3,21.826828271733167,False,12,0,6.0,多云,1.0,0.27,1.13,18,5.0,0,0.82,1513,65.9,10.7,无电梯高楼层
ORD000612,R036,Rider014,2024-01-01 21:19:00,21,False,False,39.84786038797741,116.37784228671359,39.91483258755359,116.35099062234642,39.93387852066118,116.46646634501718,17.88,7.78,10.1,日料,19.5,19.70101035695278,True,15,1,3.7,晴天,1.0,0.44,1.22,10,4.9,0,0.94,1695,95.2,17.6,写字楼电梯等待
ORD000613,R026,Rider019,2024-01-03 06:35:00,6,False,False,39.911723111782585,116.44125118563845,39.960173235334345,116.42161498762735,39.93266459512356,116.36241431632648,11.55,5.64,5.91,快餐,16.8,20.584307809356154,False,12,0,6.0,雾,1.25,0.38,1.19,28,3.9,0,0.8,260,86.6,30.1,天气影响(雾); 无电梯高楼层
ORD000614,R030,Rider023,2024-01-01 10:22:00,10,False,False,39.88930801320786,116.39875097720996,39.89749611644023,116.42882001482276,39.93964254240985,116.40191688715832,7.94,2.73,5.21,日料,16.1,20.780795193785142,False,4,0,2.0,晴天,1.0,0.46,1.23,33,4.7,1,0.76,62,44.7,3.6,新餐厅备餐波动
ORD000615,R007,Rider029,2024-01-03 18:39:00,18,False,True,39.90289986810001,116.42608342457,39.926353997399865,116.4125410484357,39.9827701186798,116.39951113316586,9.21,2.85,6.36,火锅,41.2,26.990216071566696,False,4,0,2.0,大雨,1.35,0.85,1.42,30,3.7,1,0.71,49,108.5,44.8,天气影响(大雨); 交通拥堵; 用餐高峰期; 新餐厅备餐波动
ORD000616,R016,Rider025,2024-01-01 20:10:00,20,False,False,39.92863634860624,116.41326418306132,39.91308360831194,116.4152316581654,39.85202121997981,116.4341869019532,8.71,1.74,6.97,西餐,13.4,19.15256768133134,False,23,1,11.5,晴天,1.0,0.32,1.16,23,3.7,1,0.76,46,64.0,11.7,无电梯高楼层; 写字楼电梯等待; 新餐厅备餐波动
ORD000617,R005,Rider005,2024-01-03 07:09:00,7,False,False,39.91659110669065,116.37008697737477,39.88619238449682,116.4358231946314,39.846276626340114,116.35110144902494,15.05,6.56,8.5,火锅,28.1,25.284303176931132,True,3,0,1.5,晴天,1.0,0.83,1.42,17,4.9,1,0.77,80,95.7,30.3,交通拥堵; 新餐厅备餐波动
ORD000618,R048,Rider013,2024-01-05 20:27:00,20,False,False,39.86234971202702,116.44620668212778,39.87933014967234,116.39059456879409,39.92705390041307,116.44622095280053,12.24,5.12,7.12,日料,11.2,33.76241962818569,False,23,0,11.5,多云,1.0,0.25,1.13,13,4.9,0,0.94,1812,48.2,3.7,无电梯高楼层
ORD000619,R016,Rider016,2024-01-04 16:00:00,16,False,False,39.86951426376616,116.44980277825972,39.91308360831194,116.4152316581654,39.917836887942364,116.40394345972673,6.77,5.67,1.1,西餐,13.4,31.847064864331344,True,13,0,2.9,小雨,1.15,0.39,1.19,13,3.6,1,0.76,46,43.3,14.2,天气影响(小雨); 新餐厅备餐波动
ORD000620,R010,Rider011,2024-01-05 19:21:00,19,False,True,39.90516555922196,116.46908533816357,39.89798502329687,116.38869567815044,39.99179211732871,116.37506806858579,17.4,6.92,10.48,烧烤,13.3,23.48691664861948,True,2,0,0.5,多云,1.0,0.91,1.46,28,4.5,1,0.79,43,90.7,32.6,交通拥堵; 用餐高峰期; 新餐厅备餐波动
ORD000621,R029,Rider004,2024-01-05 10:25:00,10,False,False,39.864285458034495,116.42505289609457,39.929703617463716,116.41923019854394,39.8938632905673,116.45473929280564,12.29,7.28,5.01,快餐,13.7,26.964454240111177,True,16,1,8.0,小雨,1.15,0.47,1.24,9,4.7,0,0.86,1639,68.7,19.7,天气影响(小雨); 写字楼电梯等待
ORD000622,R006,Rider024,2024-01-06 16:43:00,16,True,False,39.90319691613376,116.38569514051512,39.897316486385044,116.41908046739768,39.836064702425794,116.40517809204412,9.83,2.93,6.9,中餐,29.5,24.978548201576597,True,27,0,2.9,多云,1.0,0.24,1.12,5,5.0,0,0.82,1513,66.2,10.2,无
ORD000623,R020,Rider017,2024-01-03 20:53:00,20,False,False,39.89086125395848,116.41818557950153,39.927930958411295,116.38011837635615,39.9178982767203,116.48386118426038,14.19,5.25,8.94,西餐,26.2,22.543024921017558,True,28,0,3.0,晴天,1.0,0.45,1.23,3,4.3,0,0.9,297,84.7,17.8,无
ORD000624,R025,Rider015,2024-01-04 20:14:00,20,False,False,39.86989005590261,116.35417975517274,39.92272922536534,116.4439121239094,39.90125555536833,116.39611115244051,14.39,9.66,4.73,烧烤,15.6,21.67630992028107,False,3,0,1.5,晴天,1.0,0.43,1.22,18,5.0,1,0.83,93,64.4,7.4,新餐厅备餐波动
ORD000625,R046,Rider003,2024-01-05 16:59:00,16,False,False,39.84245605135309,116.42186780397478,39.90750898735901,116.3944992384245,39.97674666303516,116.42358331580469,15.67,7.59,8.08,中餐,17.2,30.177792079432546,True,16,0,3.0,多云,1.0,0.27,1.14,12,4.5,0,0.9,704,61.9,10.5,无
ORD000626,R002,Rider028,2024-01-07 07:39:00,7,True,False,39.87926502849474,116.36280058299666,39.95157638446523,116.43042304187458,39.8468364452307,116.39973868704347,21.82,9.89,11.92,日料,14.4,17.212067538797736,False,23,1,11.5,晴天,1.0,0.43,1.22,14,4.0,1,0.82,47,129.0,27.1,无电梯高楼层; 写字楼电梯等待; 新餐厅备餐波动
ORD000627,R012,Rider022,2024-01-07 21:42:00,21,True,False,39.87371496588265,116.39263572081389,39.9031252188267,116.45433930967441,39.88685398692913,116.39370765445501,11.7,6.21,5.49,西餐,26.4,29.18242195607549,False,2,0,1.0,晴天,1.0,0.71,1.35,34,4.0,0,0.85,1677,67.1,15.6,交通拥堵
ORD000628,R014,Rider025,2024-01-03 09:32:00,9,False,False,39.80856457170879,116.42454077203222,39.89783515734865,116.39459393617881,39.85202121997981,116.4341869019532,16.35,10.24,6.11,烧烤,39.2,19.333553115945396,True,8,1,3.3,晴天,1.0,0.71,1.36,23,3.7,1,0.82,66,123.0,29.6,交通拥堵; 新餐厅备餐波动
ORD000629,R017,Rider027,2024-01-01 14:52:00,14,False,False,39.91862533390827,116.42564363920239,39.899361428650025,116.41952152570443,39.886332661172375,116.38837314608125,5.23,2.2,3.03,中餐,24.8,23.428805752745017,True,27,0,2.8,多云,1.0,0.16,1.08,21,3.8,0,0.91,1236,35.4,0.0,无
ORD000630,R046,Rider028,2024-01-06 20:45:00,20,True,False,39.924606167721635,116.48440303319452,39.90750898735901,116.3944992384245,39.8468364452307,116.39973868704347,14.67,7.92,6.75,中餐,18.0,18.839477120193646,False,6,0,3.0,多云,1.0,0.35,1.18,14,4.0,0,0.9,704,87.6,19.9,无电梯高楼层
ORD000631,R032,Rider023,2024-01-04 17:04:00,17,False,True,39.964349076339225,116.37537798596986,39.923253376527065,116.37499397389878,39.93964254240985,116.40191688715832,7.5,4.56,2.93,中餐,10.0,20.598121019640274,True,12,0,2.6,晴天,1.0,0.91,1.46,33,4.7,0,0.81,589,43.6,9.1,交通拥堵; 用餐高峰期
ORD000632,R026,Rider023,2024-01-05 19:38:00,19,False,True,39.84051470663449,116.41675220001487,39.960173235334345,116.42161498762735,39.93964254240985,116.40191688715832,16.13,13.29,2.83,快餐,15.2,21.91672819156534,True,18,0,2.1,多云,1.0,0.91,1.46,33,4.7,0,0.8,260,83.7,22.2,交通拥堵; 用餐高峰期
ORD000633,R020,Rider014,2024-01-02 22:59:00,22,False,False,39.91578686257537,116.37113471343618,39.927930958411295,116.38011837635615,39.93387852066118,116.46646634501718,8.96,1.55,7.41,西餐,27.8,18.542223480358658,True,5,1,1.0,多云,1.0,0.49,1.25,10,4.9,0,0.9,297,65.7,7.8,无
ORD000634,R001,Rider004,2024-01-01 19:26:00,19,False,True,39.898803752715445,116.37669823780479,39.91910142459034,116.40325207096485,39.8938632905673,116.45473929280564,8.42,3.2,5.22,西餐,36.5,24.068963589523033,True,3,0,1.0,多云,1.0,0.92,1.46,9,4.7,0,0.89,1738,87.9,29.5,交通拥堵; 用餐高峰期
ORD000635,R021,Rider015,2024-01-04 04:21:00,4,False,False,39.871686854936485,116.48298454098384,39.90504298390045,116.37148738809985,39.90125555536833,116.39611115244051,12.38,10.23,2.15,西餐,10.1,17.86234495265438,True,8,0,4.4,晴天,1.0,0.2,1.1,18,5.0,0,0.95,863,62.4,6.4,无
