customer_id,loyalty_tier,loyalty_index,user_segment,preferences,personalized_strategies,product_recommendations,promotion_recommendations,communication_recommendations,expected_outcome,priority_score
CUST_000397,高忠诚度,79.312060509596,稳定复购理性消费型,"{'top_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Food')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Sports')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.07533023255813953), 'promotion_purchase_rate': np.float64(0.2558139534883721), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(25.30952380952381), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Coupon'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(127.48023255813955), 'spending_level': 'medium', 'total_spend': np.float64(5481.650000000001), 'return_rate': np.float64(0.023255813953488372), 'days_since_last_purchase': 7, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Electronics和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Electronics搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000356,高忠诚度,79.27785281944593,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Sports')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Sports')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.041418367346938774), 'promotion_purchase_rate': np.float64(0.16326530612244897), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(21.979166666666668), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Membership Discount')], 'avg_order_value': np.float64(133.23326530612246), 'spending_level': 'medium', 'total_spend': np.float64(6528.43), 'return_rate': np.float64(0.02040816326530612), 'days_since_last_purchase': 24, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000132,高忠诚度,79.03395356947853,普通大众消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.07266666666666667), 'promotion_purchase_rate': np.float64(0.26666666666666666), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(35.48275862068966), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Seasonal Sale')], 'avg_order_value': np.float64(141.69099999999997), 'spending_level': 'medium', 'total_spend': np.float64(4250.73), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 8, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Social Media'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]",[],"[{'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000368,高忠诚度,78.87650944725169,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Home'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.06289523809523809), 'promotion_purchase_rate': np.float64(0.21428571428571427), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(26.5609756097561), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Seasonal Sale'), np.str_('Coupon')], 'avg_order_value': np.float64(116.78809523809522), 'spending_level': 'medium', 'total_spend': np.float64(4905.099999999999), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 3, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('Email Open')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Home的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Home'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Home'), 'recommendation_type': 'personalized', 'rationale': '基于您Home品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000436,高忠诚度,78.77191107735182,稳定复购理性消费型,"{'top_categories': [np.str_('Beauty'), np.str_('Clothing'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Sports'), np.str_('Home')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.08113), 'promotion_purchase_rate': np.float64(0.3), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(21.224489795918366), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Membership Discount'), np.str_('Coupon')], 'avg_order_value': np.float64(106.54279999999999), 'spending_level': 'medium', 'total_spend': np.float64(5327.139999999999), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 26, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Social Media')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Beauty和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Beauty'), 'recommendation_type': 'personalized', 'rationale': '基于您Beauty品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Beauty搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}, {'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000374,高忠诚度,78.66457536927076,稳定复购理性消费型,"{'top_categories': [np.str_('Home'), np.str_('Clothing'), np.str_('Food')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.06511282051282051), 'promotion_purchase_rate': np.float64(0.20512820512820512), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(28.342105263157894), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Membership Discount')], 'avg_order_value': np.float64(87.76923076923077), 'spending_level': 'medium', 'total_spend': np.float64(3423.0), 'return_rate': np.float64(0.02564102564102564), 'days_since_last_purchase': 16, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Home和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Home'), 'recommendation_type': 'personalized', 'rationale': '基于您Home品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Home搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000235,高忠诚度,78.49089520849056,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.11469599999999998), 'promotion_purchase_rate': np.float64(0.38), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(20.693877551020407), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(119.4588), 'spending_level': 'medium', 'total_spend': np.float64(5972.94), 'return_rate': np.float64(0.06), 'days_since_last_purchase': 77, 'activity_level': 'moderate', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('App Visit')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Bundle Deal'), 'target_category': np.str_('Clothing'), 'rationale': '您对Bundle Deal促销响应率最高'}]","[{'channel': 'APP推送', 'frequency': '每周1-2次', 'best_time': '工作日晚间'}, {'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000064,高忠诚度,78.41016177115266,稳定复购理性消费型,"{'top_categories': [np.str_('Electronics'), np.str_('Food'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'high', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.026734285714285717), 'promotion_purchase_rate': np.float64(0.11428571428571428), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(28.61764705882353), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Seasonal Sale'), np.str_('Coupon')], 'avg_order_value': np.float64(140.3897142857143), 'spending_level': 'medium', 'total_spend': np.float64(4913.64), 'return_rate': np.float64(0.02857142857142857), 'days_since_last_purchase': 22, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Electronics和Food的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Electronics搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000379,高忠诚度,78.30055054554347,稳定复购理性消费型,"{'top_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Sports')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.10340250000000002), 'promotion_purchase_rate': np.float64(0.425), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(27.076923076923077), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Bundle Deal'), np.str_('Direct Discount')], 'avg_order_value': np.float64(134.10225), 'spending_level': 'medium', 'total_spend': np.float64(5364.09), 'return_rate': np.float64(0.025), 'days_since_last_purchase': 23, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Social Media'), np.str_('Click-Through')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Electronics和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Electronics搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]","[{'promo_type': np.str_('Bundle Deal'), 'target_category': np.str_('Electronics'), 'rationale': '您对Bundle Deal促销响应率最高'}, {'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Electronics'), 'rationale': '您对Direct Discount促销响应率最高'}]","[{'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000067,中忠诚度,68.1255322016046,普通大众消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.10580400000000001), 'promotion_purchase_rate': np.float64(0.32), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(43.625), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Seasonal Sale')], 'avg_order_value': np.float64(124.57039999999999), 'spending_level': 'medium', 'total_spend': np.float64(3114.2599999999998), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 38, 'activity_level': 'moderate', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'repurchase', 'strategy': '针对您偏好的Clothing品类，发送补货提醒和专属优惠', 'expected_impact': '提升复购频次 15-25%'}, {'type': 'premium', 'strategy': '推荐品质升级路线，提供新品优先购买和免费试用机会', 'expected_impact': '提升客单价 15-25%'}, {'type': 'upgrade', 'strategy': '设置成长目标，达成后升级至高忠诚度会员，解锁更多权益', 'expected_impact': '30%概率升级至高忠诚度'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内20-30%的概率升级至高忠诚度,4
CUST_000242,中忠诚度,64.6245668372062,深度互动潜力成长型,"{'top_categories': [np.str_('Clothing'), np.str_('Food'), np.str_('Sports')], 'top_spend_categories': [np.str_('Home'), np.str_('Electronics'), np.str_('Sports')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.159225), 'promotion_purchase_rate': np.float64(0.4166666666666667), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(94.45454545454545), 'purchase_frequency_level': 'infrequent', 'preferred_promo_types': [np.str_('Coupon'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(83.98416666666667), 'spending_level': 'medium', 'total_spend': np.float64(1007.81), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 8, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('Social Media')], 'engagement_level': 'high'}","[{'type': 'repurchase', 'strategy': '针对您偏好的Clothing品类，发送补货提醒和专属优惠', 'expected_impact': '提升复购频次 15-25%'}, {'type': 'upgrade', 'strategy': '设置成长目标，达成后升级至高忠诚度会员，解锁更多权益', 'expected_impact': '30%概率升级至高忠诚度'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]",[],"[{'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内20-30%的概率升级至高忠诚度,4
CUST_000080,中忠诚度,62.91704295753677,深度互动潜力成长型,"{'top_categories': [np.str_('Sports'), np.str_('Electronics'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Sports'), np.str_('Home')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.05119545454545454), 'promotion_purchase_rate': np.float64(0.2727272727272727), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(41.76190476190476), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(147.6631818181818), 'spending_level': 'medium', 'total_spend': np.float64(3248.59), 'return_rate': np.float64(0.09090909090909091), 'days_since_last_purchase': 141, 'activity_level': 'inactive', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('Support Call')], 'engagement_level': 'high'}","[{'type': 'repurchase', 'strategy': '针对您偏好的Sports品类，发送补货提醒和专属优惠', 'expected_impact': '提升复购频次 15-25%'}, {'type': 'premium', 'strategy': '推荐品质升级路线，提供新品优先购买和免费试用机会', 'expected_impact': '提升客单价 15-25%'}, {'type': 'upgrade', 'strategy': '设置成长目标，达成后升级至高忠诚度会员，解锁更多权益', 'expected_impact': '30%概率升级至高忠诚度'}]","[{'category': np.str_('Sports'), 'recommendation_type': 'personalized', 'rationale': '基于您Sports品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Sports搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]",[],[],预计在3个月内20-30%的概率升级至高忠诚度,4
CUST_000036,中忠诚度,65.29846052199866,普通大众消费型,"{'top_categories': [np.str_('Food'), np.str_('Beauty'), np.str_('Clothing')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.10099333333333332), 'promotion_purchase_rate': np.float64(0.4), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(35.41379310344828), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Seasonal Sale'), np.str_('Direct Discount')], 'avg_order_value': np.float64(75.68900000000002), 'spending_level': 'medium', 'total_spend': np.float64(2270.6700000000005), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 52, 'activity_level': 'moderate', 'preferred_interaction_types': [np.str_('Social Media'), np.str_('Email Open')], 'engagement_level': 'low'}","[{'type': 'repurchase', 'strategy': '针对您偏好的Food品类，发送补货提醒和专属优惠', 'expected_impact': '提升复购频次 15-25%'}, {'type': 'premium', 'strategy': '推荐品质升级路线，提供新品优先购买和免费试用机会', 'expected_impact': '提升客单价 15-25%'}, {'type': 'promotion', 'strategy': '定期发送Seasonal Sale信息，提升购买频次', 'expected_impact': '提升促销响应率 20-30%'}, {'type': 'upgrade', 'strategy': '设置成长目标，达成后升级至高忠诚度会员，解锁更多权益', 'expected_impact': '30%概率升级至高忠诚度'}]","[{'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}, {'category': np.str_('Beauty'), 'recommendation_type': 'complementary', 'rationale': '与Food搭配购买的用户推荐'}, {'category': np.str_('Beauty'), 'recommendation_type': 'personalized', 'rationale': '基于您Beauty品类的历史购买偏好'}]","[{'promo_type': np.str_('Seasonal Sale'), 'target_category': np.str_('Food'), 'rationale': '您对Seasonal Sale促销响应率最高'}, {'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Food'), 'rationale': '您对Direct Discount促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}, {'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内20-30%的概率升级至高忠诚度,4
CUST_000168,中忠诚度,69.12409700165986,深度互动潜力成长型,"{'top_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Sports')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.014835000000000001), 'promotion_purchase_rate': np.float64(0.05), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.True_, 'avg_inter_purchase_days': np.float64(56.31578947368421), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Direct Discount')], 'avg_order_value': np.float64(147.0215), 'spending_level': 'medium', 'total_spend': np.float64(2940.43), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 13, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('App Visit')], 'engagement_level': 'high'}","[{'type': 'repurchase', 'strategy': '针对您偏好的Electronics品类，发送补货提醒和专属优惠', 'expected_impact': '提升复购频次 15-25%'}, {'type': 'upgrade', 'strategy': '设置成长目标，达成后升级至高忠诚度会员，解锁更多权益', 'expected_impact': '30%概率升级至高忠诚度'}]","[{'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}, {'category': np.str_('Home'), 'recommendation_type': 'complementary', 'rationale': '与Electronics搭配购买的用户推荐'}, {'category': np.str_('Home'), 'recommendation_type': 'personalized', 'rationale': '基于您Home品类的历史购买偏好'}]",[],"[{'channel': 'APP推送', 'frequency': '每周1-2次', 'best_time': '工作日晚间'}]",预计在3个月内20-30%的概率升级至高忠诚度,4
CUST_000296,中忠诚度,68.7326098456067,普通大众消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Food'), np.str_('Electronics')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.07369473684210526), 'promotion_purchase_rate': np.float64(0.3157894736842105), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(54.22222222222222), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Membership Discount')], 'avg_order_value': np.float64(77.30105263157895), 'spending_level': 'medium', 'total_spend': np.float64(1468.72), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 6, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'repurchase', 'strategy': '针对您偏好的Clothing品类，发送补货提醒和专属优惠', 'expected_impact': '提升复购频次 15-25%'}, {'type': 'promotion', 'strategy': '定期发送Direct Discount信息，提升购买频次', 'expected_impact': '提升促销响应率 20-30%'}, {'type': 'upgrade', 'strategy': '设置成长目标，达成后升级至高忠诚度会员，解锁更多权益', 'expected_impact': '30%概率升级至高忠诚度'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Membership Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Membership Discount促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内20-30%的概率升级至高忠诚度,4
