referrer_id,referred_customer_id,referral_date,referral_channel,is_converted,converted_date,referred_first_spend,referred_frequency,referred_still_active,referrer_loyalty_tendency,referrer_segment,referrer_price_sensitivity,referrer_promotion_responsiveness
CUST_000308,CUST_000244,2023-03-27,Community Forum,0,,0.0,0,False,0.8470199419028595,High Net Worth,0.5567531332954277,0.573980502909545
CUST_000308,CUST_000415,2025-01-10,Word of Mouth,1,2025-01-12,431.63340055304906,4,1,0.8470199419028595,High Net Worth,0.5567531332954277,0.573980502909545
CUST_000314,CUST_000109,2023-10-25,Referral Link,1,2023-11-06,127.63243626320825,2,1,0.6339811640891277,Student,0.33624888945921366,0.45668992023264887
CUST_000319,CUST_000233,2024-03-20,Social Media,1,2024-04-01,65.95385081279926,7,0,0.5059188892937314,Senior,0.5535919244515447,0.6905025714108259
CUST_000319,CUST_000056,2024-11-29,Social Media,1,2024-12-21,186.68069118583804,1,1,0.5059188892937314,Senior,0.5535919244515447,0.6905025714108259
CUST_000323,CUST_000300,2024-06-20,Referral Link,1,2024-06-30,342.7562769055247,6,1,0.5323056538470203,Young Professional,0.493916066722404,0.5762634891408583
CUST_000323,CUST_000458,2024-05-17,Referral Link,1,2024-05-23,264.5135912051726,2,1,0.5323056538470203,Young Professional,0.493916066722404,0.5762634891408583
CUST_000324,CUST_000058,2025-08-03,Social Media,0,,0.0,0,False,0.6424497718054418,High Net Worth,0.43588727388255466,0.4176298023504666
CUST_000327,CUST_000370,2025-12-23,Review/Rating,1,2026-01-19,380.17442916426,4,0,0.7494439831178427,Student,0.31250381916097625,0.36385844812565526
CUST_000328,CUST_000009,2023-05-07,Community Forum,1,2023-05-22,341.6610187749929,5,1,0.7350919808020957,Senior,0.23577261248391918,0.7419428396503823
CUST_000328,CUST_000310,2023-03-28,Referral Link,1,2023-04-07,206.30997779962055,3,1,0.7350919808020957,Senior,0.23577261248391918,0.7419428396503823
CUST_000329,CUST_000011,2025-01-13,Social Media,0,,0.0,0,False,0.5103166929568481,Senior,0.4056346293463658,0.3282663128734144
CUST_000329,CUST_000059,2025-05-31,Social Media,0,,0.0,0,False,0.5103166929568481,Senior,0.4056346293463658,0.3282663128734144
CUST_000329,CUST_000311,2023-05-12,Word of Mouth,0,,0.0,0,False,0.5103166929568481,Senior,0.4056346293463658,0.3282663128734144
CUST_000329,CUST_000480,2023-02-28,Referral Link,1,2023-03-13,96.10474797070052,3,1,0.5103166929568481,Senior,0.4056346293463658,0.3282663128734144
CUST_000331,CUST_000077,2024-07-04,Social Media,1,2024-07-09,463.955309236521,4,1,0.6004027172408981,Family,0.21571211511330599,0.419695619689425
CUST_000332,CUST_000299,2023-11-27,Referral Link,0,,0.0,0,False,0.5124104674716627,Family,0.4016913806332625,0.8378607894809308
CUST_000332,CUST_000036,2024-07-25,Referral Link,1,2024-08-19,70.22410282885883,7,1,0.5124104674716627,Family,0.4016913806332625,0.8378607894809308
CUST_000333,CUST_000457,2024-12-28,Social Media,0,,0.0,0,False,0.8138762898935565,Family,0.2513993416032894,0.4123558321735149
CUST_000340,CUST_000190,2023-08-08,Word of Mouth,1,2023-08-31,272.8475009466299,6,1,0.8557606435675232,High Net Worth,0.3930059512647493,0.526041750123565
CUST_000340,CUST_000198,2025-07-13,Referral Link,1,2025-07-18,230.54896170289908,1,1,0.8557606435675232,High Net Worth,0.3930059512647493,0.526041750123565
CUST_000341,CUST_000205,2023-12-23,Word of Mouth,0,,0.0,0,False,0.6260018191913919,Family,0.7916930415047935,0.7748709353837642
CUST_000342,CUST_000319,2025-11-13,Referral Link,0,,0.0,0,False,0.6768308095192551,Family,0.06347034924276314,0.4193159802320645
CUST_000342,CUST_000372,2025-01-15,Word of Mouth,0,,0.0,0,False,0.6768308095192551,Family,0.06347034924276314,0.4193159802320645
CUST_000344,CUST_000463,2025-12-19,Word of Mouth,1,2025-12-28,485.68353996872105,5,1,0.6348671855518568,Student,0.8032653093036903,0.6584191980868525
CUST_000345,CUST_000455,2023-01-17,Referral Link,0,,0.0,0,False,0.5604601287976957,Family,0.48361201505267043,0.3795857687963512
CUST_000345,CUST_000452,2023-04-10,Word of Mouth,0,,0.0,0,False,0.5604601287976957,Family,0.48361201505267043,0.3795857687963512
CUST_000346,CUST_000155,2023-09-06,Referral Link,1,2023-09-22,423.7261489159064,3,0,0.575410711603741,Senior,0.6228706484429231,0.897460560522667
CUST_000348,CUST_000480,2024-09-28,Word of Mouth,1,2024-10-19,423.6024694176188,3,1,0.6359207521355592,Family,0.6316859988646558,0.548598108407692
CUST_000348,CUST_000374,2024-02-27,Referral Link,1,2024-03-12,331.8385113718925,2,1,0.6359207521355592,Family,0.6316859988646558,0.548598108407692
CUST_000348,CUST_000110,2024-12-29,Word of Mouth,0,,0.0,0,False,0.6359207521355592,Family,0.6316859988646558,0.548598108407692
CUST_000348,CUST_000328,2023-10-11,Social Media,1,2023-10-31,175.66166302516646,3,1,0.6359207521355592,Family,0.6316859988646558,0.548598108407692
CUST_000350,CUST_000263,2024-12-08,Word of Mouth,0,,0.0,0,False,0.5917073897565386,Student,0.5391163591289774,0.4029282751771244
CUST_000357,CUST_000234,2024-02-17,Referral Link,1,2024-03-17,293.0976217183337,3,1,0.7670917391304015,Senior,0.22857707205797903,0.5618551999046077
CUST_000357,CUST_000301,2024-08-02,Community Forum,0,,0.0,0,False,0.7670917391304015,Senior,0.22857707205797903,0.5618551999046077
CUST_000357,CUST_000323,2024-05-23,Word of Mouth,0,,0.0,0,False,0.7670917391304015,Senior,0.22857707205797903,0.5618551999046077
CUST_000357,CUST_000084,2024-11-25,Word of Mouth,1,2024-12-18,276.97584266547534,3,0,0.7670917391304015,Senior,0.22857707205797903,0.5618551999046077
CUST_000359,CUST_000384,2025-11-30,Social Media,0,,0.0,0,False,0.968168193956265,Student,0.06873356025373152,0.8349795893157105
CUST_000359,CUST_000188,2024-06-23,Social Media,0,,0.0,0,False,0.968168193956265,Student,0.06873356025373152,0.8349795893157105
CUST_000359,CUST_000329,2024-04-28,Word of Mouth,1,2024-05-06,127.32387055510752,4,1,0.968168193956265,Student,0.06873356025373152,0.8349795893157105
CUST_000361,CUST_000208,2025-04-11,Word of Mouth,1,2025-04-28,234.1400272610796,3,0,0.7658363598070336,High Net Worth,0.4565242999995196,0.26157774401512757
CUST_000361,CUST_000386,2025-04-27,Community Forum,0,,0.0,0,False,0.7658363598070336,High Net Worth,0.4565242999995196,0.26157774401512757
CUST_000362,CUST_000022,2023-04-15,Review/Rating,1,2023-04-17,416.8828702896267,1,0,0.5813169993380412,High Net Worth,0.4030627567648593,0.19281342437885196
CUST_000362,CUST_000318,2023-11-21,Word of Mouth,1,2023-12-07,363.81350824143027,2,0,0.5813169993380412,High Net Worth,0.4030627567648593,0.19281342437885196
CUST_000362,CUST_000358,2024-10-04,Word of Mouth,0,,0.0,0,False,0.5813169993380412,High Net Worth,0.4030627567648593,0.19281342437885196
CUST_000362,CUST_000020,2023-05-19,Review/Rating,0,,0.0,0,False,0.5813169993380412,High Net Worth,0.4030627567648593,0.19281342437885196
CUST_000364,CUST_000161,2024-01-17,Review/Rating,1,2024-02-06,376.8760782987075,3,0,0.7386885069482529,Student,0.35023353900833254,0.9896482761027338
CUST_000364,CUST_000219,2024-02-03,Social Media,1,2024-02-20,291.46821244689016,1,1,0.7386885069482529,Student,0.35023353900833254,0.9896482761027338
CUST_000366,CUST_000436,2024-01-21,Word of Mouth,1,2024-02-18,334.303257649833,4,1,0.5902096988362532,Family,0.6964547461506606,0.5491459384231968
CUST_000368,CUST_000437,2025-04-24,Social Media,0,,0.0,0,False,0.7402168860560522,Young Professional,0.412188223347464,0.6097090135175802
CUST_000370,CUST_000359,2023-09-27,Referral Link,1,2023-10-12,223.35892465676238,6,1,0.5844036644235476,Student,0.5966647698584604,0.7147680851606444
CUST_000370,CUST_000472,2024-09-24,Referral Link,1,2024-10-23,384.42112149703627,3,1,0.5844036644235476,Student,0.5966647698584604,0.7147680851606444
CUST_000370,CUST_000303,2023-12-18,Social Media,1,2023-12-23,490.06255074465395,3,1,0.5844036644235476,Student,0.5966647698584604,0.7147680851606444
CUST_000370,CUST_000183,2023-12-06,Word of Mouth,1,2023-12-25,267.5872853751621,4,1,0.5844036644235476,Student,0.5966647698584604,0.7147680851606444
CUST_000371,CUST_000131,2025-06-07,Social Media,1,2025-06-27,370.95677011147063,2,1,0.6242161471201758,Family,0.7546696382383538,0.5916671499461084
CUST_000374,CUST_000012,2024-04-06,Social Media,1,2024-04-18,163.21580715320272,1,1,0.9115863109552153,Senior,0.6616654555654181,0.49489538833057567
CUST_000374,CUST_000221,2023-11-14,Social Media,1,2023-11-27,452.54070506168586,6,1,0.9115863109552153,Senior,0.6616654555654181,0.49489538833057567
CUST_000374,CUST_000093,2024-01-22,Referral Link,0,,0.0,0,False,0.9115863109552153,Senior,0.6616654555654181,0.49489538833057567
CUST_000377,CUST_000061,2023-02-11,Review/Rating,0,,0.0,0,False,0.7360652438976234,Family,0.7882995315942863,0.7997236194526031
CUST_000377,CUST_000059,2023-06-29,Review/Rating,1,2023-07-15,489.400444476708,4,1,0.7360652438976234,Family,0.7882995315942863,0.7997236194526031
CUST_000379,CUST_000456,2023-01-02,Word of Mouth,0,,0.0,0,False,0.8755658272220762,Family,0.38152706642506057,0.7364394418688389
CUST_000379,CUST_000059,2024-12-25,Word of Mouth,1,2025-01-08,492.5317590366932,7,1,0.8755658272220762,Family,0.38152706642506057,0.7364394418688389
CUST_000380,CUST_000455,2025-08-27,Community Forum,0,,0.0,0,False,0.8150883411773739,Student,0.37646190992978923,0.7531039264161076
CUST_000380,CUST_000059,2023-05-21,Review/Rating,0,,0.0,0,False,0.8150883411773739,Student,0.37646190992978923,0.7531039264161076
CUST_000380,CUST_000161,2025-09-20,Referral Link,1,2025-10-14,214.73947533145986,7,1,0.8150883411773739,Student,0.37646190992978923,0.7531039264161076
CUST_000383,CUST_000215,2023-05-06,Social Media,0,,0.0,0,False,0.6702667206362294,Family,0.06434650447923035,0.20001718984952033
CUST_000383,CUST_000375,2023-08-22,Referral Link,1,2023-08-23,285.4248651238937,7,1,0.6702667206362294,Family,0.06434650447923035,0.20001718984952033
CUST_000383,CUST_000056,2024-04-04,Word of Mouth,1,2024-04-05,465.23750506364723,1,1,0.6702667206362294,Family,0.06434650447923035,0.20001718984952033
CUST_000383,CUST_000044,2023-11-27,Community Forum,0,,0.0,0,False,0.6702667206362294,Family,0.06434650447923035,0.20001718984952033
CUST_000384,CUST_000168,2024-09-11,Social Media,1,2024-10-07,340.50035262914844,2,1,0.851535974505375,High Net Worth,0.4804977033831192,0.757412919973699
CUST_000384,CUST_000156,2023-09-18,Referral Link,1,2023-10-17,270.79913090736676,1,1,0.851535974505375,High Net Worth,0.4804977033831192,0.757412919973699
CUST_000385,CUST_000271,2024-03-20,Community Forum,1,2024-03-30,53.586415334122506,7,1,0.7208733936579604,Family,0.4523831718465491,0.6644664294250043
CUST_000389,CUST_000102,2023-01-26,Social Media,1,2023-02-15,115.68799099944458,2,1,0.5244108882654301,High Net Worth,0.5441851820814604,0.8367733618831367
CUST_000391,CUST_000349,2023-07-13,Word of Mouth,1,2023-07-25,242.26674886117314,4,1,0.9669419600261788,Young Professional,0.49321952378052586,0.49733089829339355
CUST_000391,CUST_000181,2024-05-20,Community Forum,1,2024-06-10,342.20203386031034,2,0,0.9669419600261788,Young Professional,0.49321952378052586,0.49733089829339355
CUST_000392,CUST_000210,2023-10-03,Community Forum,0,,0.0,0,False,0.7004473803055027,Family,0.5476981929316983,0.9389349748762438
CUST_000393,CUST_000050,2023-11-08,Word of Mouth,0,,0.0,0,False,0.6443990439134487,Student,0.3840450487611767,0.4129397198233805
CUST_000394,CUST_000460,2023-09-22,Referral Link,1,2023-09-23,433.3176105332696,6,1,0.8014780363634179,Young Professional,0.7644114664288827,0.9313466869745883
CUST_000394,CUST_000499,2024-05-05,Social Media,1,2024-05-09,271.3509330436559,2,0,0.8014780363634179,Young Professional,0.7644114664288827,0.9313466869745883
CUST_000396,CUST_000399,2024-02-06,Review/Rating,0,,0.0,0,False,0.7121935499406467,Family,0.6129333588177248,0.46289181884082764
CUST_000396,CUST_000435,2025-02-20,Social Media,1,2025-03-06,318.33331458847056,3,0,0.7121935499406467,Family,0.6129333588177248,0.46289181884082764
CUST_000397,CUST_000222,2025-07-17,Social Media,1,2025-08-02,499.66421180781197,2,1,0.8094170358892551,Senior,0.4554531938323963,0.4967942408833045
CUST_000399,CUST_000306,2023-07-09,Social Media,0,,0.0,0,False,0.7991901143121325,High Net Worth,0.7396287573704484,0.560538475451956
CUST_000399,CUST_000329,2023-10-17,Word of Mouth,0,,0.0,0,False,0.7991901143121325,High Net Worth,0.7396287573704484,0.560538475451956
CUST_000400,CUST_000324,2024-03-25,Referral Link,0,,0.0,0,False,0.6986865938509363,High Net Worth,0.38531203121149604,0.2827490119374223
CUST_000401,CUST_000247,2025-02-23,Social Media,1,2025-02-27,242.14852284317277,6,0,0.500117043279497,High Net Worth,0.37138684872966216,0.895507595026642
CUST_000401,CUST_000185,2023-02-18,Referral Link,0,,0.0,0,False,0.500117043279497,High Net Worth,0.37138684872966216,0.895507595026642
CUST_000405,CUST_000068,2023-08-03,Review/Rating,1,2023-08-25,301.41282821902513,1,1,0.7612077266481396,Young Professional,0.4799493722226591,0.7122833984901299
CUST_000409,CUST_000075,2024-04-27,Social Media,1,2024-05-03,94.29181007086953,2,0,0.6253538846791761,Student,0.29400259064297724,0.5344546930958123
CUST_000409,CUST_000302,2024-06-03,Referral Link,1,2024-06-08,80.08838301940895,1,1,0.6253538846791761,Student,0.29400259064297724,0.5344546930958123
CUST_000410,CUST_000291,2025-11-18,Word of Mouth,1,2025-11-22,150.91439505364707,1,1,0.580247954858926,Senior,0.38022784591371733,0.42213561159218455
CUST_000410,CUST_000040,2023-08-07,Word of Mouth,0,,0.0,0,False,0.580247954858926,Senior,0.38022784591371733,0.42213561159218455
CUST_000410,CUST_000229,2023-01-09,Referral Link,1,2023-01-17,397.52032762795267,3,1,0.580247954858926,Senior,0.38022784591371733,0.42213561159218455
CUST_000412,CUST_000344,2023-03-29,Word of Mouth,0,,0.0,0,False,0.7652095375086789,Family,0.20643094738900566,0.29427130923715233
CUST_000412,CUST_000130,2024-01-16,Word of Mouth,1,2024-02-09,277.55014726055754,4,1,0.7652095375086789,Family,0.20643094738900566,0.29427130923715233
CUST_000414,CUST_000012,2025-05-27,Community Forum,1,2025-06-11,159.5373001294417,1,1,0.6247588463724525,Family,0.8715325820889366,0.6930608654426349
CUST_000414,CUST_000381,2025-10-19,Referral Link,1,2025-11-09,113.25189575800351,6,0,0.6247588463724525,Family,0.8715325820889366,0.6930608654426349
CUST_000416,CUST_000064,2024-07-27,Social Media,1,2024-08-18,208.95766585865215,6,0,0.9122408088813,Young Professional,0.6562804336872239,0.867885935622947
CUST_000416,CUST_000080,2025-06-19,Referral Link,1,2025-06-24,205.88403649967748,7,0,0.9122408088813,Young Professional,0.6562804336872239,0.867885935622947
CUST_000420,CUST_000320,2025-01-31,Word of Mouth,1,2025-02-15,202.14181689169504,4,1,0.7082511041922083,Young Professional,0.8017723210152761,0.894280188891897
CUST_000423,CUST_000276,2024-08-25,Word of Mouth,1,2024-09-17,461.38645686663494,7,1,0.73975776304816,Family,0.7154163859193058,0.14756984457031247
CUST_000425,CUST_000499,2025-06-12,Community Forum,1,2025-06-16,73.1421955248356,1,1,0.7895308972360946,Young Professional,0.7087084264690166,0.323256318703399
CUST_000425,CUST_000089,2025-01-03,Community Forum,1,2025-01-30,271.0673594193762,4,1,0.7895308972360946,Young Professional,0.7087084264690166,0.323256318703399
CUST_000425,CUST_000484,2023-09-14,Community Forum,0,,0.0,0,False,0.7895308972360946,Young Professional,0.7087084264690166,0.323256318703399
CUST_000428,CUST_000071,2025-03-19,Word of Mouth,1,2025-03-29,343.7543207381671,4,1,0.8280074065043259,Family,0.5308535582502921,0.505349742343512
CUST_000428,CUST_000117,2023-01-09,Review/Rating,1,2023-01-19,289.8595626465219,3,1,0.8280074065043259,Family,0.5308535582502921,0.505349742343512
CUST_000431,CUST_000083,2025-12-09,Social Media,1,2025-12-19,368.1213885027634,6,0,0.6465377660628753,Family,0.41576519353957225,0.906585716891599
CUST_000431,CUST_000330,2024-11-18,Social Media,1,2024-12-02,358.334320613801,7,1,0.6465377660628753,Family,0.41576519353957225,0.906585716891599
CUST_000432,CUST_000446,2025-10-11,Word of Mouth,1,2025-10-28,348.38074046759687,4,1,0.8719860670057284,High Net Worth,0.6045458729799676,0.8039622074316406
CUST_000432,CUST_000072,2025-07-02,Social Media,1,2025-07-28,402.956941300212,7,0,0.8719860670057284,High Net Worth,0.6045458729799676,0.8039622074316406
CUST_000432,CUST_000359,2025-10-24,Community Forum,1,2025-11-01,362.19513687805727,6,1,0.8719860670057284,High Net Worth,0.6045458729799676,0.8039622074316406
CUST_000433,CUST_000054,2024-10-24,Word of Mouth,1,2024-11-22,369.2702788190984,5,1,0.7471181642497252,Family,0.40532748146777947,0.7921730617049711
CUST_000434,CUST_000291,2024-11-29,Social Media,1,2024-12-22,107.5348838292582,2,0,0.5059721637939079,High Net Worth,0.06282710114620972,0.8203907159107713
CUST_000434,CUST_000273,2024-05-29,Word of Mouth,0,,0.0,0,False,0.5059721637939079,High Net Worth,0.06282710114620972,0.8203907159107713
CUST_000435,CUST_000441,2024-07-25,Word of Mouth,1,2024-08-10,487.7831987715671,1,1,0.7548628061052428,Young Professional,0.5069388631897489,0.343162547909747
CUST_000435,CUST_000429,2024-12-08,Social Media,0,,0.0,0,False,0.7548628061052428,Young Professional,0.5069388631897489,0.343162547909747
CUST_000436,CUST_000242,2023-05-25,Social Media,0,,0.0,0,False,0.900619070441033,Young Professional,0.33930945213435837,0.6488841391293589
CUST_000436,CUST_000105,2023-01-03,Social Media,1,2023-01-25,319.84378564730935,7,1,0.900619070441033,Young Professional,0.33930945213435837,0.6488841391293589
CUST_000436,CUST_000052,2024-04-20,Word of Mouth,0,,0.0,0,False,0.900619070441033,Young Professional,0.33930945213435837,0.6488841391293589
CUST_000437,CUST_000439,2023-10-26,Social Media,1,2023-10-31,380.128701675921,2,0,0.6975276792074177,Young Professional,0.41291134748007186,0.8057799521608625
CUST_000438,CUST_000488,2025-03-23,Social Media,1,2025-04-14,395.6781393087347,5,0,0.7202469105918565,Senior,0.36093308329818463,0.6251732398843091
CUST_000438,CUST_000426,2023-02-05,Word of Mouth,1,2023-03-05,463.7017820872556,6,1,0.7202469105918565,Senior,0.36093308329818463,0.6251732398843091
CUST_000439,CUST_000285,2024-09-15,Word of Mouth,1,2024-09-30,279.39367849069816,3,1,0.5999233564393067,Family,0.34831429865830765,0.17263929322710228
CUST_000439,CUST_000433,2024-03-22,Word of Mouth,1,2024-04-02,309.0056945958249,5,1,0.5999233564393067,Family,0.34831429865830765,0.17263929322710228
CUST_000439,CUST_000421,2024-04-11,Review/Rating,1,2024-04-13,455.5344959055232,2,1,0.5999233564393067,Family,0.34831429865830765,0.17263929322710228
CUST_000448,CUST_000157,2024-06-07,Referral Link,0,,0.0,0,False,0.770360237808928,Student,0.46699364030105533,0.7048873463916471
CUST_000448,CUST_000385,2023-11-21,Referral Link,0,,0.0,0,False,0.770360237808928,Student,0.46699364030105533,0.7048873463916471
CUST_000448,CUST_000048,2023-05-13,Social Media,1,2023-05-25,83.20337708809768,2,1,0.770360237808928,Student,0.46699364030105533,0.7048873463916471
CUST_000449,CUST_000327,2025-11-26,Referral Link,0,,0.0,0,False,0.658313120660829,Senior,0.4803039359920665,0.5032167056785933
CUST_000452,CUST_000411,2023-07-13,Word of Mouth,0,,0.0,0,False,0.5486844609751786,High Net Worth,0.07216911387406041,0.7525599401032617
CUST_000452,CUST_000300,2023-08-17,Review/Rating,0,,0.0,0,False,0.5486844609751786,High Net Worth,0.07216911387406041,0.7525599401032617
CUST_000452,CUST_000402,2024-04-17,Word of Mouth,1,2024-05-08,142.20722702336747,7,1,0.5486844609751786,High Net Worth,0.07216911387406041,0.7525599401032617
CUST_000455,CUST_000301,2024-12-26,Social Media,0,,0.0,0,False,0.6290270989613478,Family,0.272452916633381,0.5376719669558099
CUST_000456,CUST_000195,2024-08-09,Community Forum,1,2024-09-06,184.61152472110453,3,1,0.7730557147512704,Young Professional,0.10540285364652376,0.19934233029685908
CUST_000456,CUST_000297,2024-09-05,Word of Mouth,1,2024-10-02,456.3667200363295,7,1,0.7730557147512704,Young Professional,0.10540285364652376,0.19934233029685908
CUST_000457,CUST_000012,2023-06-03,Social Media,1,2023-06-24,199.21419520884356,7,0,0.6217074376643682,Young Professional,0.15071212168161088,0.3277495653073831
CUST_000457,CUST_000377,2025-12-16,Social Media,1,2026-01-05,395.90602399614625,6,1,0.6217074376643682,Young Professional,0.15071212168161088,0.3277495653073831
CUST_000457,CUST_000036,2025-06-04,Review/Rating,0,,0.0,0,False,0.6217074376643682,Young Professional,0.15071212168161088,0.3277495653073831
CUST_000457,CUST_000091,2024-11-17,Review/Rating,1,2024-11-20,287.41201282947645,2,1,0.6217074376643682,Young Professional,0.15071212168161088,0.3277495653073831
CUST_000457,CUST_000131,2023-01-01,Community Forum,1,2023-01-04,376.67175863833353,4,1,0.6217074376643682,Young Professional,0.15071212168161088,0.3277495653073831
CUST_000458,CUST_000209,2025-01-18,Word of Mouth,1,2025-02-06,217.1994133262622,2,1,0.5003342550092518,Senior,0.3111481873662693,0.7279449054979398
CUST_000461,CUST_000039,2024-03-18,Word of Mouth,0,,0.0,0,False,0.5560833172059099,Family,0.3782436314956905,0.7249659190201689
CUST_000462,CUST_000149,2025-03-02,Word of Mouth,1,2025-03-24,273.1505805043716,1,1,0.6218691660934836,Young Professional,0.5187558633827131,0.564288814762042
CUST_000469,CUST_000082,2024-08-26,Word of Mouth,0,,0.0,0,False,0.6824608801194373,Young Professional,0.28003485907534553,0.4362077749291871
CUST_000472,CUST_000287,2024-03-31,Social Media,1,2024-04-06,437.8011925604459,5,1,0.6482461804221342,Senior,0.4259895254514016,0.8134285126134989
CUST_000473,CUST_000399,2025-05-02,Word of Mouth,1,2025-05-15,248.72186358612902,4,1,0.6857128605755609,Family,0.6520758634344199,0.7015020076341031
CUST_000473,CUST_000398,2025-08-02,Review/Rating,1,2025-08-27,58.36733668609606,1,1,0.6857128605755609,Family,0.6520758634344199,0.7015020076341031
CUST_000474,CUST_000435,2024-02-06,Review/Rating,1,2024-03-01,294.48818478602686,2,1,0.7792684917690578,Senior,0.31720581775499157,0.38417232639527027
CUST_000474,CUST_000448,2023-04-08,Word of Mouth,0,,0.0,0,False,0.7792684917690578,Senior,0.31720581775499157,0.38417232639527027
CUST_000476,CUST_000184,2023-09-06,Review/Rating,0,,0.0,0,False,0.7433185183413299,Student,0.7082496352771095,0.6791145787563615
CUST_000476,CUST_000237,2024-10-08,Word of Mouth,1,2024-10-21,73.52158251276994,6,1,0.7433185183413299,Student,0.7082496352771095,0.6791145787563615
CUST_000481,CUST_000304,2023-11-11,Word of Mouth,1,2023-11-15,113.19219102043193,4,1,0.7706057914859353,High Net Worth,0.7784477902487728,0.8630682287529832
CUST_000485,CUST_000385,2023-08-13,Referral Link,1,2023-09-09,455.6235431628947,2,0,0.7959280717514875,Student,0.6844195582734053,0.42359917017741877
CUST_000490,CUST_000467,2023-08-26,Social Media,1,2023-09-23,117.29489058589124,1,1,0.7383002424619348,Young Professional,0.10151859907826634,0.7085420438315827
CUST_000490,CUST_000195,2025-11-12,Social Media,1,2025-12-09,73.41924645617607,5,1,0.7383002424619348,Young Professional,0.10151859907826634,0.7085420438315827
CUST_000490,CUST_000137,2024-10-26,Word of Mouth,1,2024-11-22,439.6139944976999,5,1,0.7383002424619348,Young Professional,0.10151859907826634,0.7085420438315827
CUST_000490,CUST_000405,2024-04-28,Word of Mouth,1,2024-05-04,229.85442924065467,4,1,0.7383002424619348,Young Professional,0.10151859907826634,0.7085420438315827
CUST_000493,CUST_000258,2025-04-21,Word of Mouth,1,2025-04-23,213.3400813467093,5,1,0.823705722162267,Young Professional,0.08150018923605523,0.764087330595372
CUST_000498,CUST_000014,2025-08-30,Social Media,0,,0.0,0,False,0.5105682187949326,Student,0.6859675698012998,0.4377136305344698
CUST_000498,CUST_000286,2024-02-21,Word of Mouth,0,,0.0,0,False,0.5105682187949326,Student,0.6859675698012998,0.4377136305344698
CUST_000498,CUST_000161,2023-07-05,Social Media,1,2023-07-15,59.66494794822173,6,1,0.5105682187949326,Student,0.6859675698012998,0.4377136305344698
CUST_000499,CUST_000052,2024-05-07,Word of Mouth,0,,0.0,0,False,0.7769712879034052,Young Professional,0.03407262505469547,0.7451917685637582
CUST_000499,CUST_000123,2024-09-06,Referral Link,0,,0.0,0,False,0.7769712879034052,Young Professional,0.03407262505469547,0.7451917685637582
CUST_000499,CUST_000162,2023-06-05,Word of Mouth,1,2023-06-13,246.4836094435118,7,1,0.7769712879034052,Young Professional,0.03407262505469547,0.7451917685637582
CUST_000499,CUST_000431,2025-05-12,Social Media,1,2025-06-06,429.0025867754845,6,1,0.7769712879034052,Young Professional,0.03407262505469547,0.7451917685637582
