customer_id,frequency,total_spend,avg_order_value,last_purchase,first_purchase,return_rate,discount_usage,price_sensitivity_x,promotion_responsiveness_x,avg_discount_pct_x,max_discount_pct,promotion_purchase_rate_x,promotion_purchase_count,avg_base_price,total_base_value,total_discount_amount,recency_days,tenure_days,repurchase_rate,deal_hunter_score_x,savings_consciousness_x,promo_sensitivity_x,price_value_ratio,Beauty,Clothing,Electronics,Food,Home,Sports,Bundle Deal,Coupon,Direct Discount,Membership Discount,Seasonal Sale,age,gender,segment,channel,region,loyalty_tendency,price_sensitivity_y,promotion_responsiveness_y,avg_nps,avg_ease_of_use,avg_product_quality,avg_customer_service,nps_surveys,nps_mode_category,complaint_count,unresolved_complaints,avg_resolution_time,complaint_rate,unresolved_rate,total_interactions,avg_duration,App Visit,Click-Through,Email Open,Social Media,Support Call,nps_category_numeric,cluster,pca_x,pca_y,loyalty_level,spend_growth_rate,price_sensitivity,promotion_responsiveness,avg_discount_pct_y,promotion_purchase_rate_y,deal_hunter_score_y,savings_consciousness_y,promo_sensitivity_y,only_promo_buyer,high_price_sensitivity,low_price_sensitivity,dynamic_churn_threshold,active_categories,primary_category,threshold_group,repurchase_probability,avg_inter_purchase_days,repurchase_score,nps_score,complaint_score,engagement_score,value_score,loyalty_index,loyalty_tier
CUST_000126,12,1162.04,96.83666666666666,2025-10-19,2023-03-13,0.08333333333333333,0.08333333333333333,0.33458624127894687,0.2619972454650478,0.022658333333333332,0.2719,0.08333333333333333,1,97.06333333333333,1164.76,2.72,73,951,1,0.02788218677324557,0.0023332418336535826,0.021833103788753985,1.0022372134645832,4,1,1,4,2,0,0.0,0.0,0.0,1.0,0.0,22,Male,High Net Worth,Online,South,0.028187590648553865,0.33458624127894687,0.2619972454650478,5.0,2.0,2.0,1.0,1,detractor,0.0,0.0,0.0,0.0,0.0,6.0,34.5,0.0,1.0,4.0,1.0,0.0,-1,1,-7.60749433120543,-0.7314098566736197,中,-0.4597217728890327,0.33458624127894687,0.2619972454650478,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,5,Beauty,Long Cycle,0.6074989632495778,86.45454545454545,0.5332234412884721,0.2058571428571428,1.0,0.2723874665787642,0.3574818791843312,45.59117199652916,中忠诚度
CUST_000127,14,2243.72,160.26571428571427,2025-11-23,2023-01-01,0.0,0.21428571428571427,0.6587589771413241,0.3949371686066033,0.07282857142857144,0.6172,0.21428571428571427,3,164.96785714285716,2309.55,65.83,38,1057,1,0.14116263795885517,0.028491051914046436,0.08462939327284355,1.029275444992112,2,1,5,3,3,0,1.0,1.0,1.0,0.0,0.0,59,Female,Student,Online,West,0.23848538600475147,0.6587589771413241,0.3949371686066033,7.0,4.0,3.0,3.5,2,detractor,2.0,0.0,9.5,2.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,-1,1,-3.366543486627742,-0.608875610441048,中,-0.9421038211056547,0.6587589771413241,0.3949371686066033,0,0,0.0,0.0,0.0,0,0,0,438.11544047013047,5,Beauty,Medium Cycle,0.8100588500011152,81.3076923076923,0.6453939450237477,0.5892142857142857,0.7442857142857142,0.19526315789473683,0.5039465997447005,55.744607572446846,中忠诚度
CUST_000128,27,2293.25,84.93518518518519,2025-12-15,2023-01-25,0.07407407407407407,0.48148148148148145,0.43263449462405607,0.9854713475845713,0.16416666666666668,0.5071,0.48148148148148145,13,100.63407407407406,2717.12,423.87,16,1055,1,0.20830549741158255,0.15594234250143482,0.47448620439257133,1.184694269071122,4,10,2,3,3,5,1.0,5.0,3.0,2.0,2.0,56,Male,Family,Hybrid,North,0.3150085913138461,0.43263449462405607,0.9854713475845713,6.0,3.0,3.0,2.0,3,detractor,2.0,0.0,8.5,2.0,0.0,6.0,117.5,0.0,2.0,1.0,0.0,3.0,-1,0,0.7956100165936068,6.630500448649359,低,3.048664944013782,0.43263449462405607,0.9854713475845713,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.690872621947291,40.57692307692308,0.7379823689324821,0.41128571428571425,0.7585714285714286,0.34870966560451233,0.39898385919073953,55.01558822561753,中忠诚度
CUST_000129,13,1178.6799999999998,90.66769230769229,2025-10-07,2023-01-25,0.0,0.38461538461538464,0.3495890701590213,0.7455474145305752,0.11294615384615384,0.4977,0.38461538461538464,5,101.02615384615385,1313.34,134.65,85,986,1,0.13445733467654666,0.1024468554559703,0.28674900558868277,1.1141235652904202,2,6,2,1,1,1,0.0,1.0,2.0,2.0,0.0,58,Female,Young Professional,Hybrid,North,0.12625128397530963,0.3495890701590213,0.745547414530575,7.0,3.0,3.3333333333333335,3.3333333333333335,3,passive,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,0,0,-1.9973761017542357,3.7700220079623055,低,1.4810058855002672,0.3495890701590213,0.7455474145305752,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.4770937311960386,82.16666666666667,0.5164240710289794,0.5443809523809524,1.0,0.2163157894736842,0.4175206972767497,53.6097932416497,中忠诚度
CUST_000130,21,3717.25,177.01190476190476,2025-11-28,2023-01-24,0.0,0.3333333333333333,0.707949661581999,0.24740658341232544,0.09228571428571428,0.5151,0.3333333333333333,7,199.36190476190478,4186.6,469.35,33,1039,1,0.235983220527333,0.11208090553061419,0.08246886113744181,1.126199071408973,1,4,9,1,3,3,0.0,3.0,2.0,1.0,1.0,45,Male,Family,Online,South,0.6694696290411274,0.707949661581999,0.24740658341232544,10.0,5.0,5.0,5.0,1,promoter,0.0,0.0,0.0,0.0,0.0,6.0,12.166666666666666,0.0,1.0,3.0,2.0,0.0,1,2,2.5544865398159207,-0.12155410273077154,高,0.864470588235294,0.707949661581999,0.24740658341232544,0,0,0.0,0.0,0.0,0,1,0,438.11544047013047,6,Beauty,Medium Cycle,0.6495971214414658,51.95,0.6661262023797332,0.9999999999999999,1.0,0.26306248397611987,0.6698522422123736,73.9775069642194,高忠诚度
CUST_000131,24,2705.81,112.74208333333333,2025-11-26,2023-03-11,0.041666666666666664,0.375,0.6465405559891603,0.8555674685521873,0.11167083333333333,0.5257,0.375,9,118.61291666666666,2846.71,140.91,35,991,1,0.2424527084959351,0.04948186437523484,0.32083780070707024,1.0519798229892279,5,6,4,4,2,3,0.0,2.0,4.0,3.0,0.0,24,Female,Family,Hybrid,Central,0.5739991111366776,0.6465405559891603,0.8555674685521872,8.5,4.5,5.0,4.0,2,promoter,1.0,0.0,5.0,1.0,0.0,8.0,123.5,1.0,2.0,4.0,0.0,1.0,1,0,1.400710911270525,1.0366424533760303,低,-0.705351235648959,0.6465405559891603,0.8555674685521873,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.5651235359732985,43.08695652173913,0.6571662435421377,0.8308571428571427,0.8685714285714285,0.4337368146357543,0.41461171792345214,66.24021529465223,中忠诚度
CUST_000132,30,4250.73,141.69099999999997,2025-12-23,2023-02-28,0.0,0.26666666666666666,0.1786543206197375,0.4164594558032261,0.07266666666666667,0.5158,0.26666666666666666,8,148.75900000000001,4462.77,212.03,8,1029,1,0.04764115216526333,0.0475002072239385,0.11105585488086028,1.0498091050874734,4,8,8,4,5,1,1.0,1.0,3.0,1.0,2.0,26,Male,Senior,Store,North,0.785668465005905,0.17865432061973752,0.4164594558032261,10.0,5.0,5.0,5.0,3,promoter,0.0,0.0,0.0,0.0,0.0,7.0,76.71428571428571,1.0,2.0,1.0,3.0,0.0,1,2,1.8962481538151676,-2.54081901647046,高,2.1285647933116576,0.1786543206197375,0.4164594558032261,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,6,Beauty,Short Cycle,0.711319799549021,35.48275862068966,0.7636273450720871,0.9999999999999999,1.0,0.4065422951951905,0.6684665859592033,79.03395356947853,高忠诚度
CUST_000133,16,2397.75,149.859375,2025-12-29,2023-03-20,0.0,0.3125,0.7105863374637742,0.2948633929624539,0.08928125,0.604,0.3125,5,155.495,2487.92,90.17,2,1015,1,0.22205823045742945,0.03622856500008036,0.09214481030076685,1.0375368550112392,1,3,5,4,3,0,1.0,1.0,2.0,1.0,0.0,25,Male,Family,Hybrid,West,0.2321616800819741,0.7105863374637742,0.2948633929624539,8.0,4.0,3.0,4.0,1,passive,0.0,0.0,0.0,0.0,0.0,7.0,38.714285714285715,0.0,1.0,3.0,3.0,0.0,0,1,-1.5946900388910557,0.13943452210197332,中,-0.17455687682297513,0.7105863374637742,0.2948633929624539,0,0,0.0,0.0,0.0,0,1,0,438.11544047013047,5,Beauty,Medium Cycle,0.9084823111849668,67.66666666666667,0.6944364511841339,0.678142857142857,1.0,0.28924733545764203,0.5165950129253946,64.874300189841,中忠诚度
CUST_000134,19,2643.47,139.13,2025-11-01,2023-01-17,0.0,0.0,0.008723248778751715,0.12370355319893411,0.0,0.0,0.0,0,139.13,2643.47,0.0,60,1019,1,0.0,0.0,0.0,0.9999281299410666,3,3,4,2,5,2,0.0,0.0,0.0,0.0,0.0,29,Male,Young Professional,Store,East,0.43725558246608265,0.008723248778751715,0.12370355319893411,8.333333333333334,3.6666666666666665,4.0,4.0,3,promoter,3.0,0.0,9.333333333333334,3.0,0.0,4.0,280.0,1.0,1.0,1.0,1.0,0.0,1,1,-4.372542550469844,-4.838167897691643,中,0.33977117665582035,0.008723248778751715,0.12370355319893411,0,0,0.0,0.0,0.0,0,0,1,513.7160654092345,6,Beauty,Long Cycle,0.4726087911347805,56.611111111111114,0.5898503567542372,0.7289523809523809,0.6866666666666665,0.4461207559608834,0.6028184858843384,61.95340885411497,中忠诚度
CUST_000135,9,1106.33,122.92555555555555,2025-09-07,2023-03-21,0.1111111111111111,0.5555555555555556,0.31658111176975423,0.856978556748479,0.1421111111111111,0.5574,0.5555555555555556,5,135.76333333333332,1221.87,115.53,115,901,1,0.17587839542764125,0.09447447398333429,0.47609919819359947,1.1043455468990075,1,2,3,1,1,1,1.0,0.0,2.0,2.0,0.0,51,Female,Student,Store,East,0.16732254569572283,0.31658111176975423,0.856978556748479,7.333333333333333,3.3333333333333335,3.3333333333333335,4.0,3,promoter,0.0,0.0,0.0,0.0,0.0,5.0,104.8,1.0,2.0,0.0,0.0,2.0,1,0,-1.146430835043247,5.386417484409111,低,-0.9394256195805917,0.31658111176975423,0.856978556748479,0,0,0.0,0.0,0.0,0,0,0,438.11544047013047,6,Beauty,Medium Cycle,0.48079601729716415,112.625,0.4396678142344773,0.6095238095238095,1.0,0.3890209867047577,0.25393518361395284,53.07247221991022,中忠诚度
CUST_000136,20,2496.57,124.8285,2025-12-01,2023-03-14,0.0,0.4,0.38903510782122475,0.7920042214328994,0.12318499999999999,0.5969,0.4,8,135.317,2706.34,209.79,30,993,1,0.15561404312848992,0.07748934378393552,0.31680168857315977,1.0839364458880874,2,6,4,1,4,3,0.0,3.0,0.0,4.0,1.0,50,Female,High Net Worth,Store,East,0.3572449649519239,0.38903510782122475,0.7920042214328994,7.666666666666667,3.3333333333333335,3.3333333333333335,4.0,3,detractor,2.0,0.0,5.0,2.0,0.0,9.0,57.888888888888886,0.0,2.0,6.0,0.0,1.0,-1,0,-0.08078823849814336,2.4117913681506544,低,-0.6412090548261874,0.38903510782122475,0.7920042214328994,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.674153352648174,52.26315789473684,0.6520552078778447,0.6333333333333333,0.8085714285714285,0.35919996581572233,0.4459569141429125,59.60091419761962,中忠诚度
CUST_000137,41,4510.11,110.00268292682927,2025-12-14,2023-03-16,0.024390243902439025,0.2926829268292683,0.32179775279128203,0.5789148353075634,0.05134878048780487,0.2767,0.2926829268292683,12,117.47975609756098,4816.67,306.56,17,1004,1,0.09418470813403376,0.06363241982119987,0.16943848838270148,1.0678746574674316,5,9,8,5,11,3,3.0,3.0,4.0,2.0,0.0,65,Male,Family,Store,Central,0.8171631500926917,0.32179775279128203,0.5789148353075634,9.5,4.5,4.0,5.0,2,promoter,1.0,0.0,9.0,1.0,0.0,9.0,84.88888888888889,0.0,3.0,4.0,1.0,1.0,1,2,2.551323241465845,-1.8866636772506222,高,1.1478339897000907,0.32179775279128203,0.5789148353075634,0,0,0.0,0.0,0.0,0,0,0,513.7160654092345,6,Beauty,Long Cycle,0.5652276336640493,25.1,0.8061941354167727,0.8922857142857142,0.8114285714285714,0.42825123002356275,0.6168634707892124,74.34111600326622,高忠诚度
CUST_000138,30,3820.3199999999997,127.344,2025-11-25,2023-01-27,0.0,0.3333333333333333,0.3895422254838662,0.8451527017860585,0.10768666666666667,0.5392,0.3333333333333333,10,137.06933333333333,4112.08,291.77,36,1033,1,0.12984740849462206,0.07093710795802659,0.28171756726201946,1.076286047814229,4,8,7,5,3,3,1.0,6.0,1.0,2.0,0.0,72,Male,Young Professional,Online,South,0.6617360135662468,0.3895422254838662,0.8451527017860585,10.0,5.0,5.0,5.0,2,promoter,0.0,0.0,0.0,0.0,0.0,6.0,163.33333333333334,2.0,0.0,2.0,2.0,0.0,1,2,2.7237538214622656,-0.13764650869292291,高,3.9766794291681165,0.3895422254838662,0.8451527017860585,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.4969317840319225,35.62068965517241,0.7016813187935095,0.9999999999999999,1.0,0.3678467567666557,0.6133322445742544,75.76812458391893,高忠诚度
CUST_000139,13,1996.0,153.53846153846155,2025-11-27,2023-01-28,0.07692307692307693,0.15384615384615385,0.24855911672623418,0.28618653657690973,0.04806153846153846,0.4644,0.15384615384615385,2,160.24769230769232,2083.2200000000003,87.22,34,1034,1,0.03823986411172834,0.04184778958075443,0.04402869793490919,1.0436294229333762,0,3,3,2,4,1,1.0,0.0,1.0,0.0,0.0,40,Female,Family,Online,West,0.1929160629686012,0.24855911672623418,0.28618653657690973,8.0,3.0,5.0,4.0,1,passive,1.0,0.0,5.0,1.0,0.0,2.0,25.0,0.0,1.0,0.0,1.0,0.0,0,1,-3.8084609626800536,-1.4825839146986446,中,-0.81367865225044,0.24855911672623418,0.28618653657690973,0,0,0.0,0.0,0.0,0,0,1,513.7160654092345,5,Clothing,Long Cycle,0.8549127883498948,86.16666666666667,0.6427910818145025,0.7141428571428571,0.8685714285714285,0.23754367651906383,0.4505837540474062,60.48778677007497,中忠诚度
CUST_000140,13,1945.27,149.63615384615383,2025-12-30,2023-06-29,0.0,0.23076923076923078,0.3615877354090481,0.5798895164783661,0.05294615384615385,0.3678,0.23076923076923078,3,157.25,2044.25,98.97999999999999,1,915,1,0.08344332355593417,0.048395061728395056,0.1338206576488537,1.0508121723038966,3,1,3,3,3,0,1.0,0.0,1.0,1.0,0.0,41,Male,Young Professional,Online,Central,0.06497017548977084,0.3615877354090481,0.5798895164783661,7.0,3.5,3.5,3.0,2,detractor,2.0,0.0,4.5,2.0,0.0,4.0,78.75,1.0,0.0,2.0,1.0,0.0,-1,1,-4.209182879279586,0.016592876635160236,中,10.131171067738228,0.3615877354090481,0.5798895164783661,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,5,Beauty,Long Cycle,0.9364676861927158,76.25,0.648352968763091,0.5672142857142857,0.8157142857142856,0.2695915284034721,0.5689163726994455,58.44427900800792,中忠诚度
CUST_000141,16,1997.8400000000001,124.86500000000001,2025-12-18,2023-03-10,0.0,0.5625,0.6028674215987535,0.6470293510132096,0.19784374999999998,0.6398,0.5625,9,147.800625,2364.81,366.99,13,1014,1,0.3391129246492989,0.15512234710310635,0.3639540099449304,1.1835885885885884,2,6,4,2,0,2,1.0,4.0,2.0,2.0,0.0,54,Female,High Net Worth,Store,West,0.059852513145332326,0.6028674215987535,0.6470293510132096,5.0,3.0,4.0,4.0,1,detractor,2.0,0.0,7.5,2.0,0.0,2.0,214.5,0.0,1.0,0.0,1.0,0.0,-1,0,0.3234104918881114,7.407603532642153,低,-0.9325576070439833,0.6028674215987535,0.6470293510132096,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,5,Beauty,Short Cycle,0.8658698287249068,67.6,0.6776752801390904,0.45485714285714285,0.7728571428571428,0.3166668497967256,0.37331328347840576,53.64424611758539,中忠诚度
CUST_000142,22,2056.44,93.47454545454546,2025-11-19,2023-04-21,0.0,0.45454545454545453,0.4573355470866352,0.6533551400593929,0.11410909090909092,0.3953,0.45454545454545453,10,105.94454545454546,2330.78,274.34,42,943,1,0.20787979413028873,0.11765260873667326,0.29697960911790583,1.1332840625091167,5,6,2,2,4,3,0.0,3.0,6.0,0.0,1.0,52,Female,Young Professional,Online,West,0.7025232506749087,0.45733554708663526,0.6533551400593929,10.0,5.0,5.0,4.666666666666667,3,promoter,0.0,0.0,0.0,0.0,0.0,14.0,138.42857142857142,2.0,3.0,5.0,2.0,2.0,1,2,3.6603933140294767,2.2254924450984257,高,-0.7014142335766423,0.4573355470866352,0.6533551400593929,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.5234830785543279,44.904761904761905,0.6142713046624868,0.9883333333333333,1.0,0.5918215423736795,0.3662050958446592,72.50687204648301,高忠诚度
CUST_000143,14,1541.49,110.10642857142857,2025-11-28,2023-04-19,0.0,0.2857142857142857,0.7993290103977019,0.47401719857875774,0.11917142857142858,0.648,0.2857142857142857,4,124.86,1748.04,206.55,33,954,1,0.22837971725648623,0.11809335406851759,0.1354334853082165,1.1338907519962638,3,3,4,2,2,0,1.0,1.0,1.0,1.0,0.0,61,Male,Senior,Store,South,0.30522247122828133,0.7993290103977019,0.47401719857875774,10.0,5.0,5.0,5.0,1,promoter,1.0,0.0,7.0,1.0,0.0,9.0,53.44444444444444,2.0,0.0,3.0,4.0,0.0,1,0,1.2760409528348287,1.547264334061671,低,7.909209241783273,0.7993290103977019,0.47401719857875774,0,0,0.0,0.0,0.0,0,1,0,438.11544047013047,5,Beauty,Medium Cycle,0.793562414209966,73.38461538461539,0.6157655141634074,0.9999999999999999,0.84,0.35734424788484775,0.4826866380886261,68.67342871450433,中忠诚度
CUST_000144,50,4771.69,95.43379999999999,2025-12-15,2023-01-13,0.0,0.48,0.4125666356941137,0.8846597126941654,0.134084,0.5585,0.48,24,104.9266,5246.33,474.64,16,1067,1,0.19803198513317458,0.09045362117495945,0.4246366620931994,1.099354803559791,2,15,8,12,6,7,2.0,8.0,7.0,3.0,4.0,57,Male,Family,Hybrid,East,0.9420742203456912,0.4125666356941137,0.8846597126941654,10.0,5.0,5.0,5.0,3,promoter,0.0,0.0,0.0,0.0,0.0,18.0,112.0,4.0,3.0,8.0,2.0,1.0,1,2,8.255310676338832,0.8547935913098296,高,0.12945032027409514,0.4125666356941137,0.8846597126941654,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.5466116158794053,21.775510204081634,0.8915074287008172,0.9999999999999999,1.0,0.6729336825013125,0.544461628268252,85.00615252256797,高忠诚度
CUST_000145,29,3152.0,108.6896551724138,2025-12-13,2023-02-10,0.034482758620689655,0.1724137931034483,0.35577657751795894,0.421476038976276,0.03371034482758621,0.3625,0.1724137931034483,5,112.05931034482758,3249.72,97.71000000000001,18,1037,1,0.0613407892272343,0.030057956391199493,0.07266828258211655,1.0309076893306135,6,5,6,5,6,1,0.0,1.0,3.0,0.0,1.0,39,Other,Senior,Online,South,0.6154502104670251,0.35577657751795894,0.421476038976276,10.0,5.0,5.0,5.0,1,promoter,3.0,0.0,7.666666666666667,3.0,0.0,7.0,119.0,0.0,2.0,2.0,3.0,0.0,1,1,0.07896858648561905,-3.3017822865173914,中,-0.7436989184162873,0.35577657751795894,0.421476038976276,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,6,Beauty,Long Cycle,0.6502409125580784,37.035714285714285,0.738733937765458,0.9999999999999999,0.7104761904761904,0.35848384008036793,0.47504062587194323,70.32202797939125,高忠诚度
CUST_000146,17,2297.82,135.1658823529412,2025-12-28,2023-02-13,0.058823529411764705,0.29411764705882354,0.8903325737019298,0.9087704450541603,0.09114117647058824,0.6056,0.29411764705882354,5,146.5405882352941,2491.19,193.37,3,1049,1,0.26186252167703816,0.07759039238581328,0.2672854250159295,1.0840734729045818,3,4,4,1,4,1,1.0,1.0,1.0,1.0,1.0,44,Male,Senior,Store,Central,0.31203855668021097,0.8903325737019298,0.9087704450541603,8.0,5.0,4.5,3.5,2,passive,0.0,0.0,0.0,0.0,0.0,5.0,129.0,1.0,3.0,1.0,0.0,0.0,0,0,-0.3012968177993114,1.4304981526877225,低,0.537320810677212,0.8903325737019298,0.9087704450541603,0,0,0.0,0.0,0.0,0,1,0,378.3554667547274,6,Beauty,Short Cycle,0.897695005806259,65.5625,0.7092179454638015,0.7821428571428571,1.0,0.44912537083836934,0.4926221802549388,69.95632305888509,中忠诚度
CUST_000147,17,1402.67,82.51,2025-12-24,2023-03-03,0.11764705882352941,0.35294117647058826,0.6330561667248291,0.8369689825978402,0.10843529411764706,0.488,0.35294117647058826,6,93.4335294117647,1588.37,185.68,7,1027,1,0.22343158825582204,0.11682616382591846,0.29540081738747304,1.1322531436229362,5,5,3,0,1,3,2.0,1.0,0.0,2.0,1.0,52,Male,Student,Store,Central,0.1979504061850249,0.6330561667248291,0.8369689825978402,6.333333333333333,3.0,3.0,3.3333333333333335,3,detractor,2.0,0.0,11.5,2.0,0.0,7.0,125.0,1.0,2.0,3.0,1.0,0.0,-1,0,-1.5715181283320288,4.102123910116679,低,-0.08515887112689964,0.6330561667248291,0.8369689825978402,0,0,0.0,0.0,0.0,0,0,0,489.87898021966913,5,Beauty,Long Cycle,0.8768823809076403,64.1875,0.6957698982364637,0.4817619047619047,0.7157142857142856,0.4267033450013342,0.2926824357885034,54.44364556370338,中忠诚度
CUST_000148,38,4411.42,116.09,2025-12-21,2023-01-21,0.0,0.34210526315789475,0.520700821032173,0.7224236805315642,0.09387105263157895,0.4053,0.34210526315789475,13,125.10868421052632,4754.13,342.72,10,1065,1,0.1781344914057434,0.0720737393089148,0.24714494333974568,1.077594179246566,6,8,7,7,6,4,2.0,3.0,5.0,0.0,3.0,18,Female,Young Professional,Hybrid,Central,0.723843540753446,0.520700821032173,0.7224236805315642,10.0,5.0,5.0,5.0,2,promoter,0.0,0.0,0.0,0.0,0.0,10.0,87.5,1.0,3.0,5.0,1.0,0.0,1,2,4.06834211146894,-0.8243423012536526,高,0.657968077020522,0.520700821032173,0.7224236805315642,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.6483474645709196,28.783783783783782,0.8222751298725565,0.9999999999999999,1.0,0.46706076255356554,0.6089126140759717,80.80785454561973,高忠诚度
CUST_000149,16,2154.61,134.663125,2025-12-12,2023-02-13,0.0625,0.125,0.09668200713215931,0.19326541262543365,0.024268750000000002,0.28,0.125,2,138.79,2220.64,66.03,19,1033,1,0.012085250891519914,0.029721286977188024,0.024158176578179206,1.0305693879161117,1,8,4,2,0,1,0.0,0.0,2.0,0.0,0.0,52,Female,Young Professional,Online,South,0.3361450248076983,0.09668200713215931,0.19326541262543365,7.333333333333333,4.0,3.6666666666666665,3.3333333333333335,3,passive,1.0,0.0,9.0,1.0,0.0,7.0,89.57142857142857,1.0,2.0,3.0,0.0,1.0,0,1,-3.608051104839818,-2.576709872333612,中,-0.18012527509734214,0.09668200713215931,0.19326541262543365,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,5,Beauty,Short Cycle,0.8440166521816335,68.86666666666666,0.6744926405287823,0.6371904761904761,0.8114285714285714,0.41191062206664886,0.47977527509543233,61.71125814948516,中忠诚度
CUST_000150,31,3854.13,124.32677419354839,2025-12-29,2023-02-09,0.06451612903225806,0.3548387096774194,0.7445615980684052,0.4372989766612654,0.12195483870967742,0.5439,0.3548387096774194,11,138.45322580645163,4292.05,437.90999999999997,2,1054,1,0.2641992767339502,0.10200440246444833,0.15517060462173934,1.1135340023453473,4,8,6,4,7,2,2.0,2.0,4.0,1.0,2.0,54,Other,Young Professional,Store,West,0.7053965185801349,0.7445615980684052,0.4372989766612654,10.0,5.0,5.0,4.666666666666667,3,promoter,1.0,0.0,11.0,1.0,0.0,14.0,69.14285714285714,3.0,2.0,7.0,2.0,0.0,1,2,4.7502120486813055,0.15180355612754787,高,-0.6916982665222102,0.7445615980684052,0.4372989766612654,0,0,0.0,0.0,0.0,0,1,0,378.3554667547274,6,Beauty,Short Cycle,0.7491496979574236,35.13333333333333,0.7905738045076174,0.9883333333333333,0.7828571428571428,0.5328922253441537,0.47911999530028315,75.34858792108555,高忠诚度
CUST_000151,20,2624.88,131.244,2025-12-05,2023-02-27,0.15,0.25,0.5851536624991374,0.41329150014435656,0.066495,0.4971,0.25,5,135.357,2707.14,82.27,26,1012,1,0.14628841562478434,0.030378783962424393,0.10332287503608914,1.0312599996952474,2,5,5,4,1,3,2.0,1.0,0.0,1.0,1.0,64,Female,High Net Worth,Hybrid,West,0.49500365282967235,0.5851536624991374,0.4132915001443566,7.666666666666667,3.6666666666666665,4.333333333333333,4.0,3,passive,2.0,1.0,1.0,2.0,0.5,8.0,99.75,1.0,2.0,1.0,2.0,2.0,0,1,-1.6680176151263555,-0.7416837957651651,中,-0.9136841456271771,0.5851536624991374,0.41329150014435656,0,0,0.0,0.0,0.0,0,0,0,378.3554667547274,6,Beauty,Short Cycle,0.7097970170100139,53.26315789473684,0.6675973699745708,0.6963333333333332,0.6657142857142857,0.45382032194264366,0.3800970197349783,59.93072884344907,中忠诚度
CUST_000152,19,2083.17,109.64052631578947,2025-11-30,2023-01-04,0.05263157894736842,0.3157894736842105,0.1945835226985963,0.49799111830334436,0.05431578947368421,0.2419,0.3157894736842105,6,116.72842105263159,2217.84,134.65,31,1061,1,0.061447428220609356,0.0606848623605127,0.15726035314842451,1.0645495737654558,1,6,2,0,6,4,1.0,0.0,3.0,1.0,1.0,31,Male,High Net Worth,Hybrid,North,0.5428530280229208,0.1945835226985963,0.4979911183033444,7.0,3.3333333333333335,3.6666666666666665,4.0,3,passive,3.0,1.0,2.0,3.0,0.3333333333333333,11.0,76.45454545454545,0.0,4.0,2.0,2.0,3.0,0,1,-1.343540746402086,-0.08506236721678155,中,0.06904902539870052,0.1945835226985963,0.49799111830334436,0,0,0.0,0.0,0.0,0,0,1,378.3554667547274,5,Beauty,Short Cycle,0.7145089470344441,58.94444444444444,0.6713934474851849,0.6007142857142858,0.6247619047619047,0.4744106042293055,0.42240457996547953,57.983316901763025,中忠诚度
CUST_000153,49,5230.01,106.73489795918368,2025-11-22,2023-01-07,0.02040816326530612,0.20408163265306123,0.48224014891069333,0.6466072777890993,0.07419591836734694,0.6124,0.20408163265306123,10,112.87938775510204,5531.09,301.09000000000003,39,1050,1,0.09841635692054966,0.0544260848973896,0.1319606689365509,1.0574686932415638,11,9,5,6,13,5,2.0,0.0,6.0,2.0,0.0,20,Male,Senior,Store,Central,0.7339732748131637,0.4822401489106934,0.6466072777890993,8.666666666666666,4.666666666666667,4.333333333333333,4.333333333333333,3,promoter,2.0,0.0,1.5,2.0,0.0,8.0,73.875,1.0,2.0,2.0,3.0,0.0,1,2,2.6821968441208877,-2.2409811113411258,高,-0.5560362875087229,0.48224014891069333,0.6466072777890993,0,0,0.0,0.0,0.0,0,0,0,513.7160654092345,6,Beauty,Long Cycle,0.36420962942986657,21.875,0.8256888960581888,0.8334285714285714,0.8585714285714285,0.41301656411383364,0.5907386468526407,73.5412807605285,高忠诚度
