customer_id,first_purchase,last_purchase,total_purchases,total_spend,avg_order_value,avg_discount_pct,promotion_rate,avg_base_price,age,gender,segment,channel,region,loyalty_tendency,price_sensitivity,promotion_responsiveness,duration_days,days_since_last,active_categories,primary_category,avg_category_threshold,max_category_threshold,weighted_churn_threshold,primary_churn_threshold,dynamic_churn_threshold,churned,avg_inter_purchase_days,time_to_next_purchase,repurchase_rate,threshold_group,expected_next_purchase_days,repurchase_probability
CUST_000118,2023-01-07,2025-12-07,45,4469.27,99.31711111111112,0.09405333333333334,0.3111111111111111,107.72311111111111,41,Female,Senior,Store,South,0.7948426362426161,0.4369142711241468,0.7357592100246689,1089,24,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,24.204545454545453,24.204545454545453,1,Short Cycle,24.204545454545453,0.5016545660466945
CUST_000119,2023-12-02,2025-11-01,11,1261.23,114.65727272727273,0.07657272727272726,0.2727272727272727,118.43545454545455,28,Male,Family,Hybrid,North,0.20139263162171359,0.6093089756682815,0.5458749030901515,760,60,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,70.0,70.0,1,Short Cycle,70.0,0.5803392667979076
CUST_000120,2023-01-03,2025-11-12,25,3180.72,127.22879999999999,0.052275999999999996,0.24,130.4752,68,Male,Family,Online,Central,0.5101334164891866,0.022367734093118933,0.36331020068379904,1093,49,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,43.5,43.5,1,Medium Cycle,43.5,0.45560247345371074
CUST_000121,2023-01-06,2025-12-26,44,5542.37,125.96295454545454,0.051975,0.20454545454545456,129.64795454545455,34,Male,High Net Worth,Online,North,0.8143995218990053,0.17259024174053622,0.30669979862560365,1090,5,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,25.232558139534884,25.232558139534884,1,Short Cycle,25.232558139534884,0.6591844424560039
CUST_000122,2023-03-23,2025-12-02,16,1354.97,84.685625,0.03319375,0.125,87.835,25,Female,Student,Store,West,0.13481334516761984,0.058803154719198475,0.37510234660757746,1014,29,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,378.3554667547274,378.3554667547274,0,65.66666666666667,65.66666666666667,1,Short Cycle,65.66666666666667,0.7713980105582543
CUST_000123,2023-01-01,2025-12-14,27,3624.69,134.24777777777777,0.06912222222222221,0.25925925925925924,140.32,52,Female,Young Professional,Hybrid,West,0.6613281983618453,0.16843219864326864,0.5082641058614303,1095,17,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,41.46153846153846,41.46153846153846,1,Long Cycle,41.46153846153846,0.6900477767525368
CUST_000124,2023-01-18,2025-11-05,15,1496.7,99.78,0.06138666666666667,0.2,105.36333333333333,52,Female,High Net Worth,Online,South,0.14820928915303386,0.4467251148274376,0.45586982790162334,1078,56,5,Beauty,475.08115226446023,570.7290665608045,475.08115226446023,489.87898021966913,489.87898021966913,0,73.0,73.0,1,Long Cycle,73.0,0.6348379798064122
CUST_000125,2023-01-22,2025-12-20,22,2605.13,118.415,0.0184,0.09090909090909091,121.14954545454545,50,Female,Family,Store,South,0.5348334559185279,0.9075868512700346,0.38325854492802935,1074,11,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,50.61904761904762,50.61904761904762,1,Short Cycle,50.61904761904762,0.7891055837779959
CUST_000126,2023-03-13,2025-10-19,12,1162.04,96.83666666666666,0.022658333333333332,0.08333333333333333,97.06333333333333,22,Male,High Net Worth,Online,South,0.028187590648553865,0.33458624127894687,0.2619972454650478,1024,73,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,489.87898021966913,489.87898021966913,0,86.45454545454545,86.45454545454545,1,Long Cycle,86.45454545454545,0.6074989632495778
CUST_000127,2023-01-01,2025-11-23,14,2243.72,160.26571428571427,0.07282857142857144,0.21428571428571427,164.96785714285716,59,Female,Student,Online,West,0.23848538600475147,0.6587589771413241,0.3949371686066033,1095,38,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,438.11544047013047,438.11544047013047,0,81.3076923076923,81.3076923076923,1,Medium Cycle,81.3076923076923,0.8100588500011152
CUST_000128,2023-01-25,2025-12-15,27,2293.25,84.93518518518519,0.16416666666666668,0.48148148148148145,100.63407407407406,56,Male,Family,Hybrid,North,0.3150085913138461,0.43263449462405607,0.9854713475845713,1071,16,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,40.57692307692308,40.57692307692308,1,Short Cycle,40.57692307692308,0.690872621947291
CUST_000129,2023-01-25,2025-10-07,13,1178.6799999999998,90.66769230769229,0.11294615384615384,0.38461538461538464,101.02615384615385,58,Female,Young Professional,Hybrid,North,0.12625128397530963,0.3495890701590213,0.745547414530575,1071,85,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,82.16666666666667,82.16666666666667,1,Short Cycle,82.16666666666667,0.4770937311960386
CUST_000130,2023-01-24,2025-11-28,21,3717.25,177.01190476190476,0.09228571428571428,0.3333333333333333,199.36190476190478,45,Male,Family,Online,South,0.6694696290411274,0.707949661581999,0.24740658341232544,1072,33,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,51.95,51.95,1,Medium Cycle,51.95,0.6495971214414658
CUST_000131,2023-03-11,2025-11-26,24,2705.81,112.74208333333333,0.11167083333333333,0.375,118.61291666666666,24,Female,Family,Hybrid,Central,0.5739991111366776,0.6465405559891603,0.8555674685521872,1026,35,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,43.08695652173913,43.08695652173913,1,Short Cycle,43.08695652173913,0.5651235359732985
CUST_000132,2023-02-28,2025-12-23,30,4250.73,141.69099999999997,0.07266666666666667,0.26666666666666666,148.75900000000001,26,Male,Senior,Store,North,0.785668465005905,0.17865432061973752,0.4164594558032261,1037,8,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,35.48275862068966,35.48275862068966,1,Short Cycle,35.48275862068966,0.711319799549021
CUST_000133,2023-03-20,2025-12-29,16,2397.75,149.859375,0.08928125,0.3125,155.495,25,Male,Family,Hybrid,West,0.2321616800819741,0.7105863374637742,0.2948633929624539,1017,2,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,438.11544047013047,438.11544047013047,0,67.66666666666667,67.66666666666667,1,Medium Cycle,67.66666666666667,0.9084823111849668
CUST_000134,2023-01-17,2025-11-01,19,2643.47,139.13,0.0,0.0,139.13,29,Male,Young Professional,Store,East,0.43725558246608265,0.008723248778751715,0.12370355319893411,1079,60,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,56.611111111111114,56.611111111111114,1,Long Cycle,56.611111111111114,0.4726087911347805
CUST_000135,2023-03-21,2025-09-07,9,1106.33,122.92555555555555,0.1421111111111111,0.5555555555555556,135.76333333333332,51,Female,Student,Store,East,0.16732254569572283,0.31658111176975423,0.856978556748479,1016,115,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,112.625,112.625,1,Medium Cycle,112.625,0.48079601729716415
CUST_000136,2023-03-14,2025-12-01,20,2496.57,124.8285,0.12318499999999999,0.4,135.317,50,Female,High Net Worth,Store,East,0.3572449649519239,0.38903510782122475,0.7920042214328994,1023,30,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,52.26315789473684,52.26315789473684,1,Short Cycle,52.26315789473684,0.674153352648174
CUST_000137,2023-03-16,2025-12-14,41,4510.11,110.00268292682927,0.05134878048780487,0.2926829268292683,117.47975609756098,65,Male,Family,Store,Central,0.8171631500926917,0.32179775279128203,0.5789148353075634,1021,17,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,25.1,25.1,1,Long Cycle,25.1,0.5652276336640493
CUST_000138,2023-01-27,2025-11-25,30,3820.3199999999997,127.344,0.10768666666666667,0.3333333333333333,137.06933333333333,72,Male,Young Professional,Online,South,0.6617360135662468,0.3895422254838662,0.8451527017860585,1069,36,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,35.62068965517241,35.62068965517241,1,Short Cycle,35.62068965517241,0.4969317840319225
CUST_000139,2023-01-28,2025-11-27,13,1996.0,153.53846153846155,0.04806153846153846,0.15384615384615385,160.24769230769232,40,Female,Family,Online,West,0.1929160629686012,0.24855911672623418,0.28618653657690973,1068,34,5,Clothing,479.8485693023734,570.7290665608045,479.8485693023734,513.7160654092345,513.7160654092345,0,86.16666666666667,86.16666666666667,1,Long Cycle,86.16666666666667,0.8549127883498948
CUST_000140,2023-06-29,2025-12-30,13,1945.27,149.63615384615383,0.05294615384615385,0.23076923076923078,157.25,41,Male,Young Professional,Online,Central,0.06497017548977084,0.3615877354090481,0.5798895164783661,916,1,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,489.87898021966913,489.87898021966913,0,76.25,76.25,1,Long Cycle,76.25,0.9364676861927158
CUST_000141,2023-03-10,2025-12-18,16,1997.8400000000001,124.86500000000001,0.19784374999999998,0.5625,147.800625,54,Female,High Net Worth,Store,West,0.059852513145332326,0.6028674215987535,0.6470293510132096,1027,13,5,Beauty,475.08115226446023,570.7290665608045,475.08115226446023,378.3554667547274,378.3554667547274,0,67.6,67.6,1,Short Cycle,67.6,0.8658698287249068
CUST_000142,2023-04-21,2025-11-19,22,2056.44,93.47454545454546,0.11410909090909092,0.45454545454545453,105.94454545454546,52,Female,Young Professional,Online,West,0.7025232506749087,0.45733554708663526,0.6533551400593929,985,42,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,44.904761904761905,44.904761904761905,1,Short Cycle,44.904761904761905,0.5234830785543279
CUST_000143,2023-04-19,2025-11-28,14,1541.49,110.10642857142857,0.11917142857142858,0.2857142857142857,124.86,61,Male,Senior,Store,South,0.30522247122828133,0.7993290103977019,0.47401719857875774,987,33,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,438.11544047013047,438.11544047013047,0,73.38461538461539,73.38461538461539,1,Medium Cycle,73.38461538461539,0.793562414209966
CUST_000144,2023-01-13,2025-12-15,50,4771.69,95.43379999999999,0.134084,0.48,104.9266,57,Male,Family,Hybrid,East,0.9420742203456912,0.4125666356941137,0.8846597126941654,1083,16,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,21.775510204081634,21.775510204081634,1,Short Cycle,21.775510204081634,0.5466116158794053
CUST_000145,2023-02-10,2025-12-13,29,3152.0,108.6896551724138,0.03371034482758621,0.1724137931034483,112.05931034482758,39,Other,Senior,Online,South,0.6154502104670251,0.35577657751795894,0.421476038976276,1055,18,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,37.035714285714285,37.035714285714285,1,Long Cycle,37.035714285714285,0.6502409125580784
CUST_000146,2023-02-13,2025-12-28,17,2297.82,135.1658823529412,0.09114117647058824,0.29411764705882354,146.5405882352941,44,Male,Senior,Store,Central,0.31203855668021097,0.8903325737019298,0.9087704450541603,1052,3,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,65.5625,65.5625,1,Short Cycle,65.5625,0.897695005806259
CUST_000147,2023-03-03,2025-12-24,17,1402.67,82.51,0.10843529411764706,0.35294117647058826,93.4335294117647,52,Male,Student,Store,Central,0.1979504061850249,0.6330561667248291,0.8369689825978402,1034,7,5,Beauty,478.1590038829132,570.7290665608045,478.1590038829132,489.87898021966913,489.87898021966913,0,64.1875,64.1875,1,Long Cycle,64.1875,0.8768823809076403
CUST_000148,2023-01-21,2025-12-21,38,4411.42,116.09,0.09387105263157895,0.34210526315789475,125.10868421052632,18,Female,Young Professional,Hybrid,Central,0.723843540753446,0.520700821032173,0.7224236805315642,1075,10,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,28.783783783783782,28.783783783783782,1,Short Cycle,28.783783783783782,0.6483474645709196
CUST_000149,2023-02-13,2025-12-12,16,2154.61,134.663125,0.024268750000000002,0.125,138.79,52,Female,Young Professional,Online,South,0.3361450248076983,0.09668200713215931,0.19326541262543365,1052,19,5,Beauty,475.08115226446023,570.7290665608045,475.08115226446023,378.3554667547274,378.3554667547274,0,68.86666666666666,68.86666666666666,1,Short Cycle,68.86666666666666,0.8440166521816335
CUST_000150,2023-02-09,2025-12-29,31,3854.13,124.32677419354839,0.12195483870967742,0.3548387096774194,138.45322580645163,54,Other,Young Professional,Store,West,0.7053965185801349,0.7445615980684052,0.4372989766612654,1056,2,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,35.13333333333333,35.13333333333333,1,Short Cycle,35.13333333333333,0.7491496979574236
CUST_000151,2023-02-27,2025-12-05,20,2624.88,131.244,0.066495,0.25,135.357,64,Female,High Net Worth,Hybrid,West,0.49500365282967235,0.5851536624991374,0.4132915001443566,1038,26,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,53.26315789473684,53.26315789473684,1,Short Cycle,53.26315789473684,0.7097970170100139
CUST_000152,2023-01-04,2025-11-30,19,2083.17,109.64052631578947,0.05431578947368421,0.3157894736842105,116.72842105263159,31,Male,High Net Worth,Hybrid,North,0.5428530280229208,0.1945835226985963,0.4979911183033444,1092,31,5,Beauty,478.1590038829132,570.7290665608045,478.1590038829132,378.3554667547274,378.3554667547274,0,58.94444444444444,58.94444444444444,1,Short Cycle,58.94444444444444,0.7145089470344441
CUST_000153,2023-01-07,2025-11-22,49,5230.01,106.73489795918368,0.07419591836734694,0.20408163265306123,112.87938775510204,20,Male,Senior,Store,Central,0.7339732748131637,0.4822401489106934,0.6466072777890993,1089,39,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,21.875,21.875,1,Long Cycle,21.875,0.36420962942986657
CUST_000154,2023-01-06,2025-12-17,19,2858.37,150.44052631578947,0.06540526315789474,0.2631578947368421,160.25473684210527,18,Female,Senior,Store,West,0.1866589187626714,0.1914867404698179,0.35507348282038553,1090,14,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,59.77777777777778,59.77777777777778,1,Short Cycle,59.77777777777778,0.8233473050448055
CUST_000155,2023-01-05,2025-12-03,32,3110.39,97.1996875,0.08070000000000001,0.25,102.131875,22,Female,Senior,Store,North,0.6712957337915895,0.6955025307666252,0.32002314262416637,1091,28,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,34.29032258064516,34.29032258064516,1,Short Cycle,34.29032258064516,0.5507448816514797
CUST_000156,2023-04-10,2025-03-12,18,2537.51,140.9727777777778,0.0934388888888889,0.2777777777777778,149.23333333333335,43,Male,Young Professional,Hybrid,West,0.4517178758610089,0.6944402438921626,0.5098841986379431,996,294,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,41.294117647058826,41.294117647058826,1,Short Cycle,41.294117647058826,1.496383746912855e-07
CUST_000157,2023-02-19,2025-11-06,26,3409.19,131.12269230769232,0.06801538461538462,0.15384615384615385,135.8426923076923,72,Female,High Net Worth,Store,Central,0.6986354573590743,0.6895769302017515,0.4432241072681456,1046,55,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,39.64,39.64,1,Short Cycle,39.64,0.37773245342343853
CUST_000158,2023-02-10,2025-11-12,29,3397.11,117.14172413793104,0.06765172413793104,0.3103448275862069,124.99793103448276,31,Male,Family,Online,East,0.7053786959625228,0.28972836429483223,0.6521810867742587,1055,49,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,35.92857142857143,35.92857142857143,1,Medium Cycle,35.92857142857143,0.39549000900499387
CUST_000159,2023-03-03,2025-12-18,25,2848.2400000000002,113.92960000000001,0.052564,0.16,118.3892,56,Female,Family,Hybrid,Central,0.26698770517451464,0.6268380224172766,0.09333038362514513,1034,13,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,42.541666666666664,42.541666666666664,1,Short Cycle,42.541666666666664,0.725410626156066
CUST_000160,2023-03-25,2025-08-12,20,2090.88,104.54400000000001,0.09521,0.5,112.61449999999999,44,Male,Family,Store,South,0.6132239407920819,0.12182935272213963,0.6347545459554313,1012,141,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,45.8421052631579,45.8421052631579,1,Short Cycle,45.8421052631579,0.026838406089025546
CUST_000161,2023-02-06,2025-12-17,18,2594.86,144.1588888888889,0.05141111111111111,0.2222222222222222,150.31888888888886,26,Male,Young Professional,Store,West,0.23861119106944292,0.3940332546302998,0.7125563856114285,1059,14,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,61.470588235294116,61.470588235294116,1,Short Cycle,61.470588235294116,0.832105938940733
CUST_000162,2023-02-28,2025-10-30,26,2283.8,87.83846153846154,0.03618846153846154,0.19230769230769232,89.27230769230769,32,Male,Young Professional,Online,West,0.4381199125816716,0.3287674926968224,0.46005387397375064,1037,62,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,39.0,39.0,1,Long Cycle,39.0,0.3204819943287368
CUST_000163,2023-01-13,2025-09-30,22,2642.3,120.10454545454546,0.06546363636363636,0.3181818181818182,126.10363636363637,32,Male,Student,Store,South,0.5284459643314237,0.29094850937461525,0.7323327385670336,1083,92,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,47.19047619047619,47.19047619047619,1,Short Cycle,47.19047619047619,0.1817900157312594
CUST_000164,2023-02-28,2025-12-16,33,3653.16,110.70181818181818,0.036193939393939396,0.21212121212121213,114.58090909090909,43,Male,Young Professional,Online,South,0.660730870948263,0.16375132482375454,0.7501248480682212,1037,15,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,31.9375,31.9375,1,Long Cycle,31.9375,0.6343614719355932
CUST_000165,2023-03-05,2025-11-06,31,2964.72,95.63612903225805,0.07915483870967742,0.25806451612903225,100.73838709677419,59,Female,Senior,Store,East,0.6850266189405476,0.4159715006303275,0.7360932258181706,1032,55,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,32.56666666666667,32.56666666666667,1,Long Cycle,32.56666666666667,0.3246044092869824
CUST_000166,2023-01-06,2025-08-26,14,1471.14,105.08142857142857,0.07286428571428571,0.21428571428571427,110.45928571428571,30,Female,Young Professional,Online,West,0.20999787903713343,0.19481573737615598,0.8211883384707391,1090,127,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,74.07692307692308,74.07692307692308,1,Long Cycle,74.07692307692308,0.14161847672249328
CUST_000167,2023-02-26,2025-12-12,22,3147.55,143.07045454545457,0.08435454545454546,0.3181818181818182,154.99409090909091,68,Female,Family,Store,West,0.6350868790203147,0.294732849761181,0.6536196568690691,1039,19,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,48.57142857142857,48.57142857142857,1,Medium Cycle,48.57142857142857,0.7256117980791188
CUST_000168,2023-01-13,2025-12-18,20,2940.43,147.0215,0.014835000000000001,0.05,151.89249999999998,49,Other,Family,Hybrid,East,0.4955881295378641,0.5393806027375769,0.5732556137787791,1083,13,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,56.31578947368421,56.31578947368421,1,Medium Cycle,56.31578947368421,0.8101033908778306
CUST_000169,2023-01-27,2025-09-22,40,4510.88,112.772,0.0421075,0.175,116.75049999999999,56,Male,Family,Online,North,0.8896322115578359,0.3867538705202503,0.39995216337431544,1069,100,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,24.846153846153847,24.846153846153847,1,Medium Cycle,24.846153846153847,0.06377552756768123
CUST_000170,2023-04-16,2025-10-20,12,1086.08,90.50666666666666,0.13424166666666668,0.4166666666666667,103.9775,66,Male,Student,Hybrid,East,0.34189512872156336,0.3170819429765318,0.08835093801305546,990,72,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,83.45454545454545,83.45454545454545,1,Short Cycle,83.45454545454545,0.5918296540843371
CUST_000171,2023-03-03,2025-12-24,16,1727.26,107.95375,0.08776875,0.3125,115.765625,69,Female,Family,Store,Central,0.3871413315258967,0.20993918885344476,0.848588649488696,1034,7,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,68.46666666666667,68.46666666666667,1,Short Cycle,68.46666666666667,0.8936741886525905
CUST_000172,2023-01-24,2025-10-10,46,4973.74,108.12478260869565,0.0783804347826087,0.30434782608695654,117.61239130434782,49,Male,Senior,Hybrid,West,0.9396462230975946,0.49412742588368946,0.5209809673280859,1072,82,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,22.0,22.0,1,Short Cycle,22.0,0.11188414368220556
CUST_000173,2023-02-09,2025-12-19,30,2856.98,95.23266666666667,0.14344666666666667,0.5,110.24433333333333,21,Other,Family,Hybrid,South,0.7584472169119019,0.5168590286951638,0.8010329922231035,1056,12,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,36.0,36.0,1,Long Cycle,36.0,0.6867388532374408
CUST_000174,2023-05-16,2025-12-30,12,1716.62,143.05166666666665,0.08360833333333334,0.25,157.73916666666665,47,Male,Senior,Store,Central,0.1851608192691574,0.253830901689093,0.5262011643018915,960,1,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,438.11544047013047,438.11544047013047,0,87.18181818181819,87.18181818181819,1,Medium Cycle,87.18181818181819,0.9597190712292832
CUST_000175,2023-04-03,2025-12-30,17,2288.6,134.6235294117647,0.0884529411764706,0.4117647058823529,147.53470588235294,54,Other,High Net Worth,Store,West,0.40774597648804933,0.31593280348900604,0.8243713731485651,1003,1,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,62.625,62.625,1,Short Cycle,62.625,0.8942620944511006
CUST_000176,2023-05-17,2025-12-07,25,2638.62,105.5448,0.0435,0.2,107.9312,40,Male,Student,Hybrid,East,0.6216228544655393,0.4169533372854457,0.49759979930968007,959,24,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,38.958333333333336,38.958333333333336,1,Long Cycle,38.958333333333336,0.619168379287909
CUST_000177,2023-02-26,2025-12-17,32,4327.42,135.231875,0.051762499999999996,0.21875,140.8871875,56,Female,Young Professional,Store,Central,0.7380604208641571,0.18431842837189058,0.6526079026900663,1039,14,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,33.064516129032256,33.064516129032256,1,Medium Cycle,33.064516129032256,0.6504571433961042
CUST_000178,2023-01-24,2025-10-09,12,1103.58,91.96499999999999,0.04555,0.16666666666666666,98.8875,62,Female,Young Professional,Online,West,0.31929511817284656,0.4494429931609411,0.5565163516261099,1072,83,5,Beauty,490.2012772522811,570.7290665608045,490.2012772522811,570.7290665608045,570.7290665608045,0,89.9090909090909,89.9090909090909,1,Long Cycle,89.9090909090909,0.55570546061277
CUST_000179,2023-01-22,2025-11-06,46,5935.79,129.03891304347826,0.06279565217391304,0.2391304347826087,133.24978260869565,32,Other,Family,Store,North,0.8096199805128073,0.1781884297527615,0.5422044141358939,1074,55,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,513.7160654092345,513.7160654092345,0,22.644444444444446,22.644444444444446,1,Long Cycle,22.644444444444446,0.25589725226955007
CUST_000180,2023-01-14,2025-12-06,8,714.46,89.3075,0.08785,0.25,94.52250000000001,60,Male,Senior,Hybrid,North,0.16510947576881183,0.2162864333178975,0.4395724558486643,1082,25,5,Beauty,463.67855203414626,513.7160654092345,463.67855203414626,378.3554667547274,378.3554667547274,0,151.0,151.0,1,Short Cycle,151.0,0.9946874771037474
CUST_000181,2023-04-01,2025-12-29,14,1929.51,137.82214285714286,0.08482857142857143,0.35714285714285715,150.4257142857143,46,Female,Young Professional,Hybrid,South,0.2282176663823056,0.013173640116984471,0.4343593160818295,1005,2,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,77.15384615384616,77.15384615384616,1,Medium Cycle,77.15384615384616,0.9362244724323188
CUST_000182,2023-01-10,2025-11-02,23,2081.49,90.4995652173913,0.17178695652173911,0.5217391304347826,105.62652173913042,53,Other,Family,Hybrid,West,0.7844631749141787,0.20239953158707039,0.5985560272476012,1086,59,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,46.68181818181818,46.68181818181818,1,Short Cycle,46.68181818181818,0.4013844362709693
CUST_000183,2023-02-28,2025-12-04,21,1706.73,81.27285714285715,0.10701428571428571,0.3333333333333333,91.44,30,Female,Senior,Store,North,0.48500273798927424,0.07871278629872085,0.7234922623864146,1037,27,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,50.5,50.5,1,Short Cycle,50.5,0.6831371497738377
CUST_000184,2023-01-31,2025-09-22,18,1867.78,103.76555555555555,0.13895000000000002,0.4444444444444444,115.2811111111111,49,Female,Family,Hybrid,East,0.5364531595624301,0.2630776784835085,0.934951765275308,1065,100,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,378.3554667547274,378.3554667547274,0,56.76470588235294,56.76470588235294,1,Short Cycle,56.76470588235294,0.19033968321027395
CUST_000185,2023-02-06,2025-12-04,39,4513.01,115.71820512820513,0.05188974358974358,0.1794871794871795,120.60794871794872,24,Female,Student,Online,West,0.7548736072439338,0.2571377378662631,0.4307132868886478,1059,27,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,489.87898021966913,489.87898021966913,0,27.157894736842106,27.157894736842106,1,Long Cycle,27.157894736842106,0.5012772103578571
CUST_000186,2023-03-15,2025-08-25,12,996.55,83.04583333333333,0.036158333333333334,0.25,86.53500000000001,68,Male,Young Professional,Store,East,0.3190875611412842,0.08728053973411891,0.324047859154448,1022,128,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,498.32680731697,498.32680731697,0,81.27272727272727,81.27272727272727,1,Long Cycle,81.27272727272727,0.1717049904917276
CUST_000187,2023-01-13,2025-11-22,11,1279.83,116.34818181818181,0.08368181818181818,0.18181818181818182,121.68727272727273,39,Female,Young Professional,Online,East,0.17321124079598504,0.3446879813302094,0.20098489621620302,1083,39,5,Beauty,478.1590038829132,570.7290665608045,478.1590038829132,378.3554667547274,378.3554667547274,0,104.4,104.4,1,Short Cycle,104.4,0.9075901018827803
CUST_000188,2023-01-04,2025-12-24,20,2837.22,141.861,0.17004,0.5,163.869,45,Female,Student,Online,North,0.6247430202940095,0.7307712075689045,0.3970938928978664,1092,7,6,Beauty,481.52030445525605,570.7290665608045,481.52030445525605,438.11544047013047,438.11544047013047,0,57.10526315789474,57.10526315789474,1,Medium Cycle,57.10526315789474,0.8451714334894432
