customer_id,interaction_date,interaction_type,duration_seconds
CUST_000087,2023-12-03,Click-Through,71
CUST_000088,2025-08-03,Email Open,0
CUST_000088,2023-11-22,Email Open,0
CUST_000088,2025-11-12,Click-Through,298
CUST_000088,2024-08-10,Email Open,0
CUST_000088,2024-07-24,Email Open,0
CUST_000089,2025-07-26,Email Open,0
CUST_000089,2023-08-27,Click-Through,306
CUST_000089,2024-11-11,Email Open,0
CUST_000089,2025-06-19,Email Open,0
CUST_000089,2025-10-19,Click-Through,454
CUST_000089,2025-02-03,Social Media,0
CUST_000089,2024-05-31,Social Media,0
CUST_000089,2024-07-26,Click-Through,281
CUST_000089,2025-01-29,Click-Through,54
CUST_000089,2023-05-11,Social Media,0
CUST_000090,2023-03-26,Social Media,0
CUST_000090,2023-01-28,Click-Through,192
CUST_000090,2023-11-14,Click-Through,358
CUST_000090,2025-05-12,App Visit,593
CUST_000090,2025-12-02,App Visit,128
CUST_000091,2023-12-20,Click-Through,339
CUST_000091,2024-12-09,Support Call,0
CUST_000091,2023-04-25,Email Open,0
CUST_000091,2024-08-18,Click-Through,174
CUST_000091,2024-09-12,Click-Through,580
CUST_000092,2024-08-31,Email Open,0
CUST_000092,2024-09-29,Social Media,0
CUST_000092,2025-01-01,App Visit,276
CUST_000092,2025-04-20,Social Media,0
CUST_000092,2025-04-18,Support Call,0
CUST_000092,2025-06-19,Email Open,0
CUST_000092,2024-06-07,Social Media,0
CUST_000092,2023-03-06,Click-Through,362
CUST_000092,2025-07-06,App Visit,17
CUST_000092,2025-12-10,Social Media,0
CUST_000092,2023-10-03,Click-Through,164
CUST_000092,2025-06-06,Social Media,0
CUST_000092,2024-08-18,Support Call,0
CUST_000093,2025-09-01,Email Open,0
CUST_000093,2024-02-07,Email Open,0
CUST_000093,2023-08-26,Email Open,0
CUST_000093,2025-06-17,Social Media,0
CUST_000093,2025-09-11,Click-Through,443
CUST_000093,2024-06-15,App Visit,319
CUST_000093,2025-04-04,Support Call,0
CUST_000093,2023-07-01,Social Media,0
CUST_000094,2024-07-25,Email Open,0
CUST_000094,2024-06-09,Social Media,0
CUST_000094,2023-03-18,Click-Through,599
CUST_000094,2024-04-11,Social Media,0
CUST_000094,2023-05-20,Click-Through,423
CUST_000094,2024-05-30,Click-Through,431
CUST_000094,2024-12-15,Email Open,0
CUST_000094,2025-09-02,Social Media,0
CUST_000094,2024-05-17,Email Open,0
CUST_000094,2023-07-11,Click-Through,386
CUST_000094,2024-08-30,App Visit,274
CUST_000094,2025-09-18,Email Open,0
CUST_000094,2024-12-08,Social Media,0
CUST_000094,2024-01-19,Support Call,0
CUST_000095,2025-05-08,Social Media,0
CUST_000095,2024-09-15,Support Call,0
CUST_000095,2025-07-18,Click-Through,393
CUST_000095,2024-12-12,Click-Through,326
CUST_000095,2023-12-06,Click-Through,144
CUST_000095,2024-12-13,Email Open,0
CUST_000096,2023-01-02,App Visit,276
CUST_000096,2023-06-11,Social Media,0
CUST_000096,2024-10-30,Social Media,0
CUST_000096,2024-10-16,Support Call,0
CUST_000097,2024-08-12,Social Media,0
CUST_000097,2025-02-06,Click-Through,488
CUST_000097,2023-01-24,Social Media,0
CUST_000097,2025-08-21,Click-Through,27
CUST_000097,2024-03-22,Email Open,0
CUST_000097,2023-08-19,Email Open,0
CUST_000097,2024-04-04,Social Media,0
CUST_000098,2024-05-29,App Visit,32
CUST_000098,2025-08-02,Click-Through,483
CUST_000098,2025-02-27,Social Media,0
CUST_000098,2023-01-07,Email Open,0
CUST_000098,2024-11-25,Email Open,0
CUST_000098,2023-11-19,Support Call,0
CUST_000098,2024-06-05,App Visit,32
CUST_000098,2023-01-18,Click-Through,142
CUST_000099,2023-07-27,Social Media,0
CUST_000099,2023-03-21,Click-Through,557
CUST_000099,2024-10-03,Email Open,0
CUST_000099,2024-10-26,Social Media,0
CUST_000099,2024-05-06,Email Open,0
CUST_000099,2024-02-17,Email Open,0
CUST_000099,2025-09-15,Click-Through,48
CUST_000100,2025-06-16,Social Media,0
CUST_000100,2025-06-28,Email Open,0
CUST_000100,2025-05-01,Click-Through,594
CUST_000100,2024-06-29,Email Open,0
CUST_000100,2024-09-16,Social Media,0
CUST_000101,2023-04-12,Support Call,0
CUST_000101,2024-10-14,Social Media,0
CUST_000101,2024-06-12,Social Media,0
CUST_000101,2024-11-02,App Visit,543
CUST_000101,2025-02-22,Email Open,0
CUST_000101,2025-07-13,Click-Through,368
CUST_000101,2025-04-28,Email Open,0
CUST_000101,2023-08-03,App Visit,96
CUST_000101,2024-06-17,App Visit,407
CUST_000101,2023-04-02,App Visit,300
CUST_000101,2024-02-04,Support Call,0
CUST_000101,2025-10-05,Email Open,0
CUST_000101,2025-08-14,Social Media,0
CUST_000101,2024-05-16,Email Open,0
CUST_000102,2024-05-06,App Visit,310
CUST_000102,2025-07-04,Support Call,0
CUST_000102,2023-05-19,Support Call,0
CUST_000102,2024-04-02,Email Open,0
CUST_000102,2025-02-23,Support Call,0
CUST_000102,2024-11-26,Social Media,0
CUST_000102,2024-07-16,Click-Through,294
CUST_000103,2025-10-25,Click-Through,27
CUST_000103,2024-12-07,Email Open,0
CUST_000103,2023-06-26,App Visit,348
CUST_000103,2023-10-07,App Visit,484
CUST_000103,2024-06-03,Email Open,0
CUST_000103,2023-12-12,Click-Through,253
CUST_000103,2023-01-29,Click-Through,36
CUST_000103,2023-09-20,Email Open,0
CUST_000104,2025-04-03,Click-Through,562
CUST_000104,2024-04-16,Email Open,0
CUST_000104,2023-07-21,App Visit,160
CUST_000104,2024-10-12,Click-Through,584
CUST_000104,2023-05-14,Email Open,0
CUST_000104,2025-06-09,Email Open,0
CUST_000104,2024-12-15,Click-Through,79
CUST_000104,2025-05-09,Click-Through,428
CUST_000104,2025-07-04,Email Open,0
CUST_000104,2024-05-30,Social Media,0
CUST_000104,2025-05-24,Social Media,0
CUST_000105,2025-01-28,Email Open,0
CUST_000105,2023-03-10,Support Call,0
CUST_000105,2024-11-26,Click-Through,582
CUST_000105,2025-01-08,Email Open,0
CUST_000105,2023-05-01,Social Media,0
CUST_000105,2025-09-24,Social Media,0
CUST_000105,2023-09-25,Email Open,0
CUST_000105,2023-09-30,Support Call,0
CUST_000105,2024-09-30,Social Media,0
CUST_000105,2025-11-21,Email Open,0
CUST_000105,2025-07-02,Support Call,0
CUST_000105,2024-03-15,Click-Through,149
CUST_000105,2023-11-19,Email Open,0
CUST_000106,2025-04-12,Support Call,0
CUST_000106,2024-12-09,Click-Through,217
CUST_000106,2023-07-27,Email Open,0
CUST_000106,2023-09-24,Social Media,0
CUST_000106,2024-05-11,Email Open,0
CUST_000106,2025-11-16,App Visit,70
CUST_000106,2024-12-14,Social Media,0
CUST_000106,2023-11-05,Email Open,0
CUST_000107,2023-04-04,Click-Through,383
CUST_000107,2023-02-24,Support Call,0
CUST_000107,2023-12-09,Email Open,0
CUST_000107,2024-03-24,Social Media,0
CUST_000107,2025-08-14,Email Open,0
CUST_000107,2025-08-06,Social Media,0
CUST_000107,2025-06-26,App Visit,344
CUST_000107,2025-02-09,Social Media,0
CUST_000107,2023-08-25,Click-Through,439
CUST_000108,2024-08-29,Support Call,0
CUST_000108,2024-01-01,Email Open,0
CUST_000108,2025-12-14,Click-Through,432
CUST_000108,2025-11-08,App Visit,556
CUST_000109,2023-06-24,Click-Through,422
CUST_000109,2024-11-15,Email Open,0
CUST_000109,2024-12-22,Social Media,0
CUST_000109,2025-12-14,Email Open,0
CUST_000109,2024-06-19,App Visit,295
CUST_000109,2023-07-30,App Visit,324
CUST_000109,2023-08-28,Email Open,0
CUST_000109,2023-10-06,Email Open,0
CUST_000109,2023-07-20,Social Media,0
CUST_000109,2024-06-01,Social Media,0
CUST_000109,2024-11-25,Social Media,0
CUST_000109,2023-10-01,Click-Through,335
CUST_000109,2025-01-20,Support Call,0
CUST_000109,2024-10-18,Social Media,0
CUST_000109,2025-09-30,App Visit,267
CUST_000110,2023-04-13,Click-Through,492
CUST_000110,2024-06-06,Social Media,0
CUST_000110,2025-12-30,Email Open,0
CUST_000110,2025-09-19,Email Open,0
CUST_000110,2025-04-07,Social Media,0
CUST_000110,2023-08-07,App Visit,355
CUST_000110,2025-11-25,Click-Through,59
CUST_000110,2025-05-28,Click-Through,255
CUST_000110,2023-06-19,Social Media,0
CUST_000110,2025-02-03,Click-Through,51
CUST_000111,2023-07-26,Click-Through,113
CUST_000111,2025-01-09,Email Open,0
CUST_000111,2024-03-23,Support Call,0
CUST_000111,2024-10-23,App Visit,42
CUST_000111,2024-07-25,Email Open,0
CUST_000111,2025-07-03,Email Open,0
CUST_000111,2025-02-08,Click-Through,397
CUST_000111,2025-12-06,Social Media,0
CUST_000111,2023-06-19,Email Open,0
CUST_000112,2024-01-07,App Visit,385
CUST_000112,2024-11-19,Click-Through,206
CUST_000112,2025-11-01,Email Open,0
CUST_000112,2024-02-18,Social Media,0
CUST_000112,2024-12-01,App Visit,157
CUST_000112,2023-01-27,Support Call,0
CUST_000112,2024-02-22,App Visit,25
CUST_000112,2024-06-19,Click-Through,228
CUST_000112,2025-03-15,Social Media,0
CUST_000113,2025-08-28,Click-Through,231
CUST_000113,2025-07-06,Email Open,0
CUST_000113,2023-05-27,Email Open,0
CUST_000113,2024-12-07,Email Open,0
CUST_000113,2024-10-16,App Visit,276
CUST_000113,2023-07-08,App Visit,516
CUST_000113,2025-05-10,Support Call,0
CUST_000113,2023-04-04,App Visit,41
CUST_000113,2025-09-29,App Visit,247
CUST_000113,2024-04-07,Click-Through,375
CUST_000113,2025-01-23,Social Media,0
CUST_000113,2023-10-03,Click-Through,585
CUST_000113,2023-05-23,App Visit,235
CUST_000113,2025-11-20,Email Open,0
CUST_000113,2024-05-18,Email Open,0
CUST_000113,2024-07-06,Click-Through,190
CUST_000113,2023-08-11,Click-Through,127
CUST_000113,2024-01-20,Social Media,0
CUST_000113,2024-02-09,Email Open,0
CUST_000114,2023-06-17,Social Media,0
CUST_000114,2023-09-08,Email Open,0
CUST_000114,2025-10-17,Click-Through,598
CUST_000114,2024-12-12,Email Open,0
CUST_000114,2024-08-16,Email Open,0
CUST_000114,2024-04-09,App Visit,78
CUST_000114,2025-05-24,Social Media,0
CUST_000114,2024-03-14,Email Open,0
CUST_000115,2025-08-14,Click-Through,306
CUST_000115,2023-05-11,Email Open,0
CUST_000115,2024-08-13,Click-Through,301
CUST_000115,2025-01-11,Email Open,0
CUST_000115,2025-07-20,Email Open,0
CUST_000115,2025-06-12,Social Media,0
CUST_000116,2023-02-03,Email Open,0
CUST_000116,2023-01-29,Click-Through,562
CUST_000116,2025-04-23,Click-Through,477
CUST_000116,2024-04-07,Email Open,0
CUST_000116,2025-06-23,App Visit,480
CUST_000116,2023-10-14,Email Open,0
CUST_000117,2024-04-13,App Visit,46
CUST_000117,2023-07-29,App Visit,399
CUST_000117,2024-04-29,App Visit,270
CUST_000117,2023-04-23,Social Media,0
CUST_000118,2024-07-30,App Visit,409
CUST_000118,2024-05-22,Email Open,0
CUST_000118,2025-10-29,Support Call,0
CUST_000118,2024-04-25,App Visit,574
CUST_000118,2025-08-03,Email Open,0
CUST_000118,2025-01-01,Social Media,0
CUST_000118,2024-10-20,Email Open,0
CUST_000118,2023-12-12,Social Media,0
CUST_000118,2023-07-07,Click-Through,357
CUST_000119,2025-04-30,Email Open,0
CUST_000119,2023-11-18,Social Media,0
CUST_000119,2025-10-31,Social Media,0
CUST_000119,2024-08-20,Email Open,0
CUST_000119,2024-04-09,Click-Through,365
CUST_000120,2023-08-28,Email Open,0
CUST_000120,2025-12-23,Support Call,0
CUST_000120,2024-01-04,Email Open,0
CUST_000120,2024-06-11,Email Open,0
CUST_000120,2024-06-28,Click-Through,334
CUST_000120,2025-06-18,Email Open,0
CUST_000120,2024-03-31,Support Call,0
CUST_000121,2025-04-28,Click-Through,407
CUST_000121,2024-11-15,Email Open,0
CUST_000121,2023-04-22,Click-Through,307
CUST_000121,2023-12-18,Email Open,0
CUST_000121,2025-01-03,Email Open,0
CUST_000121,2024-08-19,App Visit,460
CUST_000121,2023-10-03,Support Call,0
CUST_000121,2024-07-19,Social Media,0
CUST_000121,2025-06-20,Email Open,0
CUST_000121,2024-05-04,Social Media,0
CUST_000121,2025-05-08,Click-Through,65
CUST_000122,2024-01-01,Click-Through,281
CUST_000122,2025-12-07,Email Open,0
CUST_000122,2025-02-12,Click-Through,439
CUST_000123,2025-05-01,Social Media,0
CUST_000123,2024-05-27,Email Open,0
CUST_000123,2024-07-24,Click-Through,150
CUST_000123,2024-09-13,Click-Through,88
CUST_000123,2025-12-09,Email Open,0
CUST_000123,2023-12-17,Social Media,0
CUST_000123,2025-11-17,App Visit,277
CUST_000123,2024-12-29,Click-Through,366
CUST_000123,2025-02-11,Click-Through,305
CUST_000123,2023-11-05,Email Open,0
CUST_000123,2023-04-25,Social Media,0
CUST_000123,2023-04-28,Social Media,0
CUST_000123,2024-04-09,Social Media,0
CUST_000123,2023-12-28,Click-Through,442
CUST_000124,2025-08-25,Email Open,0
CUST_000124,2023-11-16,Social Media,0
CUST_000124,2024-11-22,Click-Through,401
CUST_000125,2025-09-17,Email Open,0
CUST_000125,2024-04-28,Email Open,0
CUST_000125,2024-02-11,Social Media,0
CUST_000126,2024-10-07,Email Open,0
CUST_000126,2025-08-28,Email Open,0
CUST_000126,2025-10-01,Social Media,0
CUST_000126,2024-11-15,Click-Through,207
CUST_000126,2025-09-15,Email Open,0
CUST_000126,2024-01-01,Email Open,0
CUST_000127,2023-06-01,Social Media,0
CUST_000127,2025-12-01,Email Open,0
CUST_000127,2023-10-16,Email Open,0
CUST_000127,2023-08-25,Social Media,0
CUST_000127,2024-11-08,Support Call,0
CUST_000128,2024-08-08,Support Call,0
CUST_000128,2023-01-01,Support Call,0
CUST_000128,2024-05-29,Support Call,0
CUST_000128,2025-11-15,Click-Through,412
CUST_000128,2024-05-18,Email Open,0
CUST_000128,2024-10-23,Click-Through,293
CUST_000129,2025-07-27,Support Call,0
CUST_000129,2025-05-25,Support Call,0
CUST_000129,2023-12-05,Email Open,0
CUST_000129,2025-08-25,Email Open,0
CUST_000129,2025-08-26,Email Open,0
CUST_000129,2023-02-06,Social Media,0
CUST_000130,2024-04-26,Social Media,0
CUST_000130,2024-06-16,Email Open,0
CUST_000130,2023-08-17,Email Open,0
CUST_000130,2023-08-20,Social Media,0
CUST_000130,2025-02-07,Click-Through,73
CUST_000130,2024-07-01,Email Open,0
CUST_000131,2024-01-13,Email Open,0
CUST_000131,2024-02-01,Support Call,0
CUST_000131,2024-09-30,Click-Through,323
CUST_000131,2024-11-10,Email Open,0
CUST_000131,2025-05-17,Click-Through,161
CUST_000131,2024-12-22,Email Open,0
CUST_000131,2023-06-30,Email Open,0
CUST_000131,2023-08-20,App Visit,504
CUST_000132,2024-10-10,Social Media,0
CUST_000132,2025-01-28,Click-Through,340
CUST_000132,2023-03-03,Click-Through,45
CUST_000132,2024-08-08,App Visit,152
CUST_000132,2023-09-14,Social Media,0
CUST_000132,2025-05-11,Email Open,0
CUST_000132,2023-11-12,Social Media,0
CUST_000133,2023-03-14,Email Open,0
CUST_000133,2024-10-19,Email Open,0
CUST_000133,2024-04-10,Email Open,0
CUST_000133,2023-06-07,Social Media,0
CUST_000133,2024-08-27,Click-Through,271
CUST_000133,2025-06-14,Social Media,0
CUST_000133,2023-11-18,Social Media,0
CUST_000134,2025-08-25,App Visit,543
CUST_000134,2023-03-17,Social Media,0
CUST_000134,2023-09-06,Email Open,0
CUST_000134,2024-02-15,Click-Through,577
CUST_000135,2025-03-05,Support Call,0
CUST_000135,2023-05-14,App Visit,350
CUST_000135,2024-04-01,Support Call,0
CUST_000135,2023-02-04,Click-Through,152
CUST_000135,2024-11-03,Click-Through,22
CUST_000136,2025-03-18,Email Open,0
CUST_000136,2025-12-27,Email Open,0
CUST_000136,2023-07-14,Support Call,0
CUST_000136,2025-05-30,Click-Through,220
CUST_000136,2025-10-08,Email Open,0
CUST_000136,2024-04-02,Click-Through,301
CUST_000136,2023-08-15,Email Open,0
CUST_000136,2025-08-04,Email Open,0
CUST_000136,2025-01-04,Email Open,0
CUST_000137,2024-01-28,Email Open,0
CUST_000137,2025-08-30,Social Media,0
CUST_000137,2025-09-10,Email Open,0
CUST_000137,2023-09-24,Email Open,0
CUST_000137,2025-04-07,Email Open,0
CUST_000137,2025-10-04,Click-Through,407
CUST_000137,2024-11-02,Click-Through,70
CUST_000137,2025-10-11,Support Call,0
CUST_000137,2025-03-07,Click-Through,287
CUST_000138,2023-07-10,Email Open,0
CUST_000138,2024-01-20,Email Open,0
CUST_000138,2024-02-06,App Visit,496
CUST_000138,2024-12-05,Social Media,0
CUST_000138,2024-05-25,Social Media,0
CUST_000138,2024-01-30,App Visit,484
CUST_000139,2024-01-09,Click-Through,50
CUST_000139,2025-08-24,Social Media,0
CUST_000140,2025-10-07,Email Open,0
CUST_000140,2024-07-13,Social Media,0
CUST_000140,2023-03-27,Email Open,0
CUST_000140,2025-02-10,App Visit,315
CUST_000141,2025-08-20,Click-Through,429
CUST_000141,2023-12-08,Social Media,0
CUST_000142,2023-11-11,Email Open,0
CUST_000142,2023-08-27,Email Open,0
CUST_000142,2024-08-23,Email Open,0
CUST_000142,2024-01-05,Social Media,0
CUST_000142,2023-09-07,App Visit,123
CUST_000142,2025-12-11,App Visit,205
CUST_000142,2023-03-16,Support Call,0
CUST_000142,2023-02-13,Click-Through,509
CUST_000142,2025-11-26,Support Call,0
CUST_000142,2025-10-30,Social Media,0
CUST_000142,2025-07-14,Click-Through,553
CUST_000142,2025-11-29,Email Open,0
CUST_000142,2025-03-22,Email Open,0
CUST_000142,2024-11-18,Click-Through,548
CUST_000143,2023-11-21,Social Media,0
CUST_000143,2025-12-23,App Visit,79
CUST_000143,2025-02-02,Social Media,0
CUST_000143,2024-06-01,Social Media,0
CUST_000143,2023-04-15,Email Open,0
CUST_000143,2023-12-30,App Visit,402
CUST_000143,2024-03-01,Social Media,0
CUST_000143,2024-12-12,Email Open,0
CUST_000143,2024-09-26,Email Open,0
CUST_000144,2025-11-16,Click-Through,358
CUST_000144,2023-09-25,Email Open,0
CUST_000144,2023-10-21,Support Call,0
CUST_000144,2025-12-18,Email Open,0
CUST_000144,2023-12-31,Social Media,0
CUST_000144,2023-02-11,App Visit,50
CUST_000144,2025-07-28,Email Open,0
CUST_000144,2025-04-18,Email Open,0
CUST_000144,2025-11-29,Email Open,0
CUST_000144,2024-08-28,Click-Through,75
CUST_000144,2024-02-01,App Visit,499
CUST_000144,2023-09-27,Email Open,0
CUST_000144,2023-12-28,Click-Through,83
CUST_000144,2025-06-30,App Visit,427
CUST_000144,2025-08-25,Social Media,0
CUST_000144,2025-06-24,Email Open,0
CUST_000144,2024-04-09,App Visit,524
CUST_000144,2023-04-21,Email Open,0
CUST_000145,2025-08-26,Click-Through,406
CUST_000145,2023-07-14,Click-Through,427
CUST_000145,2025-04-22,Email Open,0
CUST_000145,2025-12-30,Social Media,0
CUST_000145,2023-03-21,Social Media,0
CUST_000145,2025-12-14,Email Open,0
CUST_000145,2023-06-18,Social Media,0
CUST_000146,2023-10-11,App Visit,33
CUST_000146,2025-04-24,Click-Through,158
CUST_000146,2024-10-26,Email Open,0
CUST_000146,2023-09-16,Click-Through,30
CUST_000146,2025-10-17,Click-Through,424
CUST_000147,2024-07-14,Click-Through,498
CUST_000147,2024-06-27,Email Open,0
CUST_000147,2025-10-19,Social Media,0
CUST_000147,2025-03-19,Email Open,0
CUST_000147,2023-10-30,App Visit,232
CUST_000147,2025-11-03,Email Open,0
CUST_000147,2023-08-11,Click-Through,145
CUST_000148,2024-11-10,Social Media,0
CUST_000148,2023-07-12,Email Open,0
CUST_000148,2025-07-12,Email Open,0
CUST_000148,2023-06-28,App Visit,100
CUST_000148,2025-02-25,Click-Through,201
CUST_000148,2023-03-06,Email Open,0
CUST_000148,2025-10-08,Email Open,0
CUST_000148,2023-11-15,Click-Through,262
CUST_000148,2025-04-18,Email Open,0
CUST_000148,2025-10-22,Click-Through,312
CUST_000149,2024-11-05,Click-Through,72
CUST_000149,2024-11-14,App Visit,186
CUST_000149,2023-08-20,Support Call,0
CUST_000149,2024-05-19,Email Open,0
CUST_000149,2025-04-26,Email Open,0
CUST_000149,2025-10-26,Email Open,0
CUST_000149,2024-06-29,Click-Through,369
CUST_000150,2023-01-07,Click-Through,38
CUST_000150,2023-06-28,Email Open,0
CUST_000150,2023-01-18,App Visit,456
CUST_000150,2024-12-26,App Visit,31
CUST_000150,2024-03-13,Email Open,0
CUST_000150,2025-04-26,Social Media,0
CUST_000150,2024-04-18,Email Open,0
CUST_000150,2023-12-14,Email Open,0
CUST_000150,2025-06-07,Click-Through,375
CUST_000150,2025-02-22,App Visit,68
CUST_000150,2024-12-27,Email Open,0
CUST_000150,2023-09-09,Email Open,0
CUST_000150,2023-12-10,Social Media,0
CUST_000150,2023-01-13,Email Open,0
CUST_000151,2025-04-18,Social Media,0
CUST_000151,2025-09-27,Click-Through,348
CUST_000151,2024-12-03,Support Call,0
CUST_000151,2023-07-21,Support Call,0
CUST_000151,2023-06-23,Email Open,0
CUST_000151,2023-03-26,Social Media,0
CUST_000151,2024-07-03,Click-Through,253
CUST_000151,2023-02-06,App Visit,197
CUST_000152,2023-10-12,Click-Through,147
CUST_000152,2023-08-19,Social Media,0
CUST_000152,2025-09-28,Social Media,0
CUST_000152,2024-08-01,Click-Through,164
CUST_000152,2023-11-15,Support Call,0
CUST_000152,2025-11-22,Email Open,0
CUST_000152,2023-02-20,Support Call,0
CUST_000152,2024-10-30,Click-Through,299
CUST_000152,2024-01-30,Email Open,0
CUST_000152,2025-06-01,Click-Through,231
CUST_000152,2025-06-03,Support Call,0
CUST_000153,2025-09-05,Click-Through,100
CUST_000153,2024-06-03,Click-Through,162
CUST_000153,2025-12-10,Social Media,0
CUST_000153,2023-06-26,Social Media,0
CUST_000153,2024-10-14,App Visit,329
CUST_000153,2024-06-03,Email Open,0
CUST_000153,2025-12-21,Social Media,0
CUST_000153,2024-09-16,Email Open,0
CUST_000154,2024-11-13,Email Open,0
CUST_000154,2023-10-07,Click-Through,257
CUST_000154,2025-03-11,Email Open,0
CUST_000154,2025-08-27,Email Open,0
CUST_000154,2024-04-03,Email Open,0
CUST_000155,2023-03-16,Support Call,0
CUST_000155,2023-08-28,Email Open,0
CUST_000155,2024-01-21,App Visit,306
CUST_000155,2024-04-23,Social Media,0
CUST_000155,2024-11-29,Click-Through,365
CUST_000155,2024-10-13,Social Media,0
CUST_000155,2024-01-24,Support Call,0
CUST_000155,2024-04-06,Email Open,0
CUST_000155,2023-06-16,Social Media,0
CUST_000155,2025-03-13,Email Open,0
CUST_000156,2024-01-06,Email Open,0
CUST_000156,2024-09-28,App Visit,368
CUST_000156,2023-12-28,Email Open,0
CUST_000156,2025-05-29,Support Call,0
CUST_000156,2025-02-28,Support Call,0
CUST_000156,2023-11-07,Social Media,0
CUST_000157,2025-12-10,Click-Through,295
CUST_000157,2023-11-16,Click-Through,141
CUST_000157,2024-08-22,Email Open,0
CUST_000157,2023-07-19,Support Call,0
CUST_000157,2024-11-04,Click-Through,82
CUST_000157,2025-05-01,Email Open,0
CUST_000157,2025-10-22,Email Open,0
CUST_000157,2023-01-21,Social Media,0
CUST_000157,2025-03-24,Email Open,0
CUST_000157,2023-01-17,Click-Through,513
CUST_000157,2023-02-11,Email Open,0
CUST_000157,2025-02-14,Click-Through,148
CUST_000157,2023-05-29,Social Media,0
CUST_000157,2023-09-12,App Visit,113
CUST_000158,2023-11-08,Email Open,0
CUST_000158,2025-08-21,Click-Through,560
CUST_000158,2024-11-15,Click-Through,544
CUST_000158,2024-01-01,Email Open,0
CUST_000158,2025-10-23,Email Open,0
CUST_000158,2024-05-01,Click-Through,557
CUST_000158,2025-01-21,Email Open,0
CUST_000158,2025-03-31,App Visit,403
CUST_000158,2025-08-06,Support Call,0
CUST_000158,2025-07-14,Click-Through,113
CUST_000158,2024-10-15,Support Call,0
CUST_000158,2025-06-21,Email Open,0
CUST_000158,2024-10-27,Click-Through,349
CUST_000159,2023-02-19,Email Open,0
CUST_000159,2024-06-04,App Visit,220
CUST_000159,2024-06-24,Click-Through,318
CUST_000160,2024-09-14,Click-Through,556
CUST_000160,2025-05-29,Click-Through,347
CUST_000160,2024-11-18,Email Open,0
CUST_000160,2023-02-11,Email Open,0
CUST_000160,2024-06-15,Social Media,0
CUST_000160,2023-07-04,Click-Through,37
CUST_000160,2024-12-11,Social Media,0
CUST_000160,2023-10-21,Email Open,0
CUST_000161,2023-07-29,App Visit,147
CUST_000161,2025-07-27,Email Open,0
CUST_000161,2024-07-30,Support Call,0
CUST_000161,2023-07-06,Email Open,0
CUST_000161,2024-01-27,Support Call,0
CUST_000162,2024-04-27,Email Open,0
CUST_000162,2024-08-20,Click-Through,483
CUST_000162,2023-05-06,Email Open,0
CUST_000162,2023-09-06,Email Open,0
CUST_000162,2024-01-17,Social Media,0
CUST_000162,2023-01-24,App Visit,500
CUST_000162,2024-03-21,Email Open,0
CUST_000162,2025-07-04,Email Open,0
CUST_000162,2025-11-14,Click-Through,67
CUST_000163,2024-05-07,App Visit,500
CUST_000163,2023-08-18,Support Call,0
CUST_000163,2025-08-19,Email Open,0
CUST_000163,2023-12-29,Social Media,0
CUST_000163,2023-03-05,Social Media,0
CUST_000163,2025-07-26,Email Open,0
CUST_000163,2025-10-19,Email Open,0
CUST_000163,2024-03-04,App Visit,520
CUST_000163,2023-11-18,Social Media,0
CUST_000164,2025-05-16,Email Open,0
CUST_000164,2025-03-04,Email Open,0
CUST_000164,2024-03-01,Email Open,0
CUST_000164,2024-01-07,Social Media,0
CUST_000164,2024-02-25,Social Media,0
CUST_000164,2025-03-24,Email Open,0
CUST_000164,2025-02-18,Email Open,0
CUST_000164,2025-04-11,App Visit,311
CUST_000164,2024-02-10,Click-Through,121
CUST_000164,2025-11-17,Social Media,0
CUST_000165,2023-07-15,Social Media,0
CUST_000165,2023-06-07,Social Media,0
CUST_000165,2023-05-30,Click-Through,287
CUST_000165,2023-03-04,Click-Through,187
CUST_000165,2023-08-13,Email Open,0
CUST_000165,2024-01-26,Email Open,0
CUST_000165,2023-07-28,App Visit,46
CUST_000165,2023-06-13,Email Open,0
CUST_000165,2024-04-15,Email Open,0
CUST_000165,2023-01-20,App Visit,277
CUST_000165,2023-04-16,Social Media,0
CUST_000165,2024-10-09,Social Media,0
CUST_000165,2024-04-17,Email Open,0
CUST_000165,2025-10-28,Click-Through,302
CUST_000165,2025-09-25,Email Open,0
CUST_000166,2023-11-18,App Visit,250
CUST_000166,2025-01-20,Email Open,0
CUST_000166,2023-04-05,Support Call,0
CUST_000166,2025-04-29,Support Call,0
CUST_000166,2023-04-04,App Visit,83
CUST_000166,2023-12-31,Click-Through,566
CUST_000166,2024-03-04,Click-Through,520
CUST_000167,2025-10-30,Email Open,0
CUST_000167,2023-11-29,Email Open,0
CUST_000167,2023-10-22,Email Open,0
CUST_000167,2023-01-09,Social Media,0
CUST_000167,2024-04-12,Click-Through,437
CUST_000167,2025-08-09,Email Open,0
CUST_000167,2023-07-20,Support Call,0
CUST_000168,2024-09-22,Click-Through,30
CUST_000168,2024-07-18,App Visit,554
CUST_000168,2023-04-14,Click-Through,64
CUST_000168,2023-02-12,Email Open,0
CUST_000168,2023-09-06,App Visit,376
CUST_000168,2024-02-23,Email Open,0
CUST_000169,2025-05-16,Email Open,0
CUST_000169,2023-04-06,Click-Through,90
CUST_000169,2023-03-10,Email Open,0
CUST_000169,2023-10-30,App Visit,431
CUST_000169,2025-07-29,Social Media,0
CUST_000169,2024-05-11,Click-Through,556
CUST_000169,2025-04-24,Support Call,0
CUST_000169,2025-02-19,Support Call,0
