customer_id,age,gender,segment,channel,region,loyalty_tendency,price_sensitivity,promotion_responsiveness
CUST_000281,23,Female,Senior,Store,South,0.6374359762322861,0.08361379402246583,0.2269126208087984
CUST_000282,33,Female,Young Professional,Store,Central,0.5554087667835396,0.4826022521379685,0.6198036891295459
CUST_000283,46,Male,High Net Worth,Store,East,0.10161201302462089,0.4469108446392501,0.6096838344640602
CUST_000284,20,Male,Student,Online,South,0.7465704283917763,0.5442773902166395,0.3176757949219666
CUST_000285,37,Other,Young Professional,Online,Central,0.660072510227836,0.19549289932427216,0.5588051184029654
CUST_000286,53,Female,Family,Store,North,0.49886338197670244,0.5893006910020113,0.8615130093248938
CUST_000287,36,Male,High Net Worth,Store,East,0.2914601718445416,0.21867787616441545,0.8862993499302774
CUST_000288,43,Female,High Net Worth,Hybrid,East,0.7321740786799632,0.4745196903315144,0.4858634921966226
CUST_000289,20,Male,Family,Online,North,0.5019185592448059,0.8432393565418769,0.3343604057261571
CUST_000290,36,Male,Senior,Store,Central,0.37700691215211046,0.19862221899968358,0.5553708634410948
CUST_000291,37,Male,Young Professional,Store,West,0.2097502926205175,0.2373213157305233,0.6960005651357686
CUST_000292,49,Male,High Net Worth,Store,North,0.46383286192920214,0.2134410077279595,0.581655541974468
CUST_000293,24,Male,Young Professional,Store,Central,0.8124803934594235,0.26199753569461043,0.5347718513382003
CUST_000294,69,Male,High Net Worth,Store,North,0.43161364249401313,0.2329185746969105,0.4165852145384675
CUST_000295,58,Female,Senior,Hybrid,North,0.16095916776200628,0.2829798656819357,0.36738761261738767
CUST_000296,50,Male,Senior,Online,South,0.3913256389970091,0.32964295233108687,0.7336376679797129
CUST_000297,57,Male,Family,Online,Central,0.3894983189462793,0.5115883670514596,0.467095799555092
CUST_000298,56,Female,Young Professional,Store,West,0.49130242056513734,0.6258275423083522,0.6684348248925123
CUST_000299,35,Male,Young Professional,Store,South,0.3021315477005372,0.5092952629441388,0.1271529940167794
CUST_000300,57,Female,Young Professional,Online,North,0.34643731570159086,0.3841202417882938,0.47385988847506244
CUST_000301,18,Male,Young Professional,Online,North,0.15446815764996127,0.07337857502969392,0.8911595141311427
CUST_000302,28,Male,Student,Online,North,0.5700085038892293,0.810444900049575,0.8372660267996198
CUST_000303,45,Male,Family,Hybrid,Central,0.30653602561224946,0.4156535306683128,0.48095285911166963
CUST_000304,74,Male,Young Professional,Online,Central,0.24327729951627922,0.3958874848231183,0.5574761212846623
CUST_000305,42,Male,High Net Worth,Online,South,0.72256976869483,0.6704212608878727,0.26020710193841223
CUST_000306,67,Male,High Net Worth,Online,West,0.7750588133260653,0.31038118857799085,0.8051437933706025
CUST_000307,40,Male,High Net Worth,Online,South,0.5369446838874926,0.39219016804853396,0.27921307523642874
CUST_000308,48,Male,High Net Worth,Online,East,0.8470199419028595,0.5567531332954277,0.573980502909545
CUST_000309,47,Male,Young Professional,Store,North,0.7618356548008954,0.6475586686699071,0.6785592456488331
CUST_000310,59,Male,Family,Online,North,0.4843764990894026,0.35733911443813415,0.20173072351127622
CUST_000311,52,Male,Student,Hybrid,North,0.2361844190634108,0.430648873189539,0.5241555755759114
CUST_000312,24,Female,Senior,Online,South,0.39389950243971267,0.7227312283481409,0.9565274365272911
CUST_000313,33,Female,Young Professional,Store,South,0.31093453858616893,0.37434861350322535,0.34954703001980963
CUST_000314,43,Male,Student,Hybrid,North,0.6339811640891277,0.33624888945921366,0.45668992023264887
CUST_000315,65,Female,Young Professional,Store,South,0.3920390880569252,0.47064714476780395,0.629812059473546
CUST_000316,74,Female,Young Professional,Store,Central,0.1380822989258208,0.31183564338796127,0.5564796506239817
CUST_000317,69,Male,Family,Online,Central,0.43470124516772524,0.4231372191971841,0.905901452626773
CUST_000318,66,Female,Senior,Online,South,0.4481161070241339,0.506676540487916,0.7802591738723897
CUST_000319,19,Female,Senior,Store,North,0.5059188892937314,0.5535919244515447,0.6905025714108259
CUST_000320,18,Male,Young Professional,Hybrid,South,0.6924507751066126,0.20996005815175206,0.20891290653931852
CUST_000321,65,Male,High Net Worth,Store,South,0.15057887998859024,0.4050655643636935,0.5523192458304357
CUST_000322,29,Female,Family,Store,South,0.7577611085930716,0.5797095993702573,0.7773733184075691
CUST_000323,22,Female,Young Professional,Store,East,0.5323056538470203,0.493916066722404,0.5762634891408583
CUST_000324,54,Male,High Net Worth,Store,Central,0.6424497718054418,0.43588727388255466,0.4176298023504666
CUST_000325,49,Male,High Net Worth,Online,West,0.3569247549149241,0.5009901366960783,0.5712282852483623
CUST_000326,72,Male,High Net Worth,Store,West,0.444393452947237,0.1766181216258006,0.6149978578692804
CUST_000327,26,Female,Student,Hybrid,East,0.7494439831178427,0.31250381916097625,0.36385844812565526
CUST_000328,58,Female,Senior,Online,South,0.7350919808020957,0.23577261248391918,0.7419428396503823
CUST_000329,52,Male,Senior,Store,East,0.5103166929568481,0.4056346293463658,0.3282663128734144
CUST_000330,36,Male,Young Professional,Online,East,0.39042659998030804,0.6791002726721148,0.5035127145994116
CUST_000331,65,Female,Family,Store,North,0.6004027172408981,0.21571211511330599,0.419695619689425
CUST_000332,33,Male,Family,Online,Central,0.5124104674716627,0.4016913806332625,0.8378607894809308
CUST_000333,20,Male,Family,Store,West,0.8138762898935565,0.2513993416032894,0.4123558321735149
CUST_000334,37,Female,Student,Hybrid,South,0.29520718095650467,0.1903200486498978,0.3506128500328068
CUST_000335,41,Female,Family,Online,West,0.3006617395606568,0.44607356422973504,0.4883588234737814
CUST_000336,71,Female,Young Professional,Store,West,0.40314466364394286,0.1810476821314095,0.4351267369495212
CUST_000337,73,Female,Young Professional,Hybrid,Central,0.2460788113518518,0.44646834517271866,0.8750649349571444
CUST_000338,50,Male,Senior,Hybrid,West,0.5657363669006568,0.49516599253580196,0.4457388438576198
CUST_000339,41,Male,Young Professional,Online,West,0.12343958463646158,0.2409784981911536,0.9231971482277397
CUST_000340,69,Female,High Net Worth,Online,East,0.8557606435675232,0.3930059512647493,0.526041750123565
CUST_000341,28,Male,Family,Online,Central,0.6260018191913919,0.7916930415047935,0.7748709353837642
CUST_000342,66,Male,Family,Hybrid,North,0.6768308095192551,0.06347034924276314,0.4193159802320645
CUST_000343,25,Male,Senior,Hybrid,South,0.12041704065050118,0.32788611833293674,0.856016523066158
CUST_000344,53,Male,Student,Store,West,0.6348671855518568,0.8032653093036903,0.6584191980868525
CUST_000345,55,Male,Family,Hybrid,South,0.5604601287976957,0.48361201505267043,0.3795857687963512
CUST_000346,57,Male,Senior,Store,North,0.575410711603741,0.6228706484429231,0.897460560522667
CUST_000347,37,Male,Senior,Store,South,0.45808457610368974,0.6769349388379232,0.44669295934608344
CUST_000348,52,Male,Family,Online,North,0.6359207521355592,0.6316859988646558,0.548598108407692
CUST_000349,65,Female,High Net Worth,Hybrid,East,0.28788992277170683,0.47870749323218575,0.7125792754857603
CUST_000350,42,Female,Student,Online,West,0.5917073897565386,0.5391163591289774,0.4029282751771244
CUST_000351,52,Female,Senior,Hybrid,North,0.2172671548522801,0.23140244497958493,0.15851983096139954
CUST_000352,42,Female,High Net Worth,Hybrid,South,0.17800895617839957,0.3400359004345804,0.9088447446756077
CUST_000353,46,Female,High Net Worth,Store,West,0.8681506131335458,0.710068752629599,0.43373130144755173
CUST_000354,35,Male,Student,Online,East,0.277555820422343,0.7249185759973493,0.26460467474632743
CUST_000355,63,Female,Student,Online,West,0.23102135414044367,0.4004898839782696,0.7061059541580701
CUST_000356,35,Female,Senior,Online,North,0.920403115792557,0.4129077464565565,0.5709007469247122
CUST_000357,19,Female,Senior,Online,East,0.7670917391304015,0.22857707205797903,0.5618551999046077
CUST_000358,71,Male,Senior,Online,South,0.38671919798082577,0.5267171427030604,0.6142059013621508
CUST_000359,52,Male,Student,Hybrid,East,0.968168193956265,0.06873356025373152,0.8349795893157105
CUST_000360,33,Male,Young Professional,Store,East,0.3533867846125684,0.22789087340361455,0.7115642136264932
CUST_000361,58,Male,High Net Worth,Online,Central,0.7658363598070336,0.4565242999995196,0.26157774401512757
CUST_000362,53,Female,High Net Worth,Online,East,0.5813169993380412,0.4030627567648593,0.19281342437885196
CUST_000363,50,Female,Young Professional,Store,East,0.350560694308637,0.4233109821764695,0.813666591025872
CUST_000364,21,Male,Student,Store,West,0.7386885069482529,0.35023353900833254,0.9896482761027338
CUST_000365,50,Other,Young Professional,Store,South,0.15219830786242938,0.08575491155692508,0.6922989912122748
CUST_000366,31,Female,Family,Hybrid,West,0.5902096988362532,0.6964547461506606,0.5491459384231968
CUST_000367,38,Male,Student,Store,West,0.43780353797500143,0.28253908929906385,0.6440793341372169
CUST_000368,65,Male,Young Professional,Hybrid,North,0.7402168860560522,0.412188223347464,0.6097090135175802
CUST_000369,37,Male,Student,Hybrid,West,0.5174176698898393,0.7338583081024004,0.6224997284695982
CUST_000370,73,Male,Student,Online,Central,0.5844036644235476,0.5966647698584604,0.7147680851606444
CUST_000371,25,Male,Family,Hybrid,Central,0.6242161471201758,0.7546696382383538,0.5916671499461084
CUST_000372,24,Male,Young Professional,Online,North,0.3990087547245326,0.29536773437604047,0.4335083886922096
CUST_000373,20,Male,Family,Hybrid,South,0.5632401351531274,0.2967787488512366,0.7937052137677287
CUST_000374,34,Male,Senior,Online,South,0.9115863109552153,0.6616654555654181,0.49489538833057567
CUST_000375,50,Female,High Net Worth,Hybrid,West,0.5456934048646637,0.38854423994770765,0.5644707532740048
CUST_000376,65,Male,Senior,Hybrid,West,0.3998659042333558,0.23231093898488295,0.7753666771316613
CUST_000377,29,Female,Family,Hybrid,West,0.7360652438976234,0.7882995315942863,0.7997236194526031
CUST_000378,68,Male,Senior,Hybrid,South,0.3856525734648088,0.2609035303138351,0.8156964395084866
CUST_000379,39,Other,Family,Online,East,0.8755658272220762,0.38152706642506057,0.7364394418688389
CUST_000380,72,Male,Student,Online,Central,0.8150883411773739,0.37646190992978923,0.7531039264161076
CUST_000381,39,Male,Young Professional,Store,East,0.37405438526241414,0.5078714568462457,0.5143696530232452
CUST_000382,63,Other,Student,Online,East,0.3704811808738051,0.2334313897781656,0.3406477543538233
CUST_000383,47,Female,Family,Store,South,0.6702667206362294,0.06434650447923035,0.20001718984952033
CUST_000384,55,Female,High Net Worth,Online,East,0.851535974505375,0.4804977033831192,0.757412919973699
CUST_000385,55,Male,Family,Hybrid,North,0.7208733936579604,0.4523831718465491,0.6644664294250043
CUST_000386,62,Male,Senior,Store,West,0.48473342364005595,0.13398326910543992,0.37813509081301466
CUST_000387,68,Female,High Net Worth,Hybrid,North,0.49472398756249636,0.35349522004371664,0.6456351926045883
CUST_000388,71,Female,Young Professional,Online,Central,0.46578654285784205,0.13226117253630462,0.3642535070605003
CUST_000389,25,Female,High Net Worth,Hybrid,West,0.5244108882654301,0.5441851820814604,0.8367733618831367
CUST_000390,44,Female,Senior,Hybrid,East,0.3722394970446159,0.14540172766831969,0.0890108160265046
CUST_000391,44,Male,Young Professional,Store,Central,0.9669419600261788,0.49321952378052586,0.49733089829339355
CUST_000392,51,Female,Family,Store,West,0.7004473803055027,0.5476981929316983,0.9389349748762438
CUST_000393,38,Male,Student,Hybrid,East,0.6443990439134487,0.3840450487611767,0.4129397198233805
CUST_000394,47,Male,Young Professional,Online,North,0.8014780363634179,0.7644114664288827,0.9313466869745883
CUST_000395,50,Male,Senior,Store,West,0.15053643691871432,0.028356543339767674,0.2775809070697925
CUST_000396,45,Female,Family,Online,East,0.7121935499406467,0.6129333588177248,0.46289181884082764
CUST_000397,64,Male,Senior,Online,North,0.8094170358892551,0.4554531938323963,0.4967942408833045
CUST_000398,50,Male,Young Professional,Online,Central,0.21050970220918436,0.6156841918856427,0.7687803680397531
CUST_000399,22,Female,High Net Worth,Online,Central,0.7991901143121325,0.7396287573704484,0.560538475451956
CUST_000400,65,Male,High Net Worth,Online,Central,0.6986865938509363,0.38531203121149604,0.2827490119374223
CUST_000401,36,Female,High Net Worth,Online,Central,0.500117043279497,0.37138684872966216,0.895507595026642
CUST_000402,21,Male,Student,Hybrid,South,0.4430363988822813,0.721839647523239,0.6486489861629939
CUST_000403,52,Female,Young Professional,Store,West,0.2634849229918877,0.2664596847936061,0.6676464140873716
CUST_000404,66,Female,Student,Hybrid,West,0.10545453413887505,0.5369024418872193,0.5675166085262573
CUST_000405,34,Male,Young Professional,Store,South,0.7612077266481396,0.4799493722226591,0.7122833984901299
CUST_000406,61,Male,Young Professional,Online,East,0.23085740617040065,0.6976536802817793,0.13528706687778574
CUST_000407,45,Male,Family,Store,East,0.3222592763923667,0.09564117619107464,0.709581063877865
CUST_000408,47,Male,Family,Store,Central,0.9352026417529582,0.08933540606334862,0.8240186154101276
CUST_000409,46,Other,Student,Online,North,0.6253538846791761,0.29400259064297724,0.5344546930958123
CUST_000410,63,Male,Senior,Store,East,0.580247954858926,0.38022784591371733,0.42213561159218455
CUST_000411,70,Female,Family,Online,North,0.4642692601383799,0.4669265471340992,0.5326911112869677
CUST_000412,23,Male,Family,Store,West,0.7652095375086789,0.20643094738900566,0.29427130923715233
CUST_000413,52,Female,High Net Worth,Store,North,0.222671159561585,0.06527527456301091,0.3957625868207748
CUST_000414,58,Female,Family,Online,West,0.6247588463724525,0.8715325820889366,0.6930608654426349
CUST_000415,54,Female,Family,Online,South,0.21172765719067868,0.2883676549930523,0.4876862964715903
CUST_000416,41,Male,Young Professional,Hybrid,South,0.9122408088813,0.6562804336872239,0.867885935622947
CUST_000417,46,Male,Student,Store,Central,0.5989903126857778,0.19628957702508668,0.4403901333383064
CUST_000418,66,Male,Senior,Online,East,0.2565761497463197,0.3531804140357656,0.4691403257595594
CUST_000419,63,Female,Young Professional,Hybrid,Central,0.48761575401958424,0.14625118372774,0.4084273137929395
CUST_000420,70,Female,Young Professional,Online,West,0.7082511041922083,0.8017723210152761,0.894280188891897
CUST_000421,48,Other,Senior,Store,Central,0.3966884600173777,0.2695367369594555,0.5261029593411026
CUST_000422,52,Male,Senior,Hybrid,North,0.391687409687136,0.11551069084293876,0.5341439523206815
CUST_000423,50,Female,Family,Online,West,0.73975776304816,0.7154163859193058,0.14756984457031247
CUST_000424,69,Female,High Net Worth,Online,South,0.4620681092659789,0.28874845928829784,0.28691340740510685
CUST_000425,38,Male,Young Professional,Online,East,0.7895308972360946,0.7087084264690166,0.323256318703399
CUST_000426,49,Male,Family,Online,West,0.5270284231812858,0.5776400996409147,0.7355877453926076
CUST_000427,40,Female,High Net Worth,Online,West,0.7020841105721238,0.48232085818834264,0.7226773465729631
CUST_000428,50,Female,Family,Store,North,0.8280074065043259,0.5308535582502921,0.505349742343512
CUST_000429,20,Female,Senior,Online,East,0.8197245098137107,0.2718572586319868,0.6626356422502087
CUST_000430,35,Male,Family,Store,South,0.23720136676327797,0.27099391203169576,0.31627891950480774
CUST_000431,42,Female,Family,Hybrid,West,0.6465377660628753,0.41576519353957225,0.906585716891599
CUST_000432,59,Male,High Net Worth,Hybrid,West,0.8719860670057284,0.6045458729799676,0.8039622074316406
CUST_000433,48,Male,Family,Store,North,0.7471181642497252,0.40532748146777947,0.7921730617049711
CUST_000434,71,Male,High Net Worth,Online,Central,0.5059721637939079,0.06282710114620972,0.8203907159107713
CUST_000435,20,Female,Young Professional,Store,South,0.7548628061052428,0.5069388631897489,0.343162547909747
CUST_000436,57,Female,Young Professional,Store,East,0.900619070441033,0.33930945213435837,0.6488841391293589
CUST_000437,63,Female,Young Professional,Store,West,0.6975276792074177,0.41291134748007186,0.8057799521608625
CUST_000438,41,Male,Senior,Online,West,0.7202469105918565,0.36093308329818463,0.6251732398843091
CUST_000439,67,Female,Family,Hybrid,South,0.5999233564393067,0.34831429865830765,0.17263929322710228
CUST_000440,49,Male,High Net Worth,Store,Central,0.1708828455164954,0.39702055082756293,0.4343306505703606
CUST_000441,64,Female,Family,Online,West,0.6495748067395664,0.6235024044724663,0.49312162815421023
CUST_000442,39,Male,High Net Worth,Online,South,0.23380389527881604,0.16742037017555247,0.349565387870675
CUST_000443,40,Male,Young Professional,Store,North,0.6674191148943001,0.3259859262818034,0.4424773379708931
CUST_000444,19,Male,High Net Worth,Hybrid,Central,0.14791033038359003,0.14393001053784435,0.6133567618418182
CUST_000445,44,Male,Student,Store,East,0.22079846189084398,0.34761386970382396,0.6959130158662277
CUST_000446,59,Female,Student,Hybrid,West,0.461186889939961,0.4101142052925852,0.8702792092628008
CUST_000447,19,Female,Student,Online,South,0.4089806833374404,0.190265033053136,0.3174640556622867
CUST_000448,43,Male,Student,Store,North,0.770360237808928,0.46699364030105533,0.7048873463916471
CUST_000449,34,Female,Senior,Store,East,0.658313120660829,0.4803039359920665,0.5032167056785933
CUST_000450,57,Male,Young Professional,Online,South,0.36030291965957656,0.2248672755606171,0.3032645737835016
CUST_000451,50,Female,Young Professional,Online,South,0.3606814453669037,0.3930434452630329,0.7983895333812693
CUST_000452,26,Female,High Net Worth,Hybrid,East,0.5486844609751786,0.07216911387406041,0.7525599401032617
CUST_000453,60,Female,Senior,Online,North,0.4515712335416968,0.1954360518460891,0.8236719706841957
CUST_000454,71,Male,Student,Store,North,0.6534526653537747,0.28936300001456283,0.5709616064680427
CUST_000455,65,Female,Family,Online,Central,0.6290270989613478,0.272452916633381,0.5376719669558099
CUST_000456,56,Female,Young Professional,Online,West,0.7730557147512704,0.10540285364652376,0.19934233029685908
CUST_000457,46,Male,Young Professional,Online,East,0.6217074376643682,0.15071212168161088,0.3277495653073831
CUST_000458,59,Male,Senior,Hybrid,East,0.5003342550092518,0.3111481873662693,0.7279449054979398
CUST_000459,72,Female,Family,Hybrid,East,0.35253912679595456,0.6554084915365388,0.6768084202400554
CUST_000460,43,Female,Young Professional,Hybrid,North,0.8475351793576419,0.5885186683233075,0.46144146279633264
CUST_000461,52,Female,Family,Store,West,0.5560833172059099,0.3782436314956905,0.7249659190201689
CUST_000462,67,Female,Young Professional,Online,Central,0.6218691660934836,0.5187558633827131,0.564288814762042
CUST_000463,42,Female,Senior,Store,South,0.4391135187424357,0.6589860610057984,0.7287089155687232
CUST_000464,41,Male,Family,Store,South,0.41496267206048515,0.14303434983163074,0.28595548994808223
CUST_000465,30,Male,Student,Hybrid,East,0.31542878854667433,0.7153252145251617,0.9370471541147831
CUST_000466,24,Male,Family,Online,West,0.5013337378901187,0.5822079397366129,0.3307035814570784
CUST_000467,74,Female,Family,Store,North,0.32577080065241804,0.5997322663716073,0.46703523577161277
CUST_000468,53,Male,Young Professional,Online,West,0.36499703951365375,0.14819121090659235,0.3416745034877919
CUST_000469,62,Female,Young Professional,Online,West,0.6824608801194373,0.28003485907534553,0.4362077749291871
CUST_000470,37,Female,Family,Store,North,0.192810289482705,0.6225314065624163,0.6447705481131207
CUST_000471,18,Female,Family,Store,East,0.28416561175256255,0.40821345830139794,0.11324277135761
CUST_000472,25,Male,Senior,Online,West,0.6482461804221342,0.4259895254514016,0.8134285126134989
CUST_000473,63,Female,Family,Online,South,0.6857128605755609,0.6520758634344199,0.7015020076341031
CUST_000474,33,Male,Senior,Store,North,0.7792684917690578,0.31720581775499157,0.38417232639527027
CUST_000475,31,Female,High Net Worth,Hybrid,Central,0.1024534319574766,0.5068930659269562,0.33493100894608785
CUST_000476,29,Male,Student,Hybrid,East,0.7433185183413299,0.7082496352771095,0.6791145787563615
CUST_000477,68,Male,Young Professional,Hybrid,North,0.28998026571023194,0.7499659484054751,0.7401365943523979
CUST_000478,40,Female,Family,Hybrid,Central,0.44656841233397704,0.22565171329930717,0.48413857434870544
CUST_000479,32,Male,Young Professional,Online,Central,0.16310031500628316,0.29836855768184045,0.4743670070510647
CUST_000480,45,Male,Young Professional,Store,West,0.0416546554401851,0.5576171922941164,0.19836746450864
CUST_000481,51,Female,High Net Worth,Store,West,0.7706057914859353,0.7784477902487728,0.8630682287529832
CUST_000482,19,Female,Young Professional,Online,West,0.2594132735433539,0.2091341544856452,0.6064705107027479
CUST_000483,49,Female,Family,Hybrid,North,0.676988883799946,0.5491771946359522,0.6840039904093722
CUST_000484,40,Female,Senior,Online,North,0.3676727603646171,0.36339014167029887,0.285068431349806
CUST_000485,39,Female,Student,Hybrid,East,0.7959280717514875,0.6844195582734053,0.42359917017741877
CUST_000486,68,Male,Senior,Store,West,0.4195392458660981,0.23644403285837254,0.2148438848424927
CUST_000487,42,Male,Young Professional,Store,Central,0.44994529091905944,0.6881225769712415,0.7254272895515601
CUST_000488,39,Male,Family,Store,South,0.2953314319446752,0.6051084879737639,0.7788311010792245
CUST_000489,39,Female,Family,Hybrid,East,0.2517679138603819,0.31440714760371113,0.604616348475004
CUST_000490,66,Female,Young Professional,Store,North,0.7383002424619348,0.10151859907826634,0.7085420438315827
CUST_000491,69,Male,Family,Store,East,0.4864522880548394,0.5059310214964956,0.6623010614544655
CUST_000492,59,Male,Young Professional,Online,East,0.09655799630381981,0.35805372186721135,0.7703334068344718
CUST_000493,23,Female,Young Professional,Store,East,0.823705722162267,0.08150018923605523,0.764087330595372
CUST_000494,32,Male,Family,Online,East,0.6980431336912741,0.7005681981794012,0.2647356710085154
CUST_000495,71,Female,Young Professional,Store,South,0.2954877777735238,0.3402103971147508,0.4604623849743566
CUST_000496,60,Female,Senior,Store,West,0.16229880429788507,0.690222203958782,0.6792481349697687
CUST_000497,54,Female,Senior,Store,Central,0.27844720774264375,0.5132964816189673,0.5147057846329364
CUST_000498,50,Male,Student,Online,East,0.5105682187949326,0.6859675698012998,0.4377136305344698
CUST_000499,25,Female,Young Professional,Online,East,0.7769712879034052,0.03407262505469547,0.7451917685637582
