customer_id,period,period_end_date,loyalty_score,purchase_count_quarter,spend_quarter,nps_quarter,trend_direction
CUST_000109,Q3_2023,2023-09-30,61.6,4,1111.96,0.25,stable
CUST_000109,Q4_2023,2023-12-31,70.4,2,97.03999999999999,0.5,stable
CUST_000109,Q1_2024,2024-03-31,68.6,2,271.27,0.0,stable
CUST_000109,Q2_2024,2024-06-30,66.4,1,226.17,0.0,stable
CUST_000109,Q3_2024,2024-09-30,72.3,3,481.58,0.3333333333333333,stable
CUST_000109,Q4_2024,2024-12-31,69.3,2,295.44,0.0,stable
CUST_000109,Q1_2025,2025-03-31,57.9,2,295.44,0.0,stable
CUST_000109,Q2_2025,2025-06-30,59.9,4,509.75,0.5,stable
CUST_000109,Q3_2025,2025-09-30,72.4,6,1019.04,0.5,stable
CUST_000109,Q4_2025,2025-12-31,61.8,3,445.46,0.3333333333333333,stable
CUST_000110,Q1_2023,2023-03-31,63.4,4,504.12,0.25,stable
CUST_000110,Q2_2023,2023-06-30,54.4,3,449.65999999999997,0.3333333333333333,stable
CUST_000110,Q3_2023,2023-09-30,61.1,4,247.04000000000002,0.0,stable
CUST_000110,Q4_2023,2023-12-31,54.7,3,359.45,0.3333333333333333,stable
CUST_000110,Q1_2024,2024-03-31,63.4,2,99.50999999999999,0.5,stable
CUST_000110,Q2_2024,2024-06-30,67.2,2,382.63,0.5,stable
CUST_000110,Q3_2024,2024-09-30,59.7,5,550.45,0.4,stable
CUST_000110,Q4_2024,2024-12-31,60.5,1,67.49,0.0,stable
CUST_000110,Q1_2025,2025-03-31,64.4,0,0.0,0.0,stable
CUST_000110,Q2_2025,2025-06-30,58.4,2,324.2,1.0,stable
CUST_000110,Q3_2025,2025-09-30,57.7,4,541.3299999999999,0.25,stable
CUST_000110,Q4_2025,2025-12-31,63.9,4,167.07,0.5,stable
CUST_000111,Q1_2023,2023-03-31,53.0,0,0.0,0.0,stable
CUST_000111,Q2_2023,2023-06-30,59.7,1,101.19,0.0,stable
CUST_000111,Q3_2023,2023-09-30,61.7,2,222.89,0.0,stable
CUST_000111,Q4_2023,2023-12-31,57.7,1,7.55,1.0,stable
CUST_000111,Q1_2024,2024-03-31,56.7,4,432.47999999999996,0.5,stable
CUST_000111,Q2_2024,2024-06-30,61.8,0,0.0,0.0,stable
CUST_000111,Q3_2024,2024-09-30,56.2,0,0.0,0.0,stable
CUST_000111,Q4_2024,2024-12-31,63.5,1,27.32,1.0,stable
CUST_000111,Q1_2025,2025-03-31,67.8,2,730.8199999999999,0.5,stable
CUST_000111,Q2_2025,2025-06-30,68.2,3,468.06,0.3333333333333333,stable
CUST_000111,Q3_2025,2025-09-30,63.3,2,353.46000000000004,0.0,stable
CUST_000111,Q4_2025,2025-12-31,61.9,1,47.05,0.0,stable
CUST_000112,Q1_2023,2023-03-31,63.1,3,234.4,0.3333333333333333,up
CUST_000112,Q2_2023,2023-06-30,71.9,2,278.14,0.0,up
CUST_000112,Q3_2023,2023-09-30,75.1,1,8.9,1.0,up
CUST_000112,Q4_2023,2023-12-31,68.4,1,164.78,0.0,up
CUST_000112,Q1_2024,2024-03-31,78.8,2,260.74,0.0,up
CUST_000112,Q2_2024,2024-06-30,74.9,6,726.47,0.5,up
CUST_000112,Q3_2024,2024-09-30,82.5,6,700.66,0.16666666666666666,up
CUST_000112,Q4_2024,2024-12-31,78.3,1,28.37,0.0,up
CUST_000112,Q1_2025,2025-03-31,76.3,1,28.2,0.0,up
CUST_000112,Q2_2025,2025-06-30,91.6,1,358.54,0.0,up
CUST_000112,Q3_2025,2025-09-30,91.6,2,386.34000000000003,1.0,up
CUST_000112,Q4_2025,2025-12-31,79.7,0,0.0,0.0,up
CUST_000113,Q1_2023,2023-03-31,70.3,1,50.8,0.0,up
CUST_000113,Q2_2023,2023-06-30,73.1,2,132.87,0.5,up
CUST_000113,Q3_2023,2023-09-30,75.0,1,318.66,0.0,up
CUST_000113,Q4_2023,2023-12-31,66.9,1,205.64,0.0,up
CUST_000113,Q1_2024,2024-03-31,63.6,1,34.17,0.0,up
CUST_000113,Q2_2024,2024-06-30,77.9,1,230.16,0.0,up
CUST_000113,Q3_2024,2024-09-30,69.6,1,247.02,0.0,up
CUST_000113,Q4_2024,2024-12-31,74.7,2,270.28999999999996,0.0,up
CUST_000113,Q1_2025,2025-03-31,80.3,8,1030.5,0.0,up
CUST_000113,Q2_2025,2025-06-30,77.5,2,238.37,0.0,up
CUST_000113,Q3_2025,2025-09-30,85.4,6,859.88,0.0,up
CUST_000113,Q4_2025,2025-12-31,72.9,2,82.13,0.5,up
CUST_000114,Q1_2023,2023-03-31,55.3,3,305.55,0.3333333333333333,stable
CUST_000114,Q2_2023,2023-06-30,51.9,0,0.0,0.0,stable
CUST_000114,Q3_2023,2023-09-30,62.7,1,333.71,0.0,stable
CUST_000114,Q4_2023,2023-12-31,53.0,1,40.49,1.0,stable
CUST_000114,Q1_2024,2024-03-31,53.5,1,195.1,0.0,stable
CUST_000114,Q2_2024,2024-06-30,64.6,3,529.63,0.0,stable
CUST_000114,Q3_2024,2024-09-30,57.9,1,32.67,0.0,stable
CUST_000114,Q4_2024,2024-12-31,64.5,0,0.0,0.0,stable
CUST_000114,Q1_2025,2025-03-31,43.3,0,0.0,0.0,stable
CUST_000114,Q2_2025,2025-06-30,55.6,0,0.0,0.0,stable
CUST_000114,Q3_2025,2025-09-30,64.2,0,0.0,0.0,stable
CUST_000114,Q4_2025,2025-12-31,57.2,3,134.71,0.6666666666666666,stable
CUST_000115,Q1_2023,2023-03-31,78.0,2,155.89,0.0,up
CUST_000115,Q2_2023,2023-06-30,76.0,5,538.7,0.2,up
CUST_000115,Q3_2023,2023-09-30,88.1,5,811.46,0.4,up
CUST_000115,Q4_2023,2023-12-31,80.1,5,526.3,0.2,up
CUST_000115,Q1_2024,2024-03-31,75.9,3,227.37,0.0,up
CUST_000115,Q2_2024,2024-06-30,75.6,4,200.17000000000002,0.25,up
CUST_000115,Q3_2024,2024-09-30,83.6,2,86.49000000000001,1.0,up
CUST_000115,Q4_2024,2024-12-31,87.8,4,800.97,0.0,up
CUST_000115,Q1_2025,2025-03-31,78.7,4,134.44,0.75,up
CUST_000115,Q2_2025,2025-06-30,89.5,2,416.55,0.0,up
CUST_000115,Q3_2025,2025-09-30,89.5,6,731.53,0.6666666666666666,up
CUST_000115,Q4_2025,2025-12-31,87.0,6,613.41,0.16666666666666666,up
CUST_000116,Q1_2023,2023-03-31,53.4,0,0.0,0.0,stable
CUST_000116,Q2_2023,2023-06-30,54.7,0,0.0,0.0,stable
CUST_000116,Q3_2023,2023-09-30,51.9,3,581.3299999999999,0.0,stable
CUST_000116,Q4_2023,2023-12-31,54.5,2,508.58000000000004,0.0,stable
CUST_000116,Q1_2024,2024-03-31,65.6,4,436.21,0.25,stable
CUST_000116,Q2_2024,2024-06-30,54.3,2,165.4,0.5,stable
CUST_000116,Q3_2024,2024-09-30,63.5,4,873.74,0.25,stable
CUST_000116,Q4_2024,2024-12-31,43.1,1,89.66,0.0,stable
CUST_000116,Q1_2025,2025-03-31,52.7,3,540.53,0.0,stable
CUST_000116,Q2_2025,2025-06-30,58.7,2,154.43,0.0,stable
CUST_000116,Q3_2025,2025-09-30,56.9,0,0.0,0.0,stable
CUST_000116,Q4_2025,2025-12-31,49.9,2,92.43,0.5,stable
CUST_000117,Q1_2023,2023-03-31,54.4,1,27.41,0.0,stable
CUST_000117,Q2_2023,2023-06-30,53.9,2,262.61,0.0,stable
CUST_000117,Q3_2023,2023-09-30,42.5,3,723.46,0.0,stable
CUST_000117,Q4_2023,2023-12-31,49.5,0,0.0,0.0,stable
CUST_000117,Q1_2024,2024-03-31,46.9,0,0.0,0.0,stable
CUST_000117,Q2_2024,2024-06-30,49.7,0,0.0,0.0,stable
CUST_000117,Q3_2024,2024-09-30,40.5,1,255.3,0.0,stable
CUST_000117,Q4_2024,2024-12-31,49.3,1,108.89,1.0,stable
CUST_000117,Q1_2025,2025-03-31,44.8,1,292.29,0.0,stable
CUST_000117,Q2_2025,2025-06-30,46.0,3,210.08,0.6666666666666666,stable
CUST_000117,Q3_2025,2025-09-30,46.3,0,0.0,0.0,stable
CUST_000117,Q4_2025,2025-12-31,39.7,2,180.22,0.0,stable
CUST_000118,Q1_2023,2023-03-31,81.8,8,677.26,0.25,up
CUST_000118,Q2_2023,2023-06-30,78.7,2,73.53,0.0,up
CUST_000118,Q3_2023,2023-09-30,78.9,3,285.15,0.3333333333333333,up
CUST_000118,Q4_2023,2023-12-31,75.3,4,114.00999999999999,0.75,up
CUST_000118,Q1_2024,2024-03-31,79.3,5,746.39,0.4,up
CUST_000118,Q2_2024,2024-06-30,92.1,3,511.89000000000004,0.3333333333333333,up
CUST_000118,Q3_2024,2024-09-30,89.8,9,1247.75,0.1111111111111111,up
CUST_000118,Q4_2024,2024-12-31,88.3,3,413.71999999999997,0.0,up
CUST_000118,Q1_2025,2025-03-31,88.2,3,166.16000000000003,1.0,up
CUST_000118,Q2_2025,2025-06-30,99.1,4,244.31,0.0,up
CUST_000118,Q3_2025,2025-09-30,96.4,2,215.06,0.5,up
CUST_000118,Q4_2025,2025-12-31,100.0,2,104.38,0.5,up
CUST_000119,Q1_2023,2023-03-31,52.9,0,0.0,0.0,down
CUST_000119,Q2_2023,2023-06-30,47.3,0,0.0,0.0,down
CUST_000119,Q3_2023,2023-09-30,39.1,0,0.0,0.0,down
CUST_000119,Q4_2023,2023-12-31,44.1,1,533.88,0.0,down
CUST_000119,Q1_2024,2024-03-31,47.7,2,221.49,0.0,down
CUST_000119,Q2_2024,2024-06-30,48.2,3,129.14,0.3333333333333333,down
CUST_000119,Q3_2024,2024-09-30,53.5,1,16.45,1.0,down
CUST_000119,Q4_2024,2024-12-31,46.6,0,0.0,0.0,down
CUST_000119,Q1_2025,2025-03-31,44.1,1,82.39,0.0,down
CUST_000119,Q2_2025,2025-06-30,47.7,1,47.57,1.0,down
CUST_000119,Q3_2025,2025-09-30,45.1,0,0.0,0.0,down
CUST_000119,Q4_2025,2025-12-31,26.7,2,230.31,0.0,down
CUST_000120,Q1_2023,2023-03-31,57.8,2,122.19999999999999,0.5,down
CUST_000120,Q2_2023,2023-06-30,54.7,1,134.16,0.0,down
CUST_000120,Q3_2023,2023-09-30,61.8,1,12.46,1.0,down
CUST_000120,Q4_2023,2023-12-31,53.8,1,19.65,0.0,down
CUST_000120,Q1_2024,2024-03-31,58.6,5,910.5600000000001,0.0,down
CUST_000120,Q2_2024,2024-06-30,53.7,1,40.45,1.0,down
CUST_000120,Q3_2024,2024-09-30,56.6,2,99.85,1.0,down
CUST_000120,Q4_2024,2024-12-31,49.1,4,206.47,0.25,down
CUST_000120,Q1_2025,2025-03-31,54.2,3,173.12,0.3333333333333333,down
CUST_000120,Q2_2025,2025-06-30,52.1,2,377.59000000000003,0.0,down
CUST_000120,Q3_2025,2025-09-30,39.7,3,721.24,0.0,down
CUST_000120,Q4_2025,2025-12-31,45.5,3,902.0,0.0,down
CUST_000121,Q1_2023,2023-03-31,74.4,5,433.56,0.4,up
CUST_000121,Q2_2023,2023-06-30,77.7,5,957.1700000000001,0.4,up
CUST_000121,Q3_2023,2023-09-30,72.4,6,1350.55,0.0,up
CUST_000121,Q4_2023,2023-12-31,80.9,3,747.0799999999999,0.0,up
CUST_000121,Q1_2024,2024-03-31,81.8,5,269.72,0.2,up
CUST_000121,Q2_2024,2024-06-30,77.1,2,277.15000000000003,0.0,up
CUST_000121,Q3_2024,2024-09-30,87.8,3,118.38000000000001,0.3333333333333333,up
CUST_000121,Q4_2024,2024-12-31,86.7,1,52.9,0.0,up
CUST_000121,Q1_2025,2025-03-31,79.3,4,166.27,0.25,up
CUST_000121,Q2_2025,2025-06-30,90.0,3,252.0,0.3333333333333333,up
CUST_000121,Q3_2025,2025-09-30,88.8,8,1009.0,0.125,up
CUST_000121,Q4_2025,2025-12-31,91.1,1,32.92,0.0,up
CUST_000122,Q1_2023,2023-03-31,42.0,1,109.12,0.0,up
CUST_000122,Q2_2023,2023-06-30,50.9,1,10.33,0.0,up
CUST_000122,Q3_2023,2023-09-30,54.0,0,0.0,0.0,up
CUST_000122,Q4_2023,2023-12-31,51.1,0,0.0,0.0,up
CUST_000122,Q1_2024,2024-03-31,54.2,2,284.28999999999996,0.0,up
CUST_000122,Q2_2024,2024-06-30,57.9,0,0.0,0.0,up
CUST_000122,Q3_2024,2024-09-30,64.3,2,29.78,0.5,up
CUST_000122,Q4_2024,2024-12-31,62.9,2,168.53,0.0,up
CUST_000122,Q1_2025,2025-03-31,67.3,2,238.33999999999997,0.5,up
CUST_000122,Q2_2025,2025-06-30,64.0,4,396.87,0.25,up
CUST_000122,Q3_2025,2025-09-30,73.0,0,0.0,0.0,up
CUST_000122,Q4_2025,2025-12-31,73.1,3,334.66,0.0,up
CUST_000123,Q1_2023,2023-03-31,68.3,1,484.33,0.0,up
CUST_000123,Q2_2023,2023-06-30,69.0,2,90.63,0.5,up
CUST_000123,Q3_2023,2023-09-30,68.3,1,151.82,0.0,up
CUST_000123,Q4_2023,2023-12-31,81.5,2,374.35,0.0,up
CUST_000123,Q1_2024,2024-03-31,82.1,3,242.42999999999998,0.3333333333333333,up
CUST_000123,Q2_2024,2024-06-30,79.5,5,561.72,0.4,up
CUST_000123,Q3_2024,2024-09-30,86.0,2,418.6,0.0,up
CUST_000123,Q4_2024,2024-12-31,86.2,2,121.33,0.0,up
CUST_000123,Q1_2025,2025-03-31,94.2,3,135.97,0.6666666666666666,up
CUST_000123,Q2_2025,2025-06-30,92.5,5,772.29,0.4,up
CUST_000123,Q3_2025,2025-09-30,92.0,3,628.62,0.3333333333333333,up
CUST_000123,Q4_2025,2025-12-31,90.6,3,360.05,0.0,up
CUST_000124,Q1_2023,2023-03-31,47.9,1,45.01,1.0,up
CUST_000124,Q2_2023,2023-06-30,44.0,3,295.84000000000003,0.0,up
CUST_000124,Q3_2023,2023-09-30,52.0,0,0.0,0.0,up
CUST_000124,Q4_2023,2023-12-31,44.1,0,0.0,0.0,up
CUST_000124,Q1_2024,2024-03-31,52.0,1,46.09,0.0,up
CUST_000124,Q2_2024,2024-06-30,48.8,1,39.93,0.0,up
CUST_000124,Q3_2024,2024-09-30,54.3,2,161.95999999999998,0.0,up
CUST_000124,Q4_2024,2024-12-31,54.9,1,52.92,0.0,up
CUST_000124,Q1_2025,2025-03-31,54.2,1,56.24,1.0,up
CUST_000124,Q2_2025,2025-06-30,51.8,1,92.96,1.0,up
CUST_000124,Q3_2025,2025-09-30,55.7,1,112.62,0.0,up
CUST_000124,Q4_2025,2025-12-31,48.6,3,593.13,0.0,up
CUST_000125,Q1_2023,2023-03-31,69.0,1,27.82,0.0,stable
CUST_000125,Q2_2023,2023-06-30,69.6,2,507.38,0.0,stable
CUST_000125,Q3_2023,2023-09-30,52.9,2,332.41999999999996,0.5,stable
CUST_000125,Q4_2023,2023-12-31,65.1,1,79.54,0.0,stable
CUST_000125,Q1_2024,2024-03-31,57.4,1,38.56,0.0,stable
CUST_000125,Q2_2024,2024-06-30,62.6,2,131.35,0.0,stable
CUST_000125,Q3_2024,2024-09-30,64.3,1,104.75,0.0,stable
CUST_000125,Q4_2024,2024-12-31,69.2,4,544.12,0.0,stable
CUST_000125,Q1_2025,2025-03-31,63.2,3,265.53,0.0,stable
CUST_000125,Q2_2025,2025-06-30,60.7,2,409.24,0.0,stable
CUST_000125,Q3_2025,2025-09-30,57.0,2,265.71000000000004,0.5,stable
CUST_000125,Q4_2025,2025-12-31,64.3,4,294.8,0.0,stable
CUST_000126,Q1_2023,2023-03-31,35.2,1,61.82,0.0,up
CUST_000126,Q2_2023,2023-06-30,46.7,1,25.73,0.0,up
CUST_000126,Q3_2023,2023-09-30,52.4,1,251.69,0.0,up
CUST_000126,Q4_2023,2023-12-31,52.5,0,0.0,0.0,up
CUST_000126,Q1_2024,2024-03-31,59.7,2,85.78,0.0,up
CUST_000126,Q2_2024,2024-06-30,53.1,2,588.66,0.0,up
CUST_000126,Q3_2024,2024-09-30,59.3,2,438.19,0.0,up
CUST_000126,Q4_2024,2024-12-31,57.1,2,53.480000000000004,0.0,up
CUST_000126,Q1_2025,2025-03-31,56.8,0,0.0,0.0,up
CUST_000126,Q2_2025,2025-06-30,63.3,0,0.0,0.0,up
CUST_000126,Q3_2025,2025-09-30,69.2,1,7.28,1.0,up
CUST_000126,Q4_2025,2025-12-31,75.3,1,33.4,0.0,up
CUST_000127,Q1_2023,2023-03-31,51.2,4,609.0899999999999,0.0,up
CUST_000127,Q2_2023,2023-06-30,46.8,1,24.12,1.0,up
CUST_000127,Q3_2023,2023-09-30,56.6,1,403.47,0.0,up
CUST_000127,Q4_2023,2023-12-31,50.8,0,0.0,0.0,up
CUST_000127,Q1_2024,2024-03-31,62.2,1,39.01,0.0,up
CUST_000127,Q2_2024,2024-06-30,62.9,1,237.3,0.0,up
CUST_000127,Q3_2024,2024-09-30,53.4,1,368.76,0.0,up
CUST_000127,Q4_2024,2024-12-31,59.8,0,0.0,0.0,up
CUST_000127,Q1_2025,2025-03-31,78.0,3,501.72,0.0,up
CUST_000127,Q2_2025,2025-06-30,60.3,2,129.93,0.5,up
CUST_000127,Q3_2025,2025-09-30,62.1,1,32.78,1.0,up
CUST_000127,Q4_2025,2025-12-31,73.6,1,27.47,1.0,up
CUST_000128,Q1_2023,2023-03-31,53.0,1,23.22,0.0,up
CUST_000128,Q2_2023,2023-06-30,59.1,2,311.74,0.0,up
CUST_000128,Q3_2023,2023-09-30,48.2,3,368.69000000000005,1.0,up
CUST_000128,Q4_2023,2023-12-31,69.0,5,566.39,0.6,up
CUST_000128,Q1_2024,2024-03-31,62.7,1,57.51,1.0,up
CUST_000128,Q2_2024,2024-06-30,62.4,5,138.07,0.4,up
CUST_000128,Q3_2024,2024-09-30,56.1,2,210.54999999999998,0.0,up
CUST_000128,Q4_2024,2024-12-31,58.2,2,134.42,0.5,up
CUST_000128,Q1_2025,2025-03-31,56.3,0,0.0,0.0,up
CUST_000128,Q2_2025,2025-06-30,57.0,3,258.37,0.6666666666666666,up
CUST_000128,Q3_2025,2025-09-30,66.5,3,161.96,0.6666666666666666,up
CUST_000128,Q4_2025,2025-12-31,64.5,1,94.01,0.0,up
CUST_000129,Q1_2023,2023-03-31,50.2,1,37.38,1.0,down
CUST_000129,Q2_2023,2023-06-30,48.8,3,486.92999999999995,0.6666666666666666,down
CUST_000129,Q3_2023,2023-09-30,46.7,1,86.44,0.0,down
CUST_000129,Q4_2023,2023-12-31,44.0,1,42.46,0.0,down
CUST_000129,Q1_2024,2024-03-31,39.3,2,124.5,0.5,down
CUST_000129,Q2_2024,2024-06-30,45.3,0,0.0,0.0,down
CUST_000129,Q3_2024,2024-09-30,43.9,3,196.82,0.0,down
CUST_000129,Q4_2024,2024-12-31,39.8,0,0.0,0.0,down
CUST_000129,Q1_2025,2025-03-31,37.8,0,0.0,0.0,down
CUST_000129,Q2_2025,2025-06-30,38.3,0,0.0,0.0,down
CUST_000129,Q3_2025,2025-09-30,34.1,1,111.41,0.0,down
CUST_000129,Q4_2025,2025-12-31,44.8,1,92.74,1.0,down
CUST_000130,Q1_2023,2023-03-31,58.7,1,42.5,0.0,up
CUST_000130,Q2_2023,2023-06-30,72.3,1,28.99,0.0,up
CUST_000130,Q3_2023,2023-09-30,70.7,1,283.87,0.0,up
CUST_000130,Q4_2023,2023-12-31,78.6,4,527.6099999999999,0.5,up
CUST_000130,Q1_2024,2024-03-31,84.7,1,248.95,0.0,up
CUST_000130,Q2_2024,2024-06-30,78.8,1,366.72,1.0,up
CUST_000130,Q3_2024,2024-09-30,91.1,2,340.19,0.5,up
CUST_000130,Q4_2024,2024-12-31,87.1,1,242.93,1.0,up
CUST_000130,Q1_2025,2025-03-31,93.6,2,377.96999999999997,0.5,up
CUST_000130,Q2_2025,2025-06-30,89.0,5,795.6500000000001,0.2,up
CUST_000130,Q3_2025,2025-09-30,100.0,1,382.63,0.0,up
CUST_000130,Q4_2025,2025-12-31,100.0,1,79.24,0.0,up
CUST_000131,Q1_2023,2023-03-31,58.7,1,256.95,0.0,up
CUST_000131,Q2_2023,2023-06-30,60.3,2,201.37,0.5,up
CUST_000131,Q3_2023,2023-09-30,70.2,0,0.0,0.0,up
CUST_000131,Q4_2023,2023-12-31,62.6,1,48.48,0.0,up
CUST_000131,Q1_2024,2024-03-31,66.4,1,75.34,0.0,up
CUST_000131,Q2_2024,2024-06-30,74.9,2,357.86,0.0,up
CUST_000131,Q3_2024,2024-09-30,81.3,5,650.23,0.6,up
CUST_000131,Q4_2024,2024-12-31,80.2,4,346.98,0.5,up
CUST_000131,Q1_2025,2025-03-31,78.2,2,117.78,0.5,up
CUST_000131,Q2_2025,2025-06-30,75.5,5,536.64,0.6,up
CUST_000131,Q3_2025,2025-09-30,80.9,4,182.81,0.5,up
CUST_000131,Q4_2025,2025-12-31,79.7,1,75.71,0.0,up
CUST_000132,Q1_2023,2023-03-31,74.6,1,107.65,0.0,down
CUST_000132,Q2_2023,2023-06-30,74.1,2,274.4,1.0,down
CUST_000132,Q3_2023,2023-09-30,67.1,1,67.21,0.0,down
CUST_000132,Q4_2023,2023-12-31,65.1,5,1189.99,0.0,down
CUST_000132,Q1_2024,2024-03-31,66.2,4,610.1700000000001,0.5,down
CUST_000132,Q2_2024,2024-06-30,59.0,1,33.88,1.0,down
CUST_000132,Q3_2024,2024-09-30,57.8,2,142.46,0.5,down
CUST_000132,Q4_2024,2024-12-31,67.0,5,420.74,0.2,down
CUST_000132,Q1_2025,2025-03-31,51.2,1,64.85,0.0,down
CUST_000132,Q2_2025,2025-06-30,64.3,3,422.76,0.0,down
CUST_000132,Q3_2025,2025-09-30,61.2,4,1015.48,0.25,down
CUST_000132,Q4_2025,2025-12-31,46.4,3,373.39,0.0,down
CUST_000133,Q1_2023,2023-03-31,50.9,1,44.57,0.0,up
CUST_000133,Q2_2023,2023-06-30,53.1,3,113.73,0.6666666666666666,up
CUST_000133,Q3_2023,2023-09-30,53.6,1,44.2,1.0,up
CUST_000133,Q4_2023,2023-12-31,55.1,2,724.96,0.0,up
CUST_000133,Q1_2024,2024-03-31,59.5,2,750.94,0.0,up
CUST_000133,Q2_2024,2024-06-30,69.9,0,0.0,0.0,up
CUST_000133,Q3_2024,2024-09-30,74.5,0,0.0,0.0,up
CUST_000133,Q4_2024,2024-12-31,59.5,0,0.0,0.0,up
CUST_000133,Q1_2025,2025-03-31,73.5,2,273.0,0.0,up
CUST_000133,Q2_2025,2025-06-30,75.5,0,0.0,0.0,up
CUST_000133,Q3_2025,2025-09-30,80.9,3,378.69,0.3333333333333333,up
CUST_000133,Q4_2025,2025-12-31,80.7,3,351.85,0.3333333333333333,up
CUST_000134,Q1_2023,2023-03-31,61.9,2,357.95,0.0,up
CUST_000134,Q2_2023,2023-06-30,64.2,1,31.8,0.0,up
CUST_000134,Q3_2023,2023-09-30,63.6,2,352.21000000000004,0.0,up
CUST_000134,Q4_2023,2023-12-31,47.9,1,37.63,0.0,up
CUST_000134,Q1_2024,2024-03-31,59.4,0,0.0,0.0,up
CUST_000134,Q2_2024,2024-06-30,58.6,1,232.76,0.0,up
CUST_000134,Q3_2024,2024-09-30,58.8,0,0.0,0.0,up
CUST_000134,Q4_2024,2024-12-31,63.5,3,201.9,0.0,up
CUST_000134,Q1_2025,2025-03-31,54.9,1,84.68,0.0,up
CUST_000134,Q2_2025,2025-06-30,73.4,3,188.5,0.0,up
CUST_000134,Q3_2025,2025-09-30,75.4,2,580.02,0.0,up
CUST_000134,Q4_2025,2025-12-31,67.9,4,660.7,0.0,up
CUST_000135,Q1_2023,2023-03-31,45.5,1,325.22,0.0,down
CUST_000135,Q2_2023,2023-06-30,51.3,1,86.13,1.0,down
CUST_000135,Q3_2023,2023-09-30,42.4,1,49.97,1.0,down
CUST_000135,Q4_2023,2023-12-31,50.7,0,0.0,0.0,down
CUST_000135,Q1_2024,2024-03-31,53.8,1,74.74,0.0,down
CUST_000135,Q2_2024,2024-06-30,41.6,0,0.0,0.0,down
CUST_000135,Q3_2024,2024-09-30,45.8,2,194.88,0.5,down
CUST_000135,Q4_2024,2024-12-31,45.8,0,0.0,0.0,down
CUST_000135,Q1_2025,2025-03-31,36.9,0,0.0,0.0,down
CUST_000135,Q2_2025,2025-06-30,36.8,1,87.61,1.0,down
CUST_000135,Q3_2025,2025-09-30,36.2,2,287.78,0.5,down
CUST_000135,Q4_2025,2025-12-31,39.1,0,0.0,0.0,down
CUST_000136,Q1_2023,2023-03-31,53.9,1,458.54,0.0,down
CUST_000136,Q2_2023,2023-06-30,50.2,1,151.19,0.0,down
CUST_000136,Q3_2023,2023-09-30,59.6,2,198.94,0.5,down
CUST_000136,Q4_2023,2023-12-31,46.2,1,96.52,0.0,down
CUST_000136,Q1_2024,2024-03-31,42.4,3,443.78000000000003,0.3333333333333333,down
CUST_000136,Q2_2024,2024-06-30,47.6,2,93.61,0.5,down
CUST_000136,Q3_2024,2024-09-30,37.0,4,580.61,0.5,down
CUST_000136,Q4_2024,2024-12-31,37.2,2,116.10999999999999,0.0,down
CUST_000136,Q1_2025,2025-03-31,32.4,2,109.97999999999999,0.5,down
CUST_000136,Q2_2025,2025-06-30,30.0,2,192.49,0.5,down
CUST_000136,Q3_2025,2025-09-30,14.0,1,18.5,1.0,down
CUST_000136,Q4_2025,2025-12-31,25.2,1,164.52,0.0,down
CUST_000137,Q1_2023,2023-03-31,77.4,1,99.03,0.0,up
CUST_000137,Q2_2023,2023-06-30,82.9,6,710.65,0.16666666666666666,up
CUST_000137,Q3_2023,2023-09-30,89.1,1,194.91,0.0,up
CUST_000137,Q4_2023,2023-12-31,78.8,3,321.09000000000003,0.0,up
CUST_000137,Q1_2024,2024-03-31,80.8,2,157.17000000000002,0.5,up
CUST_000137,Q2_2024,2024-06-30,94.0,5,316.46999999999997,0.0,up
CUST_000137,Q3_2024,2024-09-30,89.5,5,563.4399999999999,0.8,up
CUST_000137,Q4_2024,2024-12-31,100.0,1,129.63,1.0,up
CUST_000137,Q1_2025,2025-03-31,100.0,4,558.21,0.25,up
CUST_000137,Q2_2025,2025-06-30,100.0,4,578.71,0.0,up
CUST_000137,Q3_2025,2025-09-30,100.0,5,646.55,0.4,up
CUST_000137,Q4_2025,2025-12-31,100.0,7,759.13,0.2857142857142857,up
CUST_000138,Q1_2023,2023-03-31,72.1,4,313.21000000000004,0.25,up
CUST_000138,Q2_2023,2023-06-30,71.0,5,401.39,0.6,up
CUST_000138,Q3_2023,2023-09-30,64.1,2,214.49,0.0,up
CUST_000138,Q4_2023,2023-12-31,73.8,3,713.3699999999999,0.3333333333333333,up
CUST_000138,Q1_2024,2024-03-31,77.1,3,731.6,0.3333333333333333,up
CUST_000138,Q2_2024,2024-06-30,83.0,1,421.76,0.0,up
CUST_000138,Q3_2024,2024-09-30,91.1,1,156.0,0.0,up
CUST_000138,Q4_2024,2024-12-31,78.8,2,114.84,1.0,up
CUST_000138,Q1_2025,2025-03-31,86.2,3,208.25,0.3333333333333333,up
CUST_000138,Q2_2025,2025-06-30,87.5,2,99.46000000000001,0.0,up
CUST_000138,Q3_2025,2025-09-30,89.4,3,338.2,0.3333333333333333,up
CUST_000138,Q4_2025,2025-12-31,98.2,2,156.70999999999998,0.5,up
CUST_000139,Q1_2023,2023-03-31,52.5,3,248.19,0.3333333333333333,up
CUST_000139,Q2_2023,2023-06-30,63.1,0,0.0,0.0,up
CUST_000139,Q3_2023,2023-09-30,55.6,3,725.9200000000001,0.0,up
CUST_000139,Q4_2023,2023-12-31,43.7,1,303.83,0.0,up
CUST_000139,Q1_2024,2024-03-31,57.7,2,252.51999999999998,0.0,up
